Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 73826,Frankfurt(Oder) (ab 23:07),7
00:40,00:40,RE 91367,Frankfurt(Oder) (ab 23:32),
01:34,01:34,RE 73752,Frankfurt(Oder) (ab 00:27),
04:52,04:52,RE 94716,Frankfurt(Oder) (ab 03:38),
05:03,05:03,RE 3707,Lübbenau(Spreewald) (ab 03:53),
05:12,05:12,RE 93759,Frankfurt(Oder) (ab 04:15),
05:45,05:45,RE 93719,Eisenhüttenstadt (ab 04:21),
06:09,06:09,RE 73760,Frankfurt(Oder) (ab 05:08),
06:48,06:48,RE 73720,Frankfurt(Oder) (ab 05:41),
07:07,07:07,RE 73762,Frankfurt(Oder) (ab 06:11),
07:49,07:49,RE 94722,Frankfurt(Oder) (ab 06:42),
08:02,08:02,RE 7,Appenweier (ab 00:07),
08:07,08:07,RB 33764,Frankfurt(Oder) (ab 07:11),
08:48,08:48,RE 73724,Frankfurt(Oder) (ab 07:41),
09:02,09:02,RB 75808,Senftenberg (ab 07:14),
09:09,09:09,RB 33766,Frankfurt(Oder) (ab 08:11),
09:09,09:09,RE 73766,Frankfurt(Oder) (ab 08:11),
09:48,09:48,RE 94726,Frankfurt(Oder) (ab 08:38),
10:02,10:02,RB 75810,Senftenberg (ab 08:14),2
10:08,10:08,RB 33768,Frankfurt(Oder) (ab 09:08),
10:08,10:08,RE 94768,Frankfurt(Oder) (ab 09:08),
10:48,10:48,RE 94728,Frankfurt(Oder) (ab 09:38),
11:02 (+6),11:08,RE 75812,Senftenberg (ab 09:14),2
11:08,11:08,RB 33770,Frankfurt(Oder) (ab 10:08),
11:08,11:08,RE 94770,Frankfurt(Oder) (ab 10:08),
11:48,11:48,RE 73730,Frankfurt(Oder) (ab 10:38),
12:02,12:02,RB 75814,Senftenberg (ab 10:14),
12:08,12:08,RB 33772,Frankfurt(Oder) (ab 11:08),
12:08,12:08,RE 33772,Frankfurt(Oder) (ab 11:08),
12:49,12:49,RE 94732,Frankfurt(Oder) (ab 11:38),
13:02,13:02,RB 75816,Senftenberg (ab 11:14),
13:08,13:08,RB 33774,Frankfurt(Oder) (ab 12:08),
13:08,13:08,RE 33774,Frankfurt(Oder) (ab 12:08),
13:49,13:49,RE 94734,Frankfurt(Oder) (ab 12:38),
14:02,14:02,RB 75818,Senftenberg (ab 12:14),
14:08,14:08,RE 33776,Frankfurt(Oder) (ab 13:10),
14:49,14:49,RE 94736,Frankfurt(Oder) (ab 13:38),
18:02,18:02,RE 75826,Senftenberg (ab 16:14),2
19:02,19:02,RB 75828,Senftenberg (ab 17:14),
19:08,19:08,RE 33786,Frankfurt(Oder) (ab 18:08),7
21:42,21:42,RE 73790,Frankfurt(Oder) (ab 20:33),
22:45,22:45,RE 73792,Kirchmöser (ab 00:03),
22:55,22:55,RE 73824,Fürstenwalde(Spree) (ab 22:15),
23:27,23:27,RE 83740,Fangschleuse Tesla Süd (ab 22:50),
23:27,23:27,TES,Fangschleuse Tesla Süd (ab 22:50),
23:43,23:43,RE 73794,Frankfurt(Oder) (ab 22:32),
