Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:57,00:57,RE 93165,Berlin-Spandau (an 01:09),
00:57,00:57,RE 93965,Berlin-Spandau (an 01:09),
05:14,05:14,RB 18243,Berlin-Spandau (an 05:27),
05:16 (+1),05:17,ICE 593,München Hbf (an 13:19),7
05:26 (+1),05:27,ICE 1501,München Hbf (an 09:49),7
06:16 (+50),07:06,ICE 503,München Hbf (an 11:36),7
06:56,06:56,ICE 2800,Paris Est (an 14:51),8
06:56,06:56,ICE 9590,Paris Est (an 14:51),8
07:05,07:05,ICE 938,Bergen auf Rügen (an 10:45),8
07:06,07:06,RE 5,Freilassing (an 23:36),
07:14,07:14,RB 18247,Berlin-Spandau (an 07:27),
07:26 (+3),07:29,ICE 1503,München Hbf (an 11:50),7
07:41,07:41,ICE 2849,München Hbf (an 12:42),7
07:41,07:41,ICE 703,München Hbf (an 12:42),7
08:26 (+3),08:29,ICE 1005,München Hbf (an 12:49),7
08:56,08:56,ICE 2847,München Hbf (an 15:50),7
08:56,08:56,ICE 837,Frankfurt(Main)Hbf (an 12:56),10
09:03 (+36),09:39,ICE 936,Bergen auf Rügen (an 12:55),8
09:14,09:14,RB 18251,Potsdam Hbf (an 10:23),
09:27 (+1),09:28,ICE 1505,München Hbf (an 13:50),7
09:48,09:48,RB 63,Worms Hbf (an 15:43),
10:15,10:15,RB 18253,Potsdam Hbf (an 11:23),
10:28,10:28,ICE 1007,München Hbf (an 14:49),7
10:56 (+12),11:08,ICE 839,Frankfurt(Main)Hbf (an 14:56),10
11:04,11:04,ICE 934,Ostseebad Binz (an 14:42),8
11:14,11:14,RB 18255,Potsdam Hbf (an 12:23),
11:17,11:17,ICE 2889,Nürnberg Hbf (an 16:30),
11:17,11:17,ICE 599,München Hbf (an 19:19),7
11:27,11:27,ICE 1507,München Hbf (an 15:50),7
12:08,12:08,ICE 1978,Warnemünde (an 15:02),7
12:15,12:15,RB 18257,Potsdam Hbf (an 13:23),
12:26 (+16),12:42,ICE 1009,München Hbf (an 16:49),7
12:57,12:57,ICE 2291,Frankfurt(Main)Hbf (an 16:56),7
12:57,12:57,ICE 931,Frankfurt(Main)Hbf (an 16:56),7
13:10,13:10,ICE 2896,Ostseebad Binz (an 16:48),8
13:10,13:10,ICE 2900,Ostseebad Binz (an 16:48),8
13:10,13:10,ICE 932,Ostseebad Binz (an 16:48),8
13:14,13:14,RB 18259,Potsdam Hbf (an 14:23),
13:17,13:17,ICE 691,München Hbf (an 21:21),7
13:27,13:27,ICE 1509,München Hbf (an 17:50),7
14:15,14:15,RB 18261,Potsdam Hbf (an 15:23),
14:26 (+2),14:28,ICE 1101,München Hbf (an 18:49),7
14:57 (+1),14:58,ICE 933,Frankfurt(Main)Hbf (an 18:56),10
15:05,15:05,ICE 930,Ostseebad Binz (an 19:29),7
15:14,15:14,RB 18263,Berlin-Spandau (an 15:27),
15:17 (+2),15:19,ICE 693,München Hbf (an 23:31),7
15:27 (+2),15:29,ICE 1601,München Hbf (an 19:50),7
16:01,16:01,ICE 1163,Stuttgart Hbf (an 20:57),7
16:15,16:15,RB 18265,Potsdam Hbf (an 17:23),
16:26,16:26,ICE 1103,München Hbf (an 20:49),7
16:57 (+4),17:01,ICE 935,Frankfurt(Main)Hbf (an 20:56),10
17:14,17:14,RB 18267,Berlin-Spandau (an 17:27),
17:17,17:17,ICE 695,Stuttgart Hbf (an 23:17),8
17:26 (+3),17:29,ICE 1603,München Hbf (an 21:51),7
18:01 (+1),18:02,ICE 1975,Berlin Südkreuz (an 18:23),8
18:15,18:15,RB 18269,Potsdam Hbf (an 19:23),5
18:26 (+3),18:29,ICE 1105,München Hbf (an 22:49),7
18:56,18:56,ICE 937,Darmstadt Hbf (an 23:20),10
19:14,19:14,RB 18271,Potsdam Hbf (an 20:26),
19:17,19:17,ICE 697,Frankfurt(Main)Hbf (an 23:44),7
19:27,19:27,ICE 1605,München Hbf (an 23:51),7
19:40,19:40,ICE 805,Nürnberg Hbf (an 23:07),6
20:15,20:15,RB 18273,Potsdam Hbf (an 21:23),5
20:26 (+9),20:35,ICE 1107,München Hbf (an 01:53),7
20:53,20:53,EC 431,Przemysl Glowny (an 09:11),10
20:56 (+12),21:08,ICE 939,Berlin Südkreuz (an 21:08),7
21:14,21:14,RB 18275,Potsdam Hbf (an 22:23),5
21:18,21:18,ICE 2901,München Hbf (an 07:27),7
21:18 (+15),21:33,ICE 699,München Hbf (an 07:27),7
23:20 (+13),23:33,ICE 905,München Hbf (an 07:15),7
