Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:02 (+3),ICE 805,Hamburg-Altona (ab 21:34),Berlin Südkreuz
00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),Berlin Südkreuz
00:26,RE3,Ludwigsfelde (ab 00:04),Berlin Südkreuz
00:49,RE 3363,Berlin Hbf (ab 00:42),Berlin Südkreuz
00:49,RE 94087,Schwedt(Oder) (ab 23:06),Berlin Südkreuz
00:55,RE 62090,Berlin Hbf (ab 00:48),Berlin Südkreuz
01:02,RE 62089,Baruth(Mark) (ab 00:07),Berlin Südkreuz
01:03 (+1),ICE 2917,Hamburg-Altona (ab 22:36),Berlin Südkreuz
01:03,ICE 907,Hamburg-Altona (ab 22:36),Berlin Südkreuz
01:50,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:33),Berlin Südkreuz
04:45,RE 62052,Berlin Hbf (ab 04:38),Berlin Südkreuz
04:52,RE 3369,Eberswalde Hbf (ab 04:03),Berlin Südkreuz
05:02,RE 62051,Baruth(Mark) (ab 04:08),Berlin Südkreuz
05:11,RE 3144,Rathenow (ab 04:06),Berlin Südkreuz
05:17,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Südkreuz
05:20,RE 4351,Neustrelitz Hbf (ab 03:49),Berlin Südkreuz
05:31,ICE 593,Berlin Gesundbrunnen (ab 05:16),Berlin Südkreuz
05:41,RE 3301,Angermünde (ab 04:27),Berlin Südkreuz
05:44,RE 3167,Jüterbog (ab 05:03),Berlin Südkreuz
05:44,RE 92101,Jüterbog (ab 05:03),Berlin Südkreuz
05:50,RE 62054,Berlin Hbf (ab 05:42),Berlin Südkreuz
05:50,RE 8,Berlin Ostkreuz (ab 00:02),Berlin Südkreuz
05:55,RB 18501,Nauen (ab 05:08),Berlin Südkreuz
05:59,RE 62053,Elsterwerda (ab 04:13),Berlin Südkreuz
06:11,RE 3164,Stendal Hbf (ab 04:45),Berlin Südkreuz
06:17,RB 18601,Nauen (ab 05:31),Berlin Südkreuz
06:20,RE 13050,Neubrandenburg (ab 04:27),Berlin Südkreuz
06:20,RE 3503,Neubrandenburg (ab 04:27),Berlin Südkreuz
06:21 (+7),RE 3304,Lutherstadt Wittenberg Hbf (ab 05:03),Berlin Südkreuz
06:24 (+2),IC 296,Fürth Hbf (ab 00:33),Berlin Südkreuz
