Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
11:23 (+2),RB 61054,Schmachtenhagen (ab 10:55),Berlin-Karow
11:53 (+1),RB 61014,Groß Schönebeck (ab 11:12),Berlin-Karow
12:23 (+1),RB 61056,Schmachtenhagen (ab 11:55),Berlin-Karow
12:53 (+3),RB 61016,Klosterfelde (ab 12:27),Berlin-Karow
13:23 (+1),RB 61058,Schmachtenhagen (ab 12:55),Berlin-Karow
13:53 (+9),RB 61018,Groß Schönebeck (ab 13:12),Berlin-Karow
14:23 (+1),RB 61060,Schmachtenhagen (ab 13:55),Berlin-Karow
14:53 (+2),RB 61020,Klosterfelde (ab 14:27),Berlin-Karow
15:23 (+2),RB 61062,Schmachtenhagen (ab 14:55),Berlin-Karow
15:53 (+3),RB 61022,Groß Schönebeck (ab 15:12),Berlin-Karow
16:23 (+2),RB 61064,Schmachtenhagen (ab 15:55),Berlin-Karow
16:53 (+7),RB 61024,Klosterfelde (ab 16:23),Berlin-Karow
17:23,RB 61066,Wensickendorf (ab 17:02),Berlin-Karow
17:53 (+4),RB 61026,Groß Schönebeck (ab 17:12),Berlin-Karow
18:23 (+3),RB 61068,Wensickendorf (ab 18:02),Berlin-Karow
18:53,RB 61028,Klosterfelde (ab 18:23),Berlin-Karow
19:23,RB 61070,Wensickendorf (ab 19:02),Berlin-Karow
19:53,RB 61030,Groß Schönebeck (ab 19:12),Berlin-Karow
