Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
15:23 (+2),RB 61062,Wensickendorf (ab 15:02),Berlin-Karow
15:53 (+2),RB 61022,Groß Schönebeck (ab 15:12),Berlin-Karow
16:23 (+2),RB 61064,Wensickendorf (ab 16:02),Berlin-Karow
16:53 (+3),RB 61024,Groß Schönebeck (ab 16:12),Berlin-Karow
17:23 (+7),RB 61066,Wensickendorf (ab 17:02),Berlin-Karow
17:53 (+7),RB 61026,Groß Schönebeck (ab 17:12),Berlin-Karow
18:23 (+6),RB 61068,Wensickendorf (ab 18:02),Berlin-Karow
19:23 (+2),RB 61070,Wensickendorf (ab 19:02),Berlin-Karow
20:23 (+4),RB 61072,Wensickendorf (ab 20:02),Berlin-Karow
20:53 (+2),RB 61032,Klosterfelde (ab 20:27),Berlin-Karow
21:23 (+1),RB 61074,Wensickendorf (ab 21:02),Berlin-Karow
