Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
09:27,09:27,RB 61011,Wandlitzsee (an 09:46),
10:27,10:27,RB 61013,Groß Schönebeck (an 11:07),
11:27,11:27,RB 61015,Wandlitzsee (an 11:46),
12:27,12:27,RB 61017,Groß Schönebeck (an 13:07),
13:27,13:27,RB 61019,Wandlitzsee (an 13:46),
14:27,14:27,RB 61021,Groß Schönebeck (an 15:07),
15:27,15:27,RB 61023,Groß Schönebeck (an 16:07),
16:27,16:27,RB 61025,Groß Schönebeck (an 17:07),
17:27,17:27,RB 61027,Groß Schönebeck (an 18:07),
18:27,18:27,RB 61029,Groß Schönebeck (an 19:07),
19:27,19:27,RB 61031,Wandlitzsee (an 19:46),
20:27,20:27,RB 61033,Groß Schönebeck (an 21:07),
