Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:21,RE 3366,Eberswalde Hbf (an 01:15),Berlin-Lichterfelde Ost
00:57 (+3),RE 3363,Halle(Saale)Hbf (an 02:58),Berlin-Lichterfelde Ost
01:42,RE 3362,Berlin Hbf (tief) (an 01:56),Berlin-Lichterfelde Ost
05:13,RE 3340,Angermünde (an 06:29),Berlin-Lichterfelde Ost
05:19 (+1),RE 3144,Falkenberg(Elster) (an 06:33),Berlin-Lichterfelde Ost
05:40 (+1),RE 3167,Frankfurt(Oder) (an 07:31),Berlin-Lichterfelde Ost
05:40,RE 92101,Berlin-Spandau (an 06:07),Berlin-Lichterfelde Ost
05:49,RE 3301,Jüterbog (an 06:26),Berlin-Lichterfelde Ost
06:15,RE 3164,Berlin Zoologischer Garten (an 07:46),Berlin-Lichterfelde Ost
06:16 (+1),RE 3304,Stralsund Hbf (an 09:43),Berlin-Lichterfelde Ost
06:39,RE 3147,Rathenow (an 07:56),Berlin-Lichterfelde Ost
06:46 (+7),RE 3341,Lutherstadt Wittenberg Hbf (an 07:57),Berlin-Lichterfelde Ost
07:14 (+1),RE 3342,Angermünde (an 08:29),Berlin-Lichterfelde Ost
07:19 (+1),RE 3146,Falkenberg(Elster) (an 08:35),Berlin-Lichterfelde Ost
07:40,RE 3169,Rathenow (an 08:53),Berlin-Lichterfelde Ost
07:40,RE 62157,Berlin-Spandau (an 08:07),Berlin-Lichterfelde Ost
07:49 (+2),RE 3303,Jüterbog (an 08:26),Berlin-Lichterfelde Ost
08:18 (+8),RE 3306,Berlin Hbf (tief) (an 08:31),Berlin-Lichterfelde Ost
08:19,RE 3166,Jüterbog (an 08:56),Berlin-Lichterfelde Ost
08:39,RE 3149,Rathenow (an 09:56),Berlin-Lichterfelde Ost
08:46 (+10),RE 3343,Lutherstadt Wittenberg Hbf (an 09:57),Berlin-Lichterfelde Ost
09:13,RE 3344,Schwedt(Oder) (an 10:56),Berlin-Lichterfelde Ost
09:19 (+1),RE 3148,Falkenberg(Elster) (an 10:35),Berlin-Lichterfelde Ost
09:38 (+1),RE 3171,Rathenow (an 10:53),Berlin-Lichterfelde Ost
09:49 (+1),RE 3305,Luckenwalde (an 10:19),Berlin-Lichterfelde Ost
10:17 (+6),RE 3308,Berlin Hbf (tief) (an 10:30),Berlin-Lichterfelde Ost
10:19 (+1),RE 3168,Luckenwalde (an 10:48),Berlin-Lichterfelde Ost
10:39 (+2),RE 3151,Rathenow (an 11:55),Berlin-Lichterfelde Ost
10:46 (+9),RE 3345,Lutherstadt Wittenberg Hbf (an 11:59),Berlin-Lichterfelde Ost
11:12,RE 3346,Schwedt(Oder) (an 12:56),Berlin-Lichterfelde Ost
11:12,RE 99676,Berlin Hbf (tief) (an 11:26),Berlin-Lichterfelde Ost
11:19 (+3),RE 3150,Falkenberg(Elster) (an 12:35),Berlin-Lichterfelde Ost
11:38 (+4),RE 3173,Rathenow (an 12:53),Berlin-Lichterfelde Ost
11:49 (+2),RE 3307,Luckenwalde (an 12:18),Berlin-Lichterfelde Ost
