Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
05:36,05:36,RE 3167,Jüterbog (ab 05:02),4
07:36,07:36,RE 3169,Jüterbog (ab 07:02),4
11:21,11:21,RE 3150,Rathenow (ab 10:02),3
12:36 (+4),12:40,RE 3153,Falkenberg(Elster) (ab 11:18),4
12:53,12:53,RE 3307,Stralsund Hbf (ab 09:10),3
13:02,13:02,RE 3310,Luckenwalde (ab 12:35),4
13:21,13:21,RE 3152,Rathenow (ab 12:02),3
14:36,14:36,RE 3155,Falkenberg(Elster) (ab 13:18),4
15:02,15:02,RE 3312,Luckenwalde (ab 14:35),4
15:21,15:21,RE 3154,Rathenow (ab 14:02),3
17:36,17:36,RE 3179,Jüterbog (ab 17:02),4
18:05,18:05,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),4
18:19,18:19,RE 3176,Stendal Hbf (ab 16:30),3
18:36,18:36,RE 3159,Falkenberg(Elster) (ab 17:18),4
19:21,19:21,RE 3158,Rathenow (ab 18:02),3
19:36,19:36,RE 3181,Jüterbog (ab 19:02),4
21:37,21:37,RE 3183,Jüterbog (ab 21:02),4
22:47,22:47,RE 3185,Jüterbog (ab 22:04),4
