Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
05:58,RE 62054,Berlin-Lichtenberg (ab 05:41),Berlin-Lichterfelde Ost
07:58,RE 62058,Berlin-Lichtenberg (ab 07:41),Berlin-Lichterfelde Ost
08:37,RE 93049,Falkenberg(Elster) (ab 07:11),Berlin-Lichterfelde Ost
09:58,RE 62062,Berlin-Lichtenberg (ab 09:41),Berlin-Lichterfelde Ost
10:37,RE 92551,Falkenberg(Elster) (ab 09:14),Berlin-Lichterfelde Ost
11:43,RE 92373,Jüterbog (ab 11:03),Berlin-Lichterfelde Ost
12:18 (+3),RE 92370,Köln Hbf (ab 19:31),Berlin-Lichterfelde Ost
12:37,RE 92553,Falkenberg(Elster) (ab 11:14),Berlin-Lichterfelde Ost
13:36 (+10),RE 92375,Jüterbog (ab 13:03),Berlin-Lichterfelde Ost
14:37,RE 92555,Falkenberg(Elster) (ab 13:14),Berlin-Lichterfelde Ost
15:43,RE 92377,Jüterbog (ab 15:03),Berlin-Lichterfelde Ost
16:16 (+1),RE 92374,Köln Hbf (ab 21:31),Berlin-Lichterfelde Ost
16:37,RE 92557,Falkenberg(Elster) (ab 15:14),Berlin-Lichterfelde Ost
17:36,RE 92379,Jüterbog (ab 17:03),Berlin-Lichterfelde Ost
