Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
06:23,RB 61044,Wensickendorf (ab 06:02),Berlin-Karow
06:53 (+3),RB 61004,Groß Schönebeck (ab 06:12),Berlin-Karow
07:23 (+1),RB 61046,Wensickendorf (ab 07:02),Berlin-Karow
07:53 (+1),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
08:23 (+1),RB 61048,Wensickendorf (ab 08:02),Berlin-Karow
08:53 (+1),RB 61008,Groß Schönebeck (ab 08:12),Berlin-Karow
09:23,RB 61050,Wensickendorf (ab 09:02),Berlin-Karow
09:53 (+2),RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
10:23 (+1),RB 61052,Wensickendorf (ab 10:02),Berlin-Karow
10:53,RB 61012,Klosterfelde (ab 10:27),Berlin-Karow
11:53 (+1),RB 61014,Groß Schönebeck (ab 11:12),Berlin-Karow
