Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
08:05,RB 61425,Müncheberg(Mark) (ab 07:25),Berlin-Lichtenberg
08:06,RB 61224,Werneuchen (ab 07:34),Berlin-Lichtenberg
08:22,RB 18206,Ludwigsfelde (ab 07:38),Berlin-Lichtenberg
08:35,RB 61188,Werneuchen (ab 08:04),Berlin-Lichtenberg
08:45,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),Berlin-Lichtenberg
08:56,RB 61108,Templin Stadt (ab 07:33),Berlin-Lichtenberg
15:51,RB 61123,Berlin Ostkreuz (ab 15:48),Berlin-Lichtenberg
16:56,RB 61124,Templin Stadt (ab 15:33),Berlin-Lichtenberg
22:35,RB 61216,Werneuchen (ab 22:04),Berlin-Lichtenberg
22:56,RB 61136,Templin Stadt (ab 21:33),Berlin-Lichtenberg
