Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
11:23 (+25),11:48,RJ 175,Hamburg-Altona (ab 09:16),
18:29 (+36),19:05,RJ 174,Budapest-Nyugati (ab 07:30),
