Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:07 (+7),ICE 500,München Hbf (ab 18:56),Berlin Gesundbrunnen
00:21 (+13),RE 3361,Schwedt(Oder) (ab 23:06),Berlin Gesundbrunnen
00:21,RE 94087,Bernau(b Berlin) (ab 00:07),Berlin Gesundbrunnen
00:41,RE 3,Prenzlau (ab 00:03),Berlin Gesundbrunnen
00:41,RE 3366,Ludwigsfelde (ab 00:04),Berlin Gesundbrunnen
00:44 (+5),ICE 1100,München Hbf (ab 19:56),Berlin Gesundbrunnen
01:08 (+10),ICE 376,Interlaken Ost (ab 15:00),Berlin Gesundbrunnen
01:27 (+21),RE 3321,Stralsund Hbf (ab 22:17),Berlin Gesundbrunnen
01:27,RE 90201,Warnitz(Uckermark) (ab 00:13),Berlin Gesundbrunnen
04:31,RE 3302,Berlin Hbf (tief) (ab 04:26),Berlin Gesundbrunnen
04:38,RB 18500,Eberswalde Hbf (ab 04:04),Berlin Gesundbrunnen
04:38,RE 3369,Eberswalde Hbf (ab 04:04),Berlin Gesundbrunnen
04:55,FEX19800,Wünsdorf-Waldstadt (ab 03:49),Berlin Gesundbrunnen
05:22 (+2),RE 3301,Angermünde (ab 04:27),Berlin Gesundbrunnen
05:27,FEX19802,Ludwigsfelde (ab 04:32),Berlin Gesundbrunnen
05:36,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Gesundbrunnen
05:41,RB 18240,Potsdam Hbf (ab 04:35),Berlin Gesundbrunnen
05:57,FEX19804,Flughafen BER - Terminal 1-2 (ab 05:28),Berlin Gesundbrunnen
06:17,RE 73805,Frankfurt(Oder) (ab 05:26),Berlin Gesundbrunnen
06:17 (+5),RE 93805,Frankfurt(Oder) (ab 05:18),Berlin Gesundbrunnen
06:21 (+6),RE 3341,Schwedt(Oder) (ab 05:06),Berlin Gesundbrunnen
06:27,FEX19806,Ludwigsfelde (ab 05:38),Berlin Gesundbrunnen
06:35 (+4),RB 61080,Klosterfelde (ab 06:02),Berlin Gesundbrunnen
06:37 (+2),RE 3304,Lutherstadt Wittenberg Hbf (ab 05:05),Berlin Gesundbrunnen
06:39 (+33),RB 18242,Potsdam Hbf (ab 05:35),Berlin Gesundbrunnen
06:45 (+2),RE 3331,Pasewalk (ab 05:05),Berlin Gesundbrunnen
06:45,RE 94461,Pasewalk (ab 05:05),Berlin Gesundbrunnen
06:56,FEX19808,Wünsdorf-Waldstadt (ab 05:49),Berlin Gesundbrunnen
07:18,RE 73807,Frankfurt(Oder) (ab 06:26),Berlin Gesundbrunnen
07:18 Ausfall,RE 93807,Frankfurt(Oder) (ab 06:18),Berlin Gesundbrunnen
07:22 (+8),RE 3303,Greifswald (ab 04:39),Berlin Gesundbrunnen
07:22,RE 90203,Greifswald (ab 04:39),Berlin Gesundbrunnen
07:27,FEX19810,Ludwigsfelde (ab 06:32),Berlin Gesundbrunnen
07:35 (+3),RE 3342,Jüterbog (ab 06:33),Berlin Gesundbrunnen
