Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
04:27 Ausfall,RB 32910,Eberswalde Hbf (an 05:01),Berlin-Hohenschönhausen
05:03 (+36),RB 61101,Templin Stadt (an 06:19),Berlin-Hohenschönhausen
05:49 (+22),RB 61102,Berlin Ostkreuz (an 06:03),Berlin-Hohenschönhausen
05:50 (+5),RB 18200,Oranienburg (an 06:09),Berlin-Hohenschönhausen
06:03 (+2),RB 61103,Templin Stadt (an 07:19),Berlin-Hohenschönhausen
08:12 Ausfall,RB 61187,Rheinsberg(Mark) (an 09:24),Berlin-Hohenschönhausen
19:49 (+1),RB 61130,Berlin Ostkreuz (an 20:03),Berlin-Hohenschönhausen
19:50,RB 18228,Oranienburg (an 20:09),Berlin-Hohenschönhausen
20:03,RB 61131,Templin Stadt (an 21:19),Berlin-Hohenschönhausen
20:49 Ausfall,RB 61132,Berlin Ostkreuz (an 21:03),Berlin-Hohenschönhausen
20:50,RB 18230,Oranienburg (an 21:09),Berlin-Hohenschönhausen
21:03 (+1),RB 61133,Templin Stadt (an 22:19),Berlin-Hohenschönhausen
21:49,RB 61134,Berlin Ostkreuz (an 22:03),Berlin-Hohenschönhausen
21:50 (+1),RB 18232,Oranienburg (an 22:09),Berlin-Hohenschönhausen
23:03 Ausfall,RB 61135,Oranienburg (an 23:21),Berlin-Hohenschönhausen
23:46,RB 61389,Oranienburg (an 00:04),Berlin-Hohenschönhausen
