Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:22,RE 62045,Nauen (an 00:57),Berlin Zoologischer Garten
00:22,RE 94816,Berlin-Spandau (an 00:32),Berlin Zoologischer Garten
00:28 (+3),ICE 101,Karlsruhe Hbf (an 09:01),Berlin Zoologischer Garten
00:28 (+1),ICE 101,Karlsruhe Hbf (an 09:01),Berlin Zoologischer Garten S+U Zoologisc
00:28 (+61),ICE 947,Berlin Ostbahnhof (an 00:42),Berlin Zoologischer Garten S+U Zoologisc
00:28 (+61),ICE 947,Berlin Ostbahnhof (an 00:42),Berlin Zoologischer Garten
00:33,RE 62038,Flughafen BER (an 01:15),Berlin Zoologischer Garten
00:33 (+2),RE 62038,Flughafen BER (an 01:15),Berlin Zoologischer Garten S+U Zoologisc
00:33,RE 94809,Flughafen BER (an 01:15),Berlin Zoologischer Garten
00:35,RE 3745,Bad Belzig (an 01:33),Berlin Zoologischer Garten
00:50,RE 73797,Brandenburg Hbf (an 01:42),Berlin Zoologischer Garten
00:58,RE 3141,Berlin-Charlottenburg (an 01:00),Berlin Zoologischer Garten
00:58,RE 3742,Berlin Ostkreuz (an 01:20),Berlin Zoologischer Garten
01:01 (+5),ICE 790,Berlin Ostbahnhof (an 01:18),Berlin Zoologischer Garten S+U Zoologisc
01:01 (+4),ICE 790,Berlin Ostbahnhof (an 01:18),Berlin Zoologischer Garten
01:01 (+5),ICE 790,Berlin Hbf (an 01:06),Berlin Zoologischer Garten S+U Zoologisc
01:01 (+4),ICE 790,Berlin Hbf (an 01:06),Berlin Zoologischer Garten
01:16,RE 73794,Frankfurt(Oder) (an 02:37),Berlin Zoologischer Garten
01:42,RE 62042,Flughafen BER (an 02:21),Berlin Zoologischer Garten
02:20,RE 62047,Nauen (an 02:55),Berlin Zoologischer Garten
02:40,RE 62046,Flughafen BER (an 03:18),Berlin Zoologischer Garten
02:40,RE 94817,Berlin Ostbahnhof (an 02:56),Berlin Zoologischer Garten
03:09,FEX19801,Berlin Ostbahnhof (an 03:25),Berlin Zoologischer Garten
03:19,RE 62043,Berlin-Charlottenburg (an 03:21),Berlin Zoologischer Garten
03:23,FEX19803,Berlin Ostbahnhof (an 03:39),Berlin Zoologischer Garten
03:39,RE 62044,Flughafen BER (an 04:18),Berlin Zoologischer Garten
04:05,RE 73752,Frankfurt(Oder) (an 05:31),Berlin Zoologischer Garten
04:17,RE 3705,Dessau Hbf (an 05:53),Berlin Zoologischer Garten
04:17,RE 94749,Lübbenau(Spreewald) (an 04:59),Berlin Zoologischer Garten
04:25,RE 62001,Wismar (an 07:26),Berlin Zoologischer Garten
04:31 (+4),ICE 646,Düsseldorf Hbf (an 09:28),Berlin Zoologischer Garten S+U Zoologisc
04:31 (+5),ICE 646,Düsseldorf Hbf (an 09:28),Berlin Zoologischer Garten
04:35,RE 62048,Flughafen BER (an 05:15),Berlin Zoologischer Garten
04:40,RE 3702,Senftenberg (an 06:41),Berlin Zoologischer Garten
04:47,RE 73757,Brandenburg Hbf (an 05:38),Berlin Zoologischer Garten
05:01,RB 18141,Schönefeld(bei Berlin) (an 05:40),Berlin Zoologischer Garten
05:08,RE 73717,Magdeburg Hbf (an 06:47),Berlin Zoologischer Garten
05:08,RE 73754,Frankfurt(Oder) (an 06:33),Berlin Zoologischer Garten
05:16,ICE 2942,Düsseldorf Hbf (an 10:02),Berlin Zoologischer Garten
05:16 Ausfall,ICE 946,Düsseldorf Hbf (an 10:02),Berlin Zoologischer Garten
05:16 Ausfall,ICE 956,Köln Hbf (an 10:10),Berlin Zoologischer Garten
05:20 (+1),RE 3707,Dessau Hbf (an 06:53),Berlin Zoologischer Garten
05:25,RE 62003,Bad Kleinen (an 08:17),Berlin Zoologischer Garten
05:27,RE 62000,Berlin Ostbahnhof (an 05:43),Berlin Zoologischer Garten
05:39,RE 3704,Lübbenau(Spreewald) (an 07:03),Berlin Zoologischer Garten
05:47,RE 73759,Brandenburg Hbf (an 06:38),Berlin Zoologischer Garten
05:48,RE 73714,Frankfurt(Oder) (an 07:05),Berlin Zoologischer Garten
05:56,RB 18140,Potsdam Hbf (an 06:16),Berlin Zoologischer Garten
05:59,RE 18754,Lübbenau(Spreewald) (an 07:15),Berlin Zoologischer Garten
06:04,RB 18143,Schönefeld(bei Berlin) (an 06:43),Berlin Zoologischer Garten
06:06 (+92),ICE 100,Berlin Ostbahnhof (an 06:21),Berlin Zoologischer Garten S+U Zoologisc
06:06 (+51),ICE 100,Berlin Ostbahnhof (an 06:21),Berlin Zoologischer Garten
06:06 (+92),ICE 100,Berlin Wannsee (an 05:51),Berlin Zoologischer Garten S+U Zoologisc
06:06 (+51),ICE 100,Berlin Wannsee (an 05:51),Berlin Zoologischer Garten
06:08,RE 73719,Magdeburg Hbf (an 07:47),Berlin Zoologischer Garten
06:08,RE 73756,Frankfurt(Oder) (an 07:31),Berlin Zoologischer Garten
06:20,RE 3709,Dessau Hbf (an 07:53),Berlin Zoologischer Garten
06:26,RE 62005,Wittenberge (an 07:57),Berlin Zoologischer Garten
06:33,RE 62002,Flughafen BER (an 07:15),Berlin Zoologischer Garten
06:40 (+3),RE 3706,Senftenberg (an 08:41),Berlin Zoologischer Garten
06:47,RE 73761,Brandenburg Hbf (an 07:38),Berlin Zoologischer Garten
06:53,RE 73716,Eisenhüttenstadt (an 08:23),Berlin Zoologischer Garten
06:56,RB 18142,Berlin-Wannsee (an 07:07),Berlin Zoologischer Garten
06:59,RE 18753,Bad Belzig (an 07:54),Berlin Zoologischer Garten
06:59 (+4),RE 18756,Cottbus Hbf (an 08:46),Berlin Zoologischer Garten
07:08,RE 18541,Frankfurt(Oder) (an 08:31),Berlin Zoologischer Garten
07:08,RE 73721,Magdeburg Hbf (an 08:47),Berlin Zoologischer Garten
07:08,RE 73758,Frankfurt(Oder) (an 08:31),Berlin Zoologischer Garten
07:20,RE 3711,Dessau Hbf (an 08:53),Berlin Zoologischer Garten
07:26,RE 62007,Wismar (an 10:37),Berlin Zoologischer Garten
07:33 (+1),RE 62004,Flughafen BER (an 08:15),Berlin Zoologischer Garten S+U Zoologisc
07:33,RE 62004,Flughafen BER (an 08:15),Berlin Zoologischer Garten
07:33 (+1),RE 62004,Berlin S Spandau Bhf (an 07:21),Berlin Zoologischer Garten S+U Zoologisc
07:33,RE 62004,Berlin S Spandau Bhf (an 07:21),Berlin Zoologischer Garten
07:40,RE 3708,Lübbenau(Spreewald) (an 09:03),Berlin Zoologischer Garten
07:40,RE 95118,Lübbenau(Spreewald) (an 09:03),Berlin Zoologischer Garten
07:47,RE 73763,Brandenburg Hbf (an 08:38),Berlin Zoologischer Garten
07:52 (+9),IC 2432,Norddeich Mole (an 14:20),Berlin Zoologischer Garten
07:52,RE 62432,Potsdam Hbf (an 08:12),Berlin Zoologischer Garten
07:53,RE 73718,Frankfurt(Oder) (an 09:05),Berlin Zoologischer Garten
07:56,RB 18144,Potsdam Hbf (an 08:16),Berlin Zoologischer Garten
07:59,RE 18755,Berlin-Wannsee (an 08:13),Berlin Zoologischer Garten
08:08,RE 73723,Magdeburg Hbf (an 09:47),Berlin Zoologischer Garten
08:08,RE 73760,Frankfurt(Oder) (an 09:31),Berlin Zoologischer Garten
08:20,RE 3713,Dessau Hbf (an 09:53),Berlin Zoologischer Garten
08:26,RE 62009,Wittenberge (an 09:57),Berlin Zoologischer Garten
08:33,RE 52926,Berlin Ostbahnhof (an 08:52),Berlin Zoologischer Garten
08:33 (+1),RE 62006,Flughafen BER (an 09:15),Berlin Zoologischer Garten S+U Zoologisc
08:33,RE 62006,Flughafen BER (an 09:15),Berlin Zoologischer Garten
08:33,RE 94763,Berlin Ostbahnhof (an 08:52),Berlin Zoologischer Garten
08:40 (+22),RE 26100,Senftenberg (an 10:41),Berlin Zoologischer Garten
08:40 Ausfall,RE 3710,Senftenberg (an 10:41),Berlin Zoologischer Garten
08:47,RE 73765,Brandenburg Hbf (an 09:38),Berlin Zoologischer Garten
08:55,RB 18146,Potsdam Hbf (an 09:16),Berlin Zoologischer Garten
08:55,RE 73720,Frankfurt(Oder) (an 10:05),Berlin Zoologischer Garten
08:59,RE 18757,Berlin-Wannsee (an 09:13),Berlin Zoologischer Garten
09:04,RB 18149,Schönefeld(bei Berlin) (an 09:41),Berlin Zoologischer Garten
09:08,RE 73725,Magdeburg Hbf (an 10:47),Berlin Zoologischer Garten
09:08,RE 73762,Frankfurt(Oder) (an 10:31),Berlin Zoologischer Garten
09:20 (+10),RE 3715,Dessau Hbf (an 10:53),Berlin Zoologischer Garten
09:26,RE 62011,Wismar (an 12:37),Berlin Zoologischer Garten
09:33,RE 62008,Flughafen BER (an 10:15),Berlin Zoologischer Garten
09:33,RE 94765,Berlin Ostkreuz (an 09:55),Berlin Zoologischer Garten
09:40 (+1),RE 3712,Senftenberg (an 11:41),Berlin Zoologischer Garten
09:47,RE 73767,Brandenburg Hbf (an 10:38),Berlin Zoologischer Garten
09:52,RE 73722,Frankfurt(Oder) (an 11:05),Berlin Zoologischer Garten
09:55 (+4),ICE 876,Berlin Ostbahnhof (an 10:12),Berlin Zoologischer Garten
09:55 (+4),ICE 876,Berlin Ostbahnhof (an 10:12),Berlin Zoologischer Garten S+U Zoologisc
09:56,RB 18148,Golm (an 10:29),Berlin Zoologischer Garten
09:59,RE 18759,Bad Belzig (an 10:54),Berlin Zoologischer Garten
10:04,RB 18151,Schönefeld(bei Berlin) (an 10:42),Berlin Zoologischer Garten
10:08,RE 73727,Magdeburg Hbf (an 11:47),Berlin Zoologischer Garten
10:08,RE 73764,Frankfurt(Oder) (an 11:31),Berlin Zoologischer Garten
10:20,RE 3717,Dessau Hbf (an 11:53),Berlin Zoologischer Garten
10:26,RE 62013,Wittenberge (an 11:57),Berlin Zoologischer Garten
10:33,RE 61994,Flughafen BER (an 11:15),Berlin Zoologischer Garten
10:33,RE 62010,Flughafen BER (an 11:15),Berlin Zoologischer Garten
10:33,RE 94777,Berlin Ostbahnhof (an 10:52),Berlin Zoologischer Garten
10:40 (+78),RE 3714,Senftenberg (an 12:41),Berlin Zoologischer Garten
10:47,RE 73769,Brandenburg Hbf (an 11:38),Berlin Zoologischer Garten
10:53,RE 73724,Frankfurt(Oder) (an 12:05),Berlin Zoologischer Garten
