Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:29,ICE 947,Berlin Ostbahnhof (an 00:36),Berlin Hbf
00:39 (+6),ICE 700,Berlin Gesundbrunnen (an 00:43),Berlin Hbf
00:52,RE 3140,Cottbus Hbf (an 02:40),Berlin Hbf
00:53,RE 3165,Berlin-Spandau (an 01:03),Berlin Hbf
01:05 (+26),ICE 705,Berlin Südkreuz (an 01:10),Berlin Hbf
01:21,RB 56816,Berlin Südkreuz (an 01:28),Berlin Hbf
01:33 (+29),ICE 901,Berlin Ostbahnhof (an 01:40),Berlin Hbf
01:43,RB 21969,Flughafen BER (an 02:15),Berlin Hbf
01:59 (+2),ICE 274,Berlin Ostbahnhof (an 02:07),Berlin Hbf
03:03,RE 62090,Berlin-Spandau (an 03:14),Berlin Hbf
04:11,RE 73751,Frankfurt(Oder) (an 05:29),Berlin Hbf
04:18,RE 3340,Schwedt(Oder) (an 05:50),Berlin Hbf
04:23 (+1),ICE 646,Köln Hbf (an 09:33),Berlin Hbf
04:25,RE 62001,Berlin-Spandau (an 04:35),Berlin Hbf
04:28 (+2),ICE 277,Chur (an 14:22),Berlin Hbf
04:30 (+1),RE 73801,Frankfurt(Oder) (an 05:36),Berlin Hbf
04:35,RE 2,Berlin-Spandau (an 04:53),Berlin Hbf
04:35,RE 3101,Berlin-Spandau (an 04:53),Berlin Hbf
04:39 (+1),ICE 1706,Hamburg Hbf (an 07:11),Berlin Hbf
04:46,RE 3702,Senftenberg (an 06:41),Berlin Hbf
04:46,RE 4350,Rostock Hbf (an 07:21),Berlin Hbf
04:46,RE 5,Rostock Hbf (an 07:21),Berlin Hbf
04:47 (+1),RE 3369,Berlin Südkreuz (an 04:53),Berlin Hbf
04:47 (+1),RE 62040,Elsterwerda (an 06:29),Berlin Hbf
04:49,RB 62094,Berlin-Spandau (an 05:00),Berlin Hbf
04:54,RE 3145,Stendal Hbf (an 06:13),Berlin Hbf
05:09 (+2),RE 3144,Berlin Südkreuz (an 05:15),Berlin Hbf
05:10,RB 56801,Schwerin Hbf (an 07:48),Berlin Hbf
05:14,RE 4351,Berlin Südkreuz (an 05:23),Berlin Hbf
05:16,RE 73753,Frankfurt(Oder) (an 06:35),Berlin Hbf
05:20,RE 3302,Greifswald (an 08:18),Berlin Hbf
05:25,RE 62003,Elstal (an 05:53),Berlin Hbf
05:26,RE 3102,Cottbus Hbf (an 06:56),Berlin Hbf
05:27,ICE 2829,München Hbf (an 08:10),Berlin Hbf
05:27 (+2),ICE 593,München Hbf (an 13:15),Berlin Hbf
05:28 (+1),ICE 946,Köln Hbf (an 10:35),Berlin Hbf
05:32,RE 3,Stralsund Hbf (an 22:49),Berlin Hbf
05:32 (+1),RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),Berlin Hbf
05:36 (+2),ICE 1501,München Hbf (an 09:41),Berlin Hbf
05:37 (+5),RE 3103,Hennigsdorf(b Berlin) (an 06:23),Berlin Hbf
05:42 (+3),ICE 608,Hamburg Hbf (an 08:15),Berlin Hbf
05:43,RE 62000,Elsterwerda (an 07:15),Berlin Hbf
05:45 (+9),RE 3704,Senftenberg (an 07:41),Berlin Hbf
05:46,RE 3504,Stralsund Hbf (an 08:51),Berlin Hbf
05:47,RB 62050,Berlin-Spandau (an 05:59),Berlin Hbf
05:51 (+1),EC 41,Warszawa Centralna (an 11:00),Berlin Hbf
05:52 (+1),ICE 701,Graz Hbf (an 13:15),Berlin Hbf
05:54,RE 3167,Stendal Hbf (an 07:13),Berlin Hbf
05:55 (+156),ICE 1541,Berlin Südkreuz (an 06:00),Berlin Hbf
05:58,RB 18500,Lübbenau(Spreewald) (an 07:18),Berlin Hbf
05:59 (+3),RE 73713,Frankfurt(Oder) (an 07:18),Berlin Hbf
06:01,RE 73718,Magdeburg Hbf (an 07:50),Berlin Hbf
06:07 (+1),ICE 240,Amsterdam Centraal (an 11:59),Berlin Hbf
06:07,RE 3164,Berlin Südkreuz (an 06:13),Berlin Hbf
06:09,RJ 171,Praha hl.n. (an 11:25),Berlin Hbf
06:14,RB 62051,Berlin Südkreuz (an 06:21),Berlin Hbf
06:15 (+2),RE 3503,Sargans (an 22:24),Berlin Hbf
06:15 (+1),RE 3709,Dessau Hbf (an 07:53),Berlin Hbf
06:18,ES 453,Usti nad Labem hl.n. (an 09:37),Berlin Hbf
06:23 (+1),RE 3342,Schwedt(Oder) (an 07:55),Berlin Hbf
06:24,RE 73760,Brandenburg Hbf (an 07:19),Berlin Hbf
06:25,RE 62005,Elstal (an 06:49),Berlin Hbf
06:26,RE 3104,Cottbus Hbf (an 07:57),Berlin Hbf
06:29 (+1),ICE 279,Interlaken Ost (an 15:59),Berlin Hbf
06:29 (+1),ICE 503,München Hbf (an 11:07),Berlin Hbf
06:33 (+2),ICE 904,Berlin Gesundbrunnen (an 06:37),Berlin Hbf
06:36 (+1),ICE 1003,München Hbf (an 10:45),Berlin Hbf
06:37 (+1),ICE 1604,Berlin Gesundbrunnen (an 10:31),Berlin Hbf
06:37 (+1),ICE 1704,Hamburg Hbf (an 09:11),Berlin Hbf
06:37 (+2),RE 3105,Hennigsdorf(b Berlin) (an 07:23),Berlin Hbf
06:37,RE 73755,Frankfurt(Oder) (an 07:47),Berlin Hbf
06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),Berlin Hbf
06:41,RE 73804,Brandenburg Hbf (an 07:33),Berlin Hbf
06:44,RE 62002,Elsterwerda (an 08:31),Berlin Hbf
06:46 (+1),ICE 644,Köln Hbf (an 11:33),Berlin Hbf
06:46 (+1),RE 3706,Senftenberg (an 08:41),Berlin Hbf
06:46,RE 4352,Rostock Hbf (an 09:21),Berlin Hbf
06:48,RB 62052,Berlin-Spandau (an 06:59),Berlin Hbf
06:51,ICE 1272,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),Berlin Hbf
06:54 (+3),RE 3147,Berlin-Spandau (an 07:04),Berlin Hbf
06:59 (+1),RE 73715,Frankfurt(Oder) (an 08:20),Berlin Hbf
07:00,RB 18502,Lübbenau(Spreewald) (an 08:15),Berlin Hbf
07:01 (+1),RE 73720,Magdeburg Hbf (an 08:50),Berlin Hbf
07:06 (+2),ICE 9590,Paris Est (an 14:51),Berlin Hbf
07:09 (+1),RE 3146,Berlin Südkreuz (an 07:15),Berlin Hbf
07:10 (+1),ICE 1548,Köln Hbf (an 12:16),Berlin Hbf
07:14 (+4),RB 62053,Berlin Südkreuz (an 07:21),Berlin Hbf
07:14,RE 4353,Berlin Südkreuz (an 07:23),Berlin Hbf
07:15 (+1),RE 3711,Dessau Hbf (an 08:53),Berlin Hbf
07:15 (+4),RE 73805,Berlin Ostbahnhof (an 07:24),Berlin Hbf
07:20 Ausfall,ICE 795,Karlsruhe Hbf (an 13:17),Berlin Hbf
07:22 (+5),RE 3304,Stralsund Hbf (an 10:44),Berlin Hbf
07:24 (+3),RE 62007,Elstal (an 07:53),Berlin Hbf
07:24 (+1),RE 73762,Brandenburg Hbf (an 08:23),Berlin Hbf
07:26,RE 3106,Cottbus Hbf (an 08:56),Berlin Hbf
