Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
05:04,05:04,RE 73753,Brandenburg Hbf (ab 04:17),1
06:38,06:38,RE 3706,Dessau Hbf (ab 05:05),4
06:50,06:50,RB 18603,Nauen (ab 06:11),3
07:26,07:26,RE 73757,Brandenburg Hbf (ab 06:44),1
07:50,07:50,RB 18605,Nauen (ab 07:11),3
07:54 (+1),07:55,RE 3607,Neuruppin Rheinsberger Tor (ab 06:31),
08:38,08:38,RE 3710,Dessau Hbf (ab 07:05),3
08:50,08:50,RB 18607,Nauen (ab 08:11),3
09:50,09:50,RB 18609,Nauen (ab 09:10),3
10:32,10:32,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),4
10:37,10:37,RE 3714,Dessau Hbf (ab 09:05),1
10:47,10:47,ICE 1543,Essen Hbf (ab 06:44),2
10:50,10:50,RB 18611,Nauen (ab 10:11),1
11:50,11:50,RB 18613,Nauen (ab 11:10),3
12:31 (+5),12:36,ICE 994,Stuttgart Hbf (ab 06:36),4
12:47,12:47,ICE 1545,Essen Hbf (ab 08:44),2
12:50,12:50,RB 18615,Nauen (ab 12:11),1
13:24,13:24,IC 2035,Norddeich (ab 05:39),2
14:31 (+9),14:40,ICE 992,Frankfurt(M) Flughafen Fernbf (ab 10:09),3
14:34 (+2),14:36,RB 18258,Potsdam Park Sanssouci (ab 13:42),2
14:38 (+5),14:43,RE 3722,Dessau Hbf (ab 13:05),4
14:47 (+2),14:49,ICE 1547,Aachen Hbf (ab 09:06),2
14:51,14:51,RE 92831,Potsdam Hbf (ab 14:36),4
14:52,14:52,RB 18619,Nauen (ab 14:11),1
14:55 (+4),14:59,RE 3621,Wittenberge (ab 12:05),3
15:26,15:26,RE 73773,Potsdam Hbf (ab 15:10),4
15:37,15:37,RE 3724,Dessau Hbf (ab 14:05),2
16:31 (+10),16:41,ICE 798,Karlsruhe Hbf (ab 10:40),4
16:34,16:34,RB 18262,Potsdam Park Sanssouci (ab 15:42),3
16:42 (+7),16:49,ICE 1053,Münster(Westf)Hbf (ab 13:25),
16:51,16:51,RB 18623,Nauen (ab 16:11),1
16:55,16:55,RE 3625,Wittenberge (ab 14:05),3
17:50,17:50,RB 18625,Nauen (ab 17:10),3
17:51,17:51,RE 92737,Potsdam Hbf (ab 17:36),4
17:54,17:54,RE 3627,Wittenberge (ab 15:05),2
18:26,18:26,RE 73779,Potsdam Hbf (ab 18:10),3
18:34,18:34,RB 18266,Potsdam Park Sanssouci (ab 17:42),2
18:37,18:37,RE 3730,Dessau Hbf (ab 17:05),3
18:45,18:45,IC 2431,Emden Außenhafen (ab 12:01),1
18:51,18:51,RE 92739,Potsdam Hbf (ab 18:36),4
18:55 (+2),18:57,RE 3629,Wittenberge (ab 16:05),
19:34,19:34,RB 18268,Potsdam Park Sanssouci (ab 18:42),2
20:30 (+3),20:33,ICE 2844,Karlsruhe Hbf (ab 14:40),
20:30 (+3),20:33,ICE 794,Karlsruhe Hbf (ab 14:40),
22:34 (+3),22:37,RB 18274,Golm (ab 21:47),2
22:37 (+4),22:41,RE 3738,Dessau Hbf (ab 21:05),3
22:48,22:48,RE 92747,Potsdam Hbf (ab 22:32),
22:56,22:56,RB 3637,Diekirch (ab 12:51),2
23:37,23:37,RE 3740,Dessau Hbf (ab 22:05),3
23:48,23:48,RE 92749,Potsdam Hbf (ab 23:32),4
23:55,23:55,RB 3639,Diekirch (ab 14:51),2
