Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:15 Ausfall,ICE 101,Basel SBB (an 10:48),Berlin Zoologischer Garten
00:15 (+2),ICE 2921,Köln Hbf (an 06:49),Berlin Zoologischer Garten
00:28 (+99),ICE 947,Berlin Ostbahnhof (an 00:42),Berlin Zoologischer Garten S+U Zoologisc
00:28 (+55),ICE 947,Berlin Ostbahnhof (an 00:42),Berlin Zoologischer Garten
00:35,RE 3745,Lübben(Spreewald) (an 23:14),Berlin Zoologischer Garten
00:50,RE 73797,Berkenbrück (an 23:46),Berlin Zoologischer Garten
00:58,RE 3742,Berlin Ostbahnhof (an 01:15),Berlin Zoologischer Garten
01:04 (+3),ICE 790,Berlin Ostbahnhof (an 01:21),Berlin Zoologischer Garten
01:16,RE 73794,Frankfurt(Oder) (an 02:37),Berlin Zoologischer Garten
02:20,RE 62047,Nauen (an 02:55),Berlin Zoologischer Garten
04:05,RE 73752,Frankfurt(Oder) (an 05:31),Berlin Zoologischer Garten
04:17,RE 3705,Berlin-Wannsee (an 04:33),Berlin Zoologischer Garten
04:25,RE 62001,Wismar (an 07:26),Berlin Zoologischer Garten
04:25,RE 94758,Schwerin Hbf (an 06:58),Berlin Zoologischer Garten
04:31,ICE 646,Düsseldorf Hbf (an 09:28),Berlin Zoologischer Garten
04:35,ICE 275,Interlaken Ost (an 13:59),Berlin Zoologischer Garten
04:40,RE 3702,Güstrow (an 09:44),Berlin Zoologischer Garten
04:42,RE 3101,Albrechtshof (an 05:00),Berlin Zoologischer Garten
05:08,RE 73717,Berlin-Wannsee (an 05:20),Berlin Zoologischer Garten
05:08,RE 73754,Frankfurt(Oder) (an 06:33),Berlin Zoologischer Garten
05:16 (+1),ICE 946,Düsseldorf Hbf (an 10:02),Berlin Zoologischer Garten
05:16,ICE 956,Köln Hbf (an 10:10),Berlin Zoologischer Garten
05:17,RE 3102,Vetschau (an 06:42),Berlin Zoologischer Garten
05:20,RE 3707,Berlin-Wannsee (an 05:33),Berlin Zoologischer Garten
05:25,RE 62003,Wismar (an 08:37),Berlin Zoologischer Garten
05:25,RE 8,Schwerin Hbf (an 07:57),Berlin Zoologischer Garten
05:39,ICE 100,Berlin Ostbahnhof (an 05:54),Berlin Zoologischer Garten
05:39 (+45),ICE 100,Berlin Ostbahnhof (an 05:54),Berlin Zoologischer Garten S+U Zoologisc
05:39,RE 3704,Lübbenau(Spreewald) (an 07:03),Berlin Zoologischer Garten
05:44,RE 3103,Albrechtshof (an 06:00),Berlin Zoologischer Garten
05:48,RE 73714,Frankfurt(Oder) (an 07:05),Berlin Zoologischer Garten
05:56,RB 18140,Berlin-Wannsee (an 06:07),Berlin Zoologischer Garten
05:59,RE 18754,Lübbenau(Spreewald) (an 07:15),Berlin Zoologischer Garten
06:08,RE 73719,Magdeburg Hbf (an 07:47),Berlin Zoologischer Garten
06:08,RE 73756,Frankfurt(Oder) (an 07:31),Berlin Zoologischer Garten
06:17,RE 3104,Cottbus Hbf (an 07:56),Berlin Zoologischer Garten
06:20,RE 3709,Berlin-Wannsee (an 06:33),Berlin Zoologischer Garten
06:26,RE 62005,Wittenberge (an 07:57),Berlin Zoologischer Garten
06:40,RE 3706,Lübbenau(Spreewald) (an 08:03),Berlin Zoologischer Garten
06:44,RE 3105,Flughafen BER (an 11:04),Berlin Zoologischer Garten
06:46 (+7),ICE 4,Berlin Ostbahnhof (an 06:59),Berlin Zoologischer Garten
06:46,ICE 674,Berlin Ostbahnhof (an 06:59),Berlin Zoologischer Garten
06:47,RE 73761,Brandenburg Hbf (an 07:38),Berlin Zoologischer Garten
06:53,RE 73716,Eisenhüttenstadt (an 08:23),Berlin Zoologischer Garten
06:59,RE 18753,Bad Belzig (an 07:54),Berlin Zoologischer Garten
