Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:03,ICE 945,Düsseldorf Hbf (ab 17:50),Berlin Zoologischer Garten
00:03,ICE 955,Köln Hbf (ab 17:45),Berlin Zoologischer Garten
00:07 (+34),ICE 2825,Hamburg-Altona (ab 21:26),Berlin Zoologischer Garten Zoologischer 
00:07 (+34),ICE 901,Hamburg-Altona (ab 21:26),Berlin Zoologischer Garten Zoologischer 
00:07 (+35),ICE 901,Hamburg-Altona (ab 21:26),Berlin Zoologischer Garten
00:07 (+34),ICE 901,Hamburg Hbf (ab 21:45),Berlin Zoologischer Garten Zoologischer 
00:07 (+35),ICE 901,Hamburg Hbf (ab 21:45),Berlin Zoologischer Garten
00:10 (+17),ICE 655,Köln Hbf (ab 18:44),Berlin Zoologischer Garten
00:10 (+43),ICE 655,Köln Hbf (ab 18:44),Berlin Zoologischer Garten Zoologischer 
00:16 (+35),ICE 645,Düsseldorf Hbf (ab 18:48),Berlin Zoologischer Garten
00:16 (+60),ICE 645,Düsseldorf Hbf (ab 18:48),Berlin Zoologischer Garten Zoologischer 
00:26 (+1),ICE 101,Berlin Ostbahnhof (ab 00:11),Berlin Zoologischer Garten
00:26,ICE 101,Berlin Ostbahnhof (ab 00:11),Berlin Zoologischer Garten Zoologischer 
01:06 (+5),ICE 947,Düsseldorf Hbf (ab 19:49),Berlin Zoologischer Garten
01:06 (+50),ICE 947,Düsseldorf Hbf (ab 19:49),Berlin Zoologischer Garten Zoologischer 
01:06 (+50),ICE 957,Köln Hbf (ab 19:46),Berlin Zoologischer Garten Zoologischer 
01:06 (+13),ICE 957,Köln Hbf (ab 19:46),Berlin Zoologischer Garten
02:01 (+6),ICE 657,Köln Hbf (ab 20:45),Berlin Zoologischer Garten
02:01 (+180),ICE 657,Köln Hbf (ab 20:45),Berlin Zoologischer Garten Zoologischer 
03:01 (+30),ICE 1707,Hamburg-Altona (ab 22:34),Berlin Zoologischer Garten
04:28,ICE 646,Berlin Ostbahnhof (ab 04:09),Berlin Zoologischer Garten
05:33,ICE 946,Berlin Ostbahnhof (ab 05:15),Berlin Zoologischer Garten
06:34,ICE 279,Berlin Ostbahnhof (ab 06:15),Berlin Zoologischer Garten
06:34 (+1),ICE 279,Berlin Ostbahnhof (ab 06:15),Berlin Zoologischer Garten Zoologischer 
06:42,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),Berlin Zoologischer Garten
12:21 (+1),IC 2035,Norddeich Mole (ab 05:36),Berlin Zoologischer Garten
15:11 (+24),IC 2034,Berlin Ostbahnhof (ab 14:52),Berlin Zoologischer Garten
18:44 Ausfall,ICE 1549,Köln Hbf (ab 13:34),Berlin Zoologischer Garten
18:44 Ausfall,ICE 2927,Köln Hbf (ab 13:34),Berlin Zoologischer Garten
20:24 (+63),ICE 1059,Köln Hbf (ab 16:18),Berlin Zoologischer Garten
20:24 (+43),ICE 2861,Hamburg Dammtor (ab 09:53),Berlin Zoologischer Garten
20:33 (+8),ICE 794,Karlsruhe Hbf (ab 14:40),Berlin Zoologischer Garten
20:33 (+8),ICE 794,Karlsruhe Hbf (ab 14:40),Berlin Zoologischer Garten Zoologischer 
20:38,ICE 540,Berlin Ostbahnhof (ab 20:21),Berlin Zoologischer Garten
20:45 (+29),ICE 1055,Köln Hbf (ab 15:36),Berlin Zoologischer Garten
20:45 (+28),ICE 1055,Köln Hbf (ab 15:36),Berlin Zoologischer Garten Zoologischer 
20:58 (+37),ICE 653,Köln Hbf (ab 16:44),Berlin Zoologischer Garten
21:11 (+30),ICE 643,Düsseldorf Hbf (ab 16:48),Berlin Zoologischer Garten
21:33 (+10),ICE 278,Basel SBB (ab 14:16),Berlin Zoologischer Garten
21:33 (+42),ICE 278,Basel SBB (ab 14:16),Berlin Zoologischer Garten Zoologischer 
21:51,ICE 840,Berlin Ostbahnhof (ab 21:34),Berlin Zoologischer Garten
22:26 (+25),EC 40,Warszawa Wschodnia (ab 16:49),Berlin Zoologischer Garten
23:56 (+18),ICE 1540,Berlin Ostbahnhof (ab 23:37),Berlin Zoologischer Garten
23:56 (+17),ICE 1540,Berlin Ostbahnhof (ab 23:37),Berlin Zoologischer Garten Zoologischer 
