Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
05:09 (+6),RE 3707,Lübbenau(Spreewald) (ab 03:54),Berlin Friedrichstr
05:47 (+4),RE 3704,Dessau Hbf (ab 04:05),Berlin Friedrichstr
06:09,RE 3709,Senftenberg (ab 04:14),Berlin Friedrichstr
06:48 (+3),RE 3706,Dessau Hbf (ab 05:05),Berlin Friedrichstr
07:09,RE 3711,Senftenberg (ab 05:10),Berlin Friedrichstr
07:48 (+2),RE 3708,Dessau Hbf (ab 06:05),Berlin Friedrichstr
08:48 (+23),RE 3710,Dessau Hbf (ab 07:05),Berlin Friedrichstr
08:56 (+4),RE 73725,Eisenhüttenstadt (ab 07:36),Berlin Friedrichstr
09:03 (+11),RE 73720,Magdeburg Hbf (ab 07:12),Berlin Friedrichstr
09:09,RE 3715,Senftenberg (ab 07:14),Berlin Friedrichstr
09:12 (+22),RB 18149,Golm (ab 08:30),Berlin Friedrichstr
09:14,RE 62011,Flughafen BER (ab 08:44),Berlin Friedrichstr
09:16 (+15),RE 73762,Brandenburg Hbf (ab 08:19),Berlin Friedrichstr
09:19 (+8),RE 73811,Berlin Ostbahnhof (ab 09:12),Berlin Friedrichstr
09:25 (+2),RE 3110,Nauen (ab 08:37),Berlin Friedrichstr
09:32 (+1),RE 3111,Cottbus Hbf (ab 08:04),Berlin Friedrichstr
09:36 (+2),RE 73767,Frankfurt(Oder) (ab 08:26),Berlin Friedrichstr
09:43 (+7),RE 62008,Wittenberge (ab 08:03),Berlin Friedrichstr
09:45 (+4),RB 18148,Flughafen BER (ab 09:13),Berlin Friedrichstr
09:48 (+6),RE 3712,Dessau Hbf (ab 08:05),Berlin Friedrichstr
09:49 (+3),RE 18759,Berlin Ostkreuz (ab 09:37),Berlin Friedrichstr
09:56 (+3),RE 73727,Eisenhüttenstadt (ab 08:36),Berlin Friedrichstr
10:00 (+12),RE 73722,Magdeburg Hbf (ab 08:12),Berlin Friedrichstr
10:09 (+5),RE 3717,Senftenberg (ab 08:14),Berlin Friedrichstr
10:12 (+5),RB 18151,Golm (ab 09:30),Berlin Friedrichstr
10:14 (+4),RE 62013,Flughafen BER (ab 09:44),Berlin Friedrichstr
10:16 (+9),RE 73764,Brandenburg Hbf (ab 09:19),Berlin Friedrichstr
