Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73795,Potsdam Hbf (an 00:23),
00:39,00:39,RE 3745,Bad Belzig (an 01:31),4
00:42,00:42,RE 3140,Lübbenau(Spreewald) (an 02:17),
00:42,00:42,RE 93240,Cottbus Hbf (an 02:51),
00:53,00:53,RE 3742,Berlin Ostkreuz (an 01:20),1
01:06,01:06,RB 94796,Potsdam Hbf (an 01:22),
01:06,01:06,RE 91367,Potsdam Hbf (an 01:22),
01:10,01:10,RE 93994,Frankfurt(Oder) (an 02:38),
01:10,01:10,RE 94791,Berlin Hbf (an 01:20),
01:27,01:27,RE 93742,Frankfurt(Oder) (an 21:18),
02:48,02:48,RB 21803,Berlin Ostbahnhof (an 03:08),
03:18,03:18,RB 21805,Berlin Ostbahnhof (an 03:38),
04:13,04:13,RE 21811,Berlin Ostbahnhof (an 04:33),
04:20,04:20,RE 73801,Frankfurt(Oder) (an 05:36),
04:25,04:25,RE 3705,Dessau Hbf (an 05:53),4
04:29,04:29,RE 21813,Berlin Ostbahnhof (an 04:50),
04:35,04:35,RE 3702,Senftenberg (an 06:41),2
04:35,04:35,RE 92402,Lübbenau(Spreewald) (an 06:03),
05:00,05:00,FEX,Berlin Gesundbrunnen (an 22:19),
05:00,05:00,RE 21817,Berlin Ostbahnhof (an 05:20),
05:13,05:13,RE 94716,Berlin-Wannsee (an 05:21),
05:15,05:15,RE 2,Duisburg Hbf (an 23:33),
05:15,05:15,RE 3102,Cottbus Hbf (an 06:56),
05:25,05:25,RE 3707,Dessau Hbf (an 06:53),4
05:33,05:33,RE 93759,Potsdam Hbf (an 05:51),
05:33,05:33,RE 94758,Potsdam Hbf (an 05:51),
05:35 (+1),05:36,RE 3704,Senftenberg (an 07:41),2
05:35,05:35,RE 94704,Lübbenau(Spreewald) (an 07:03),
05:48,05:48,RE 94713,Frankfurt(Oder) (an 07:18),
06:12,06:12,RE 94718,Berlin-Wannsee (an 06:20),
06:15,06:15,RE 3104,Cottbus Hbf (an 07:57),1
06:25,06:25,RE 3709,Dessau Hbf (an 07:53),4
06:26,06:26,RE 94755,Frankfurt(Oder) (an 07:47),
06:33,06:33,RE 1,Brandenburg Hbf (an 18:36),
06:33,06:33,RE 94760,Potsdam Hbf (an 06:51),
06:35,06:35,RE 3706,Senftenberg (an 08:41),2
06:47,06:47,RE 3105,Hennigsdorf(b Berlin) (an 07:23),3
06:48,06:48,RE 94715,Frankfurt(Oder) (an 08:20),
07:12,07:12,RE 94720,Berlin-Wannsee (an 07:20),
07:15,07:15,RE 3106,Cottbus Hbf (an 08:56),
07:17,07:17,RE 73805,Berlin Zoologischer Garten (an 07:20),1
07:25,07:25,RE 3711,Dessau Hbf (an 08:53),4
07:26,07:26,RE 94757,Frankfurt(Oder) (an 08:43),
07:33,07:33,RE 94762,Potsdam Hbf (an 07:51),
07:35 (+2),07:37,RE 3708,Senftenberg (an 09:41),2
07:48,07:48,RE 93718,Frankfurt(Oder) (an 09:18),
07:48,07:48,RE 94717,Frankfurt(Oder) (an 09:18),
08:00,08:00,RB 18145,Berlin Ostbahnhof (an 08:21),
