Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:31,RE 3366,Lutherstadt Wittenberg Hbf (ab 23:00),Berlin Potsdamer Platz
00:51,RE 62090,Berlin Hbf (ab 00:49),Berlin Potsdamer Platz
01:07,RE 62089,Baruth(Mark) (ab 00:07),Berlin Potsdamer Platz
01:57,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),Berlin Potsdamer Platz
04:48,RE 3369,Eberswalde Hbf (ab 04:03),Berlin Potsdamer Platz
05:08,RE 3144,Rathenow (ab 04:06),Berlin Potsdamer Platz
05:26,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Potsdamer Platz
05:36,RE 3301,Angermünde (ab 04:27),Berlin Potsdamer Platz
05:49,RB 18501,Nauen (ab 05:08),Berlin Potsdamer Platz
05:52,RE 3167,Jüterbog (ab 05:03),Berlin Potsdamer Platz
06:06,RB 18502,Berlin Südkreuz (ab 06:02),Berlin Potsdamer Platz
06:08,RE 3164,Rathenow (ab 05:08),Berlin Potsdamer Platz
06:26 (+1),RE 3304,Lutherstadt Wittenberg Hbf (ab 05:07),Berlin Potsdamer Platz
06:35,RE 3341,Schwedt(Oder) (ab 05:06),Berlin Potsdamer Platz
06:49,RB 18503,Nauen (ab 06:08),Berlin Potsdamer Platz
06:49,RE 3147,Falkenberg(Elster) (ab 05:14),Berlin Potsdamer Platz
07:08,RE 3146,Rathenow (ab 06:06),Berlin Potsdamer Platz
07:24,RE 3342,Jüterbog (ab 06:33),Berlin Potsdamer Platz
07:37,RE 3303,Stralsund Hbf (ab 04:16),Berlin Potsdamer Platz
07:48,RE 3169,Jüterbog (ab 07:03),Berlin Potsdamer Platz
07:50,RB 18505,Nauen (ab 07:08),Berlin Potsdamer Platz
08:05,RE 3166,Rathenow (ab 07:06),Berlin Potsdamer Platz
08:27 (+3),RE 3306,Halle(Saale)Hbf (ab 05:51),Berlin Potsdamer Platz
08:35,RE 3343,Schwedt(Oder) (ab 07:06),Berlin Potsdamer Platz
08:49,RE 3149,Falkenberg(Elster) (ab 07:14),Berlin Potsdamer Platz
08:50,RB 18507,Nauen (ab 08:08),Berlin Potsdamer Platz
09:06,RB 18508,Berlin Südkreuz (ab 09:02),Berlin Potsdamer Platz
09:08,RE 3148,Rathenow (ab 08:06),Berlin Potsdamer Platz
09:24,RE 3344,Jüterbog (ab 08:33),Berlin Potsdamer Platz
09:37 (+2),RE 3305,Stralsund Hbf (ab 06:16),Berlin Potsdamer Platz
09:49,RB 18509,Nauen (ab 09:08),Berlin Potsdamer Platz
09:49,RE 3171,Jüterbog (ab 09:03),Berlin Potsdamer Platz
10:08,RE 3168,Rathenow (ab 09:06),Berlin Potsdamer Platz
10:27 (+28),RE 3308,Lutherstadt Wittenberg Hbf (ab 09:00),Berlin Potsdamer Platz
10:35,RE 3345,Schwedt(Oder) (ab 09:06),Berlin Potsdamer Platz
10:49,RE 3151,Falkenberg(Elster) (ab 09:14),Berlin Potsdamer Platz
10:50,RB 18511,Nauen (ab 10:08),Berlin Potsdamer Platz
11:06,RB 18512,Berlin Südkreuz (ab 11:02),Berlin Potsdamer Platz
11:08,RE 3150,Rathenow (ab 10:02),Berlin Potsdamer Platz
11:22,RE 3346,Jüterbog (ab 10:33),Berlin Potsdamer Platz
11:37 (+2),RE 3307,Stralsund Hbf (ab 08:16),Berlin Potsdamer Platz
