Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:27,RB 61041,Basdorf (an 00:39),Berlin-Karow
04:57 (+1),RB 61043,Wensickendorf (an 05:16),Berlin-Karow
05:57,RB 61045,Wensickendorf (an 06:16),Berlin-Karow
07:07,RB 61047,Wensickendorf (an 07:26),Berlin-Karow
09:57 (+14),RB 61053,Basdorf (an 10:09),Berlin-Karow
10:57,RB 61055,Wensickendorf (an 11:16),Berlin-Karow
11:57,RB 61057,Wensickendorf (an 12:16),Berlin-Karow
14:57 (+8),RB 61063,Wensickendorf (an 15:16),Berlin-Karow
15:57 (+12),RB 61065,Wensickendorf (an 16:16),Berlin-Karow
17:07 (+2),RB 61067,Wensickendorf (an 17:26),Berlin-Karow
17:57 (+3),RB 61069,Wensickendorf (an 18:16),Berlin-Karow
18:57 (+7),RB 61071,Wensickendorf (an 19:16),Berlin-Karow
19:27,RB 61031,Klosterfelde (an 19:51),Berlin-Karow
19:57 (+1),RB 61073,Wensickendorf (an 20:16),Berlin-Karow
20:57,RB 61075,Wensickendorf (an 21:16),Berlin-Karow
21:27,RB 61035,Klosterfelde (an 21:51),Berlin-Karow
