Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
05:57,05:57,RB 61045,Wensickendorf (an 06:16),
07:07,07:07,RB 61047,Wensickendorf (an 07:32),1
11:27,11:27,RB 61015,Klosterfelde (an 11:51),1
11:57,11:57,RB 61057,Basdorf (an 12:09),1
13:57,13:57,RB 61061,Wensickendorf (an 14:16),
14:57,14:57,RB 61063,Wensickendorf (an 15:16),
15:57,15:57,RB 61065,Wensickendorf (an 16:16),
17:07,17:07,RB 61067,Wensickendorf (an 17:32),
17:57,17:57,RB 61069,Wensickendorf (an 18:16),
18:57,18:57,RB 61071,Wensickendorf (an 19:16),
