Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
05:23 (+1),RB 61042,Basdorf (ab 05:10),Berlin-Karow
05:53,RB 61002,Basdorf (ab 05:40),Berlin-Karow
06:23 (+1),RB 61044,Basdorf (ab 06:10),Berlin-Karow
07:23,RB 61046,Wensickendorf (ab 07:02),Berlin-Karow
07:53 (+1),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
08:23 (+1),RB 61048,Wensickendorf (ab 08:02),Berlin-Karow
09:23 (+3),RB 61050,Wensickendorf (ab 09:02),Berlin-Karow
09:53 (+1),RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
10:53,RB 61012,Klosterfelde (ab 10:27),Berlin-Karow
11:53,RB 61014,Groß Schönebeck (ab 11:12),Berlin-Karow
12:53 (+1),RB 61016,Klosterfelde (ab 12:27),Berlin-Karow
13:53 (+6),RB 61018,Groß Schönebeck (ab 13:12),Berlin-Karow
14:53 (+3),RB 61020,Klosterfelde (ab 14:27),Berlin-Karow
15:53 (+3),RB 61022,Groß Schönebeck (ab 15:12),Berlin-Karow
16:53 (+5),RB 61024,Klosterfelde (ab 16:23),Berlin-Karow
17:23 (+6),RB 61066,Wensickendorf (ab 17:02),Berlin-Karow
17:53 (+5),RB 61026,Groß Schönebeck (ab 17:12),Berlin-Karow
18:23 (+9),RB 61068,Wensickendorf (ab 18:02),Berlin-Karow
19:23 (+1),RB 61070,Wensickendorf (ab 19:02),Berlin-Karow
20:23 (+2),RB 61072,Wensickendorf (ab 20:02),Berlin-Karow
