Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
05:51 (+1),RE 3704,Dessau Hbf (ab 04:05),Berlin Alexanderplatz
06:05,RE 3709,Senftenberg (ab 04:14),Berlin Alexanderplatz
06:52,RE 3706,Dessau Hbf (ab 05:05),Berlin Alexanderplatz
07:52 (+3),RE 3708,Dessau Hbf (ab 06:05),Berlin Alexanderplatz
08:05,RE 3713,Senftenberg (ab 06:14),Berlin Alexanderplatz
08:52 (+3),RE 3710,Dessau Hbf (ab 07:05),Berlin Alexanderplatz
09:05 (+1),RE 3715,Senftenberg (ab 07:14),Berlin Alexanderplatz
09:52 (+4),RE 3712,Dessau Hbf (ab 08:05),Berlin Alexanderplatz
10:05,RE 3717,Senftenberg (ab 08:14),Berlin Alexanderplatz
10:52 (+1),RE 3714,Dessau Hbf (ab 09:05),Berlin Alexanderplatz
11:05,RE 3719,Senftenberg (ab 09:14),Berlin Alexanderplatz
11:10,RE 62015,Flughafen BER (ab 10:44),Berlin Alexanderplatz
11:15 (+1),RB 18153,Golm (ab 10:30),Berlin Alexanderplatz
11:20,RE 73766,Brandenburg Hbf (ab 10:19),Berlin Alexanderplatz
11:28,RE 3115,Cottbus Hbf (ab 10:04),Berlin Alexanderplatz
11:29,RE 3114,Nauen (ab 10:37),Berlin Alexanderplatz
11:33,RE 73771,Frankfurt(Oder) (ab 10:26),Berlin Alexanderplatz
11:41,RB 18152,Flughafen BER (ab 11:13),Berlin Alexanderplatz
11:47,RE 62012,Wittenberge (ab 10:03),Berlin Alexanderplatz
11:52 (+4),RE 3716,Dessau Hbf (ab 10:05),Berlin Alexanderplatz
11:53,RE 73731,Frankfurt(Oder) (ab 10:55),Berlin Alexanderplatz
12:05 (+1),RE 3721,Senftenberg (ab 10:14),Berlin Alexanderplatz
12:05,RE 73726,Magdeburg Hbf (ab 10:12),Berlin Alexanderplatz
12:10,RE 62017,Flughafen BER (ab 11:44),Berlin Alexanderplatz
12:15 (+1),RB 18155,Golm (ab 11:30),Berlin Alexanderplatz
12:20,RE 73768,Brandenburg Hbf (ab 11:19),Berlin Alexanderplatz
12:28,RE 3117,Cottbus Hbf (ab 11:04),Berlin Alexanderplatz
12:29,RE 3116,Nauen (ab 11:37),Berlin Alexanderplatz
12:33,RE 73773,Frankfurt(Oder) (ab 11:26),Berlin Alexanderplatz
12:41,RB 18154,Flughafen BER (ab 12:14),Berlin Alexanderplatz
12:52 (+11),RE 3718,Dessau Hbf (ab 11:05),Berlin Alexanderplatz
13:05 (+9),RE 3723,Senftenberg (ab 11:14),Berlin Alexanderplatz
13:52 (+2),RE 3720,Dessau Hbf (ab 12:05),Berlin Alexanderplatz
14:05 (+2),RE 3725,Senftenberg (ab 12:14),Berlin Alexanderplatz
14:52 (+1),RE 3722,Dessau Hbf (ab 13:05),Berlin Alexanderplatz
15:05 (+2),RE 3727,Senftenberg (ab 13:14),Berlin Alexanderplatz
15:52 (+11),RE 3724,Dessau Hbf (ab 14:05),Berlin Alexanderplatz
16:05 (+12),RE 3729,Troisvierges (ab 04:35),Berlin Alexanderplatz
16:45 (+11),RE 18761,Cottbus Hbf (ab 15:13),Berlin Alexanderplatz
16:52,RE 3726,Dessau Hbf (ab 15:05),Berlin Alexanderplatz
17:05 (+1),RE 3731,Senftenberg (ab 15:14),Berlin Alexanderplatz
17:28 (+4),RE 3127,Cottbus Hbf (ab 16:04),Berlin Alexanderplatz
17:52 (+9),RE 3728,Dessau Hbf (ab 16:05),Berlin Alexanderplatz
18:05 (+1),RE 3733,Senftenberg (ab 16:14),Berlin Alexanderplatz
18:52 (+14),RE 3730,Dessau Hbf (ab 17:05),Berlin Alexanderplatz
19:05 (+14),RE 3735,Senftenberg (ab 17:14),Berlin Alexanderplatz
19:15 (+23),RB 18169,Golm (ab 18:30),Berlin Alexanderplatz
19:29 (+4),RE 3130,Nauen (ab 18:37),Berlin Alexanderplatz
19:41 (+4),RB 18168,Flughafen BER (ab 19:13),Berlin Alexanderplatz
19:47,RE 62028,Wittenberge (ab 18:03),Berlin Alexanderplatz
19:52 (+38),RE 3732,Dessau Hbf (ab 18:05),Berlin Alexanderplatz
19:53,RE 73747,Eisenhüttenstadt (ab 18:36),Berlin Alexanderplatz
20:05 (+7),RE 3737,Senftenberg (ab 18:14),Berlin Alexanderplatz
20:05,RE 73742,Magdeburg Hbf (ab 18:12),Berlin Alexanderplatz
20:10,RE 62033,Flughafen BER (ab 19:44),Berlin Alexanderplatz
20:20,RE 73784,Brandenburg Hbf (ab 19:19),Berlin Alexanderplatz
20:28,RE 3133,Cottbus Hbf (ab 19:04),Berlin Alexanderplatz
20:29,RE 3132,Nauen (ab 19:37),Berlin Alexanderplatz
20:33,RE 73789,Frankfurt(Oder) (ab 19:26),Berlin Alexanderplatz
20:52 (+7),RE 3734,Dessau Hbf (ab 19:05),Berlin Alexanderplatz
21:05 (+23),RE 3739,Senftenberg (ab 19:14),Berlin Alexanderplatz
21:52 (+15),RE 3736,Dessau Hbf (ab 20:05),Berlin Alexanderplatz
22:07 (+12),RE 3741,Senftenberg (ab 20:14),Berlin Alexanderplatz
