Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:21 (+2),RE 3361,Schwedt(Oder) (ab 23:06),Berlin Gesundbrunnen
00:21,RE 3363,Berlin Hbf (ab 00:42),Berlin Gesundbrunnen
02:23,RE 3,Wilmersdorf(Angerm) (ab 01:23),Berlin Gesundbrunnen
02:23,RE 3321,Wilmersdorf(Angerm) (ab 01:23),Berlin Gesundbrunnen
04:23 (+3),RE 3369,Eberswalde Hbf (ab 03:52),Berlin Gesundbrunnen
05:22,RE 3301,Angermünde (ab 04:27),Berlin Gesundbrunnen
05:22,RE3,Birkengrund (ab 01:09),Berlin Gesundbrunnen
06:21,RE 3341,Schwedt(Oder) (ab 05:06),Berlin Gesundbrunnen
06:21,RE 93341,Schwedt(Oder) (ab 05:06),Berlin Gesundbrunnen
06:50,RE 3331,Pasewalk (ab 05:11),Berlin Gesundbrunnen
06:50,RE 94461,Pasewalk (ab 05:11),Berlin Gesundbrunnen
07:22 (+6),RE 3303,Stralsund Hbf (ab 04:16),Berlin Gesundbrunnen
08:21,RE 3343,Schwedt(Oder) (ab 07:06),Berlin Gesundbrunnen
08:21,RE 93343,Schwedt(Oder) (ab 07:06),Berlin Gesundbrunnen
09:22,RE 3305,Stralsund Hbf (ab 06:16),Berlin Gesundbrunnen
09:22,RE 93305,Stralsund Hbf (ab 06:16),Berlin Gesundbrunnen
09:57 Ausfall,FEX19829,Berlin Hbf (ab 09:51),Berlin Gesundbrunnen
09:59 (+4),ICE 1071,Stralsund Hbf (ab 07:14),Berlin Gesundbrunnen
09:59,RE 51044,Prenzlau (ab 08:53),Berlin Gesundbrunnen
09:59 (+4),RE 51071,Prenzlau (ab 08:53),Berlin Gesundbrunnen
10:21,RE 3345,Schwedt(Oder) (ab 09:06),Berlin Gesundbrunnen
10:21,RE 93545,Schwedt(Oder) (ab 09:06),Berlin Gesundbrunnen
11:21 (+1),RE 3307,Stralsund Hbf (ab 08:16),Berlin Gesundbrunnen
11:33,ICE 1076,Dresden Hbf (ab 09:30),Berlin Gesundbrunnen
11:33,RE 51076,Elsterwerda (ab 10:04),Berlin Gesundbrunnen
11:59 (+1),ICE 1073,Ostseebad Binz (ab 08:19),Berlin Gesundbrunnen
11:59 (+1),RE 51073,Prenzlau (ab 10:53),Berlin Gesundbrunnen
12:21,RE 3347,Schwedt(Oder) (ab 11:06),Berlin Gesundbrunnen
12:21 (+4),RE 93347,Schwedt(Oder) (ab 11:06),Berlin Gesundbrunnen
13:22,RE 3309,Stralsund Hbf (ab 10:16),Berlin Gesundbrunnen
13:22 (+2),RE 93909,Stralsund Hbf (ab 10:16),Berlin Gesundbrunnen
14:07,ICE 733,Ostseebad Binz (ab 10:21),Berlin Gesundbrunnen
14:07,RE 51711,Prenzlau (ab 12:53),Berlin Gesundbrunnen
14:21,RE 3349,Schwedt(Oder) (ab 13:06),Berlin Gesundbrunnen
14:21,RE 93349,Schwedt(Oder) (ab 13:06),Berlin Gesundbrunnen
15:22,RE 3311,Stralsund Hbf (ab 12:19),Berlin Gesundbrunnen
15:22,RE 93311,Stralsund Hbf (ab 12:19),Berlin Gesundbrunnen
16:21,RE 3351,Schwedt(Oder) (ab 15:06),Berlin Gesundbrunnen
16:21 (+2),RE 93351,Schwedt(Oder) (ab 15:06),Berlin Gesundbrunnen
17:22,RE 3313,Stralsund Hbf (ab 14:16),Berlin Gesundbrunnen
17:22,RE 93313,Stralsund Hbf (ab 14:16),Berlin Gesundbrunnen
17:50,RE 3333,Eberswalde Hbf (ab 17:17),Berlin Gesundbrunnen
18:22,RE 3353,Schwedt(Oder) (ab 17:06),Berlin Gesundbrunnen
18:22 (+15),RE 93353,Schwedt(Oder) (ab 17:06),Berlin Gesundbrunnen
19:22,RE 3315,Stralsund Hbf (ab 16:16),Berlin Gesundbrunnen
20:21,RE 3355,Schwedt(Oder) (ab 19:06),Berlin Gesundbrunnen
20:21,RE 93355,Schwedt(Oder) (ab 19:06),Berlin Gesundbrunnen
21:21 (+12),RE 3317,Stralsund Hbf (ab 18:16),Berlin Gesundbrunnen
22:22,RE 3357,Schwedt(Oder) (ab 21:06),Berlin Gesundbrunnen
22:22 (+1),RE 93357,Schwedt(Oder) (ab 21:06),Berlin Gesundbrunnen
23:27,RE 3325,Birkengrund (ab 00:01),Berlin Gesundbrunnen
23:27,RE 93319,Stralsund Hbf (ab 20:16),Berlin Gesundbrunnen
