Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:18 (+158),02:56,ICE 2457,Berlin Südkreuz (an 00:37),
00:18 (+182),03:20,ICE 947,Berlin Südkreuz (an 00:37),
00:18 (+182),03:20,ICE 957,Berlin Südkreuz (an 00:37),
00:23,00:23,RE 62038,Wittenberge (an 22:54),
01:05,01:05,RE 3165,Schorndorf (an 16:39),
01:21 (+83),02:44,ICE 657,Berlin Südkreuz (an 01:40),
01:41 (+33),02:14,ICE 274,Berlin Hbf (an 01:54),
02:36,02:36,RB 10,Frankfurt(Main)Hbf (an 20:04),
02:36,02:36,RB 62089,Berlin Hbf (an 02:47),
03:10,03:10,RE 62090,Falkensee (an 03:20),
03:33,03:33,RB 10,Frankfurt(Main)Hbf (an 19:04),
04:29,04:29,RE 62040,Berlin Hbf (an 04:40),
04:29,04:29,RE 8,Hannover Hbf (an 23:38),
04:30,04:30,RB 18241,Potsdam Hbf (an 05:23),
04:37,04:37,RE 62001,Wismar (an 07:27),
04:44 (+3),04:47,ICE 277,Chur (an 14:22),
04:54,04:54,RE 3144,Falkenberg(Elster) (an 06:44),
04:56,04:56,RE 3101,Nauen (an 05:21),
05:06,05:06,RE 3102,Cottbus Hbf (an 06:57),
05:06,05:06,RE 4,Karlsruhe Hbf (an 21:53),
05:13 (+1),05:14,ICE 646,Düsseldorf Hbf (an 09:20),
05:13 (+1),05:14,ICE 656,Köln Hbf (an 10:06),
05:22,05:22,RE 62000,Elsterwerda (an 07:15),
05:23,05:23,RB 18600,Nauen (an 05:48),
05:30,05:30,RB 18243,Potsdam Hbf (an 06:23),
05:37,05:37,RE 62003,Wittenberge (an 06:56),
05:44 (+38),06:22,RE 3601,Berlin-Charlottenburg (an 05:54),
05:46 (+3),05:49,ICE 946,Düsseldorf Hbf (an 10:08),4
05:46 (+3),05:49,ICE 956,Köln Hbf (an 10:12),4
05:54,05:54,RE 3164,Berlin Südkreuz (an 06:13),
05:56,05:56,RE 3103,Nauen (an 06:21),
06:06,06:06,RE 3104,Cottbus Hbf (an 07:57),
06:06,06:06,RE 3167,Schorndorf (an 17:09),
06:15,06:15,RE 3606,Kremmen (an 07:07),
06:22,06:22,RE 62002,Elsterwerda (an 08:31),
