Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
07:41,07:41,EN 40476,Budapest-Nyugati (ab 19:30),
18:29 (+96),20:05,RJ 174,Budapest-Nyugati (ab 07:30),
21:03,21:03,Snälltåget 10300,Dresden Hbf (ab 18:40),
21:03,21:03,Snälltåget 300,Dresden Hbf (ab 18:40),
