Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
05:52,RB 61346,Eberswalde Hbf (ab 05:18),Berlin-Lichtenberg
07:00 (+9),RE 3303,Stralsund Hbf (ab 04:16),Berlin-Lichtenberg
08:08 Ausfall,RE 3335,Angermünde (ab 07:01),Berlin-Lichtenberg
12:12 (+2),RB 18314,Schönefeld(bei Berlin) (ab 11:49),Berlin-Lichtenberg
14:12,RB 18318,Schönefeld(bei Berlin) (ab 13:49),Berlin-Lichtenberg
14:47 (+15),RB 18321,Eberswalde Hbf (ab 14:07),Berlin-Lichtenberg
15:12 (+1),RB 18320,Schönefeld(bei Berlin) (ab 14:49),Berlin-Lichtenberg
17:12 (+1),RB 18324,Schönefeld(bei Berlin) (ab 16:49),Berlin-Lichtenberg
21:51,RB 61200,Rheinsberg(Mark) (ab 20:26),Berlin-Lichtenberg
22:39,RB 18234,Schönefeld(bei Berlin) (ab 22:18),Berlin-Lichtenberg
