Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
04:21,RB 18241,Potsdam Hbf (an 05:23),Berlin Jungfernheide
04:58,RE 3144,Falkenberg(Elster) (an 06:34),Berlin Jungfernheide
05:02,RE 3145,Rathenow (an 05:52),Berlin Jungfernheide
05:40,RB 18501,Berlin Südkreuz (an 05:54),Berlin Jungfernheide
05:57,RE 3164,Thyrow (an 06:33),Berlin Jungfernheide
06:40,RB 18503,Berlin Südkreuz (an 06:54),Berlin Jungfernheide
06:58,RE 3146,Thyrow (an 07:33),Berlin Jungfernheide
07:24,RB 18247,Potsdam Hbf (an 08:23),Berlin Jungfernheide
07:33,RB 18244,Berlin Gesundbrunnen (an 07:41),Berlin Jungfernheide
07:40,RB 18505,Berlin Südkreuz (an 07:55),Berlin Jungfernheide
07:56,RE 3166,Thyrow (an 08:34),Berlin Jungfernheide
08:40,RB 18507,Berlin Potsdamer Platz (an 08:50),Berlin Jungfernheide
08:58,RE 3148,Falkenberg(Elster) (an 10:34),Berlin Jungfernheide
09:25,RB 18251,Potsdam Hbf (an 10:23),Berlin Jungfernheide
09:33,RB 18248,Berlin Gesundbrunnen (an 09:39),Berlin Jungfernheide
09:40,RB 18509,Berlin Potsdamer Platz (an 09:49),Berlin Jungfernheide
09:56,RE 3168,Woltersdorf/Nuthe-Urstromtal (an 10:44),Berlin Jungfernheide
10:24,RB 18253,Potsdam Hbf (an 11:23),Berlin Jungfernheide
10:34,RB 18250,Berlin Gesundbrunnen (an 10:41),Berlin Jungfernheide
10:58,RE 3150,Falkenberg(Elster) (an 12:34),Berlin Jungfernheide
11:24,RB 18255,Potsdam Hbf (an 12:23),Berlin Jungfernheide
11:33,RB 18252,Berlin Gesundbrunnen (an 11:41),Berlin Jungfernheide
11:55 (+1),RB 18612,Nauen (an 12:34),Berlin Jungfernheide
11:56,RE 3170,Jüterbog (an 12:56),Berlin Jungfernheide
12:04,FEX19839,Flughafen BER (an 13:03),Berlin Jungfernheide
12:04,RB 18613,Ludwigsfelde (an 13:23),Berlin Jungfernheide
12:24,RB 18257,Potsdam Hbf (an 13:23),Berlin Jungfernheide
12:34,RB 18254,Berlin Gesundbrunnen (an 12:41),Berlin Jungfernheide
12:56,RB 18614,Nauen (an 13:33),Berlin Jungfernheide
12:58,RE 3152,Falkenberg(Elster) (an 14:34),Berlin Jungfernheide
13:04,RB 18615,Ludwigsfelde (an 14:23),Berlin Jungfernheide
13:24,RB 18259,Potsdam Hbf (an 14:23),Berlin Jungfernheide
13:32,RB 18256,Berlin Gesundbrunnen (an 13:39),Berlin Jungfernheide
13:55,RB 18616,Nauen (an 14:34),Berlin Jungfernheide
13:56,RE 3172,Jüterbog (an 14:56),Berlin Jungfernheide
14:24,RB 18261,Potsdam Hbf (an 15:23),Berlin Jungfernheide
14:58,RE 3154,Falkenberg(Elster) (an 16:34),Berlin Jungfernheide
15:04,RB 18619,Ludwigsfelde (an 16:23),Berlin Jungfernheide
15:24,RB 18263,Potsdam Hbf (an 16:23),Berlin Jungfernheide
15:32,RB 18260,Berlin Gesundbrunnen (an 15:39),Berlin Jungfernheide
15:55 (+1),RB 18620,Nauen (an 16:34),Berlin Jungfernheide
15:56,RE 3174,Jüterbog (an 16:56),Berlin Jungfernheide
16:24,RB 18265,Potsdam Hbf (an 17:23),Berlin Jungfernheide
16:35 (+57),RB 18262,Berlin Gesundbrunnen (an 16:41),Berlin Jungfernheide
16:58,RE 3156,Falkenberg(Elster) (an 18:34),Berlin Jungfernheide
17:24,RB 18267,Potsdam Hbf (an 18:23),Berlin Jungfernheide
17:56,RE 3176,Jüterbog (an 18:56),Berlin Jungfernheide
18:24,RB 18269,Potsdam Hbf (an 19:23),Berlin Jungfernheide
18:34,RB 18266,Berlin Gesundbrunnen (an 18:40),Berlin Jungfernheide
18:58,RE 3158,Falkenberg(Elster) (an 20:34),Berlin Jungfernheide
19:04,RB 18683,Ludwigsfelde (an 20:23),Berlin Jungfernheide
19:24,RB 18271,Potsdam Hbf (an 20:23),Berlin Jungfernheide
19:33,RB 18268,Berlin Gesundbrunnen (an 19:39),Berlin Jungfernheide
20:05,RB 18629,Berlin-Lichtenberg (an 20:26),Berlin Jungfernheide
20:24,RB 18273,Potsdam Hbf (an 21:23),Berlin Jungfernheide
20:34 (+1),RB 18270,Berlin Gesundbrunnen (an 20:40),Berlin Jungfernheide
20:56,RB 18630,Nauen (an 21:32),Berlin Jungfernheide
21:24,RB 18275,Potsdam Hbf (an 22:23),Berlin Jungfernheide
21:35,RB 18272,Berlin Gesundbrunnen (an 21:41),Berlin Jungfernheide
23:12,RE 3185,Stendal Hbf (an 00:17),Berlin Jungfernheide
