Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
07:07,07:07,RB 61047,Schönwalde(Barnim) (an 07:21),
07:27,07:27,RB 61007,Schönwalde(Barnim) (an 07:36),
07:57,07:57,RB 61049,Schönwalde(Barnim) (an 08:06),
08:57,08:57,RB 61051,Schönwalde(Barnim) (an 09:06),
09:27,09:27,RB 61011,Schönwalde(Barnim) (an 09:36),
09:57,09:57,RB 61053,Schönwalde(Barnim) (an 10:06),
10:27,10:27,RB 61013,Schönwalde(Barnim) (an 10:36),
11:27,11:27,RB 61015,Schönwalde(Barnim) (an 11:36),
11:57,11:57,RB 61057,Schönwalde(Barnim) (an 12:06),
12:27,12:27,RB 61017,Schönwalde(Barnim) (an 12:36),
12:57,12:57,RB 61059,Schönwalde(Barnim) (an 13:06),
23:27,23:27,RB 61039,Basdorf (an 23:39),
