Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
05:03,05:03,RB 75800,Lübbenau(Spreewald) (ab 03:53),2
05:03,05:03,RE 75800,Lübbenau(Spreewald) (ab 03:53),
07:02,07:02,RB 75804,Lübben(Spreewald) (ab 06:00),2
10:02,10:02,RB 75810,Lübben(Spreewald) (ab 09:02),2
11:02 (+2),11:04,RE 75812,Lübben(Spreewald) (ab 10:02),2
13:02 (+4),13:06,RB 75816,Lübben(Spreewald) (ab 12:02),2
14:02 (+3),14:05,RB 75818,Lübben(Spreewald) (ab 13:02),2
15:02 (+9),15:11,RB 75820,Lübben(Spreewald) (ab 14:02),2
16:02,16:02,RB 75822,Lübben(Spreewald) (ab 15:02),2
16:02,16:02,RE 7,Schallstadt (ab 01:58),
17:02,17:02,RB 75824,Lübben(Spreewald) (ab 16:02),
18:02,18:02,RE 75826,Lübben(Spreewald) (ab 17:02),2
19:02,19:02,RB 75828,Lübben(Spreewald) (ab 18:02),2
20:02 (+1),20:03,RB 75830,Lübben(Spreewald) (ab 19:02),
21:02 (+3),21:05,RB 75832,Lübben(Spreewald) (ab 20:02),2
