Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:03,RE 3521,Stralsund Hbf (ab 21:06),Berlin Gesundbrunnen
00:22,RE 3319,Stralsund Hbf (ab 21:10),Berlin Gesundbrunnen
00:23 (+54),ICE 1000,Nürnberg Hbf (ab 20:36),Berlin Gesundbrunnen
00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),Berlin Gesundbrunnen
00:36,RE 62038,Wustermark (ab 00:02),Berlin Gesundbrunnen
00:39,RB 56816,Schwerin Hbf (ab 22:14),Berlin Gesundbrunnen
01:12 (+41),ICE 700,München Hbf (ab 19:09),Berlin Gesundbrunnen
01:26,RE 3361,Schwedt(Oder) (ab 00:04),Berlin Gesundbrunnen
01:28 (+54),ICE 1500,Nürnberg Hbf (ab 21:36),Berlin Gesundbrunnen
02:13,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),Berlin Gesundbrunnen
04:37,RE 3369,Eberswalde Hbf (ab 04:03),Berlin Gesundbrunnen
05:14,RB 56801,Berlin Südkreuz (ab 05:00),Berlin Gesundbrunnen
05:22,RE 3341,Schwedt(Oder) (ab 04:04),Berlin Gesundbrunnen
05:27,RE 3302,Falkenberg(Elster) (ab 03:40),Berlin Gesundbrunnen
05:34,RE 3601,Neuruppin West (ab 04:24),Berlin Gesundbrunnen
05:51,RE 3504,Berlin Südkreuz (ab 05:34),Berlin Gesundbrunnen
06:03,RE 3503,Neubrandenburg (ab 04:27),Berlin Gesundbrunnen
06:22,RE 3301,Angermünde (ab 05:32),Berlin Gesundbrunnen
06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),Berlin Gesundbrunnen
06:34,RE 3603,Wittstock(Dosse) (ab 04:53),Berlin Gesundbrunnen
06:37 (+66),ICE 904,München Hbf (ab 23:12),Berlin Gesundbrunnen
06:51,RE 4352,Berlin Südkreuz (ab 06:34),Berlin Gesundbrunnen
07:03,RE 4353,Neustrelitz Hbf (ab 06:00),Berlin Gesundbrunnen
07:14,RB 56803,Berlin Südkreuz (ab 07:00),Berlin Gesundbrunnen
07:21,RE 3343,Schwedt(Oder) (ab 06:04),Berlin Gesundbrunnen
07:28,RE 3304,Luckenwalde (ab 06:35),Berlin Gesundbrunnen
07:34,RE 3607,Wittstock(Dosse) (ab 05:50),Berlin Gesundbrunnen
07:42 Ausfall,IC 2274,Dresden-Neustadt (ab 05:42),Berlin Gesundbrunnen
07:48,RB 18244,Potsdam Hbf (ab 06:35),Berlin Gesundbrunnen
07:51,RE 3506,Berlin Südkreuz (ab 07:34),Berlin Gesundbrunnen
08:03,RE 3505,Stralsund Hbf (ab 05:02),Berlin Gesundbrunnen
08:16 Ausfall,IC 2173,Rostock Hbf (ab 06:20),Berlin Gesundbrunnen
08:22,RE 3303,Stralsund Hbf (ab 05:10),Berlin Gesundbrunnen
08:28,RE 3344,Halle(Saale)Hbf (ab 05:46),Berlin Gesundbrunnen
08:34 (+21),ICE 698,München Hbf (ab 22:46),Berlin Gesundbrunnen
08:34,RE 3609,Neuruppin West (ab 07:24),Berlin Gesundbrunnen
08:39,RB 56800,Schwerin Hbf (ab 06:14),Berlin Gesundbrunnen
08:44 Ausfall,ICE 806,Leipzig Hbf (ab 07:16),Berlin Gesundbrunnen
08:51,RE 4354,Berlin Südkreuz (ab 08:34),Berlin Gesundbrunnen
09:02 (+196),ICE 936,Eisenach Hbf (ab 06:37),Berlin Gesundbrunnen
09:03,RE 4355,Rostock Hbf (ab 06:37),Berlin Gesundbrunnen
09:03 (+1),RE 4355,Rostock Hbf (ab 06:37),Berlin Gesundbrunnen Bhf
09:14,RB 56805,Berlin Südkreuz (ab 09:00),Berlin Gesundbrunnen
09:21,RE 3345,Schwedt(Oder) (ab 08:04),Berlin Gesundbrunnen
09:28,RE 3306,Luckenwalde (ab 08:35),Berlin Gesundbrunnen
09:31 Ausfall,ICE 1104,München Hbf (ab 04:53),Berlin Gesundbrunnen
09:34,RE 3611,Perleberg (ab 07:03),Berlin Gesundbrunnen
09:40,RB 18248,Potsdam Hbf (ab 08:35),Berlin Gesundbrunnen
09:43 Ausfall,IC 2272,Chemnitz Hbf (ab 06:49),Berlin Gesundbrunnen
09:51,RE 3508,Berlin Südkreuz (ab 09:34),Berlin Gesundbrunnen
10:02,RE 3507,Stralsund Hbf (ab 07:02),Berlin Gesundbrunnen
10:16 Ausfall,IC 2175,Rostock Hbf (ab 08:20),Berlin Gesundbrunnen
10:22,RE 3305,Stralsund Hbf (ab 07:10),Berlin Gesundbrunnen
10:24 Ausfall,ICE 1708,Jena-Göschwitz (ab 07:06),Berlin Gesundbrunnen
10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),Berlin Gesundbrunnen
10:31 (+153),ICE 1604,München Hbf (ab 05:59),Berlin Gesundbrunnen
10:34,RE 3613,Neuruppin West (ab 09:23),Berlin Gesundbrunnen
10:39,RB 56802,Schwerin Hbf (ab 08:14),Berlin Gesundbrunnen
10:40,RB 18250,Potsdam Hbf (ab 09:35),Berlin Gesundbrunnen
10:43 (+131),ICE 696,Frankfurt(Main)Hbf (ab 06:15),Berlin Gesundbrunnen
10:51,RE 4356,Berlin Südkreuz (ab 10:34),Berlin Gesundbrunnen
10:54 Ausfall,ICE 839,Stralsund Hbf (ab 08:07),Berlin Gesundbrunnen
11:02 (+126),ICE 934,Darmstadt Hbf (ab 06:37),Berlin Gesundbrunnen
11:03,RE 4357,Rostock Hbf (ab 08:37),Berlin Gesundbrunnen
11:14,RB 56807,Berlin Südkreuz (ab 11:00),Berlin Gesundbrunnen
11:21,RE 3347,Schwedt(Oder) (ab 10:04),Berlin Gesundbrunnen
11:28,RE 3308,Luckenwalde (ab 10:35),Berlin Gesundbrunnen
11:31 (+124),ICE 1102,München Hbf (ab 06:38),Berlin Gesundbrunnen
