Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:01 Ausfall,ICE 500,München Hbf (ab 18:56),Berlin Hbf (tief)
00:27 (+3),RE 3361,Schwedt(Oder) (ab 23:06),Berlin Hbf (tief)
00:27,RE 94087,Bernau(b Berlin) (ab 00:07),Berlin Hbf (tief)
00:36 Ausfall,ICE 1100,München Hbf (ab 19:56),Berlin Hbf (tief)
00:44,RE 3366,Jüterbog (ab 23:41),Berlin Hbf (tief)
01:03 Ausfall,ICE 376,Interlaken Ost (ab 15:00),Berlin Hbf (tief)
01:12,RE 62089,Baruth(Mark) (ab 00:08),Berlin Hbf (tief)
04:44 Ausfall,RE 3369,Eberswalde Hbf (ab 04:04),Berlin Hbf (tief)
04:59 Ausfall,RE 3144,Rathenow (ab 04:03),Berlin Hbf (tief)
05:09 Ausfall,RE 4351,Neustrelitz Hbf (ab 03:49),Berlin Hbf (tief)
05:10 Ausfall,RB 18500,Eberswalde Hbf (ab 04:04),Berlin Hbf (tief)
05:12,RE 62051,Baruth(Mark) (ab 04:08),Berlin Hbf (tief)
05:28 Ausfall,RE 3301,Angermünde (ab 04:27),Berlin Hbf (tief)
05:28 Ausfall,RE 3340,Jüterbog (ab 04:32),Berlin Hbf (tief)
05:33 Ausfall,FEX19802,Ludwigsfelde (ab 04:37),Berlin Hbf (tief)
05:33,RB 18650,Ludwigsfelde (ab 04:37),Berlin Hbf (tief)
05:43 Ausfall,RE 3504,Berlin Südkreuz (ab 05:36),Berlin Hbf (tief)
05:45 Ausfall,RB 18501,Nauen (ab 05:08),Berlin Hbf (tief)
05:46 Ausfall,RB 18600,Berlin Südkreuz (ab 05:40),Berlin Hbf (tief)
05:53 Ausfall,RE 3167,Magdeburg Hbf (ab 04:19),Berlin Hbf (tief)
05:59 Ausfall,RE 3164,Stendal Hbf (ab 04:44),Berlin Hbf (tief)
06:06 Ausfall,RB 18601,Nauen (ab 05:18),Berlin Hbf (tief)
