Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
04:38,ICE 646,Berlin Ostbahnhof (ab 04:09),Berlin-Spandau
05:45,ICE 946,Berlin Ostbahnhof (ab 05:15),Berlin-Spandau
05:45,ICE 956,Berlin Ostbahnhof (ab 05:15),Berlin-Spandau
05:56,ICE 2810,Berlin Südkreuz (ab 05:31),Berlin-Spandau
05:56,ICE 608,Berlin Südkreuz (ab 05:31),Berlin-Spandau
06:22 (+35),ICE 1272,Frankfurt(Main)Hbf (ab 23:35),Berlin-Spandau
06:24,ICE 240,Berlin Südkreuz (ab 06:05),Berlin-Spandau
06:35,ICE 210,Graz Hbf (ab 06:03),Berlin-Spandau
06:44,ICE 279,Berlin Ostbahnhof (ab 06:15),Berlin-Spandau
06:47,ICE 1604,München Hbf (ab 04:25),Berlin-Spandau
06:58,ICE 644,Berlin Ostbahnhof (ab 06:32),Berlin-Spandau
06:58,ICE 654,Berlin Ostbahnhof (ab 06:32),Berlin-Spandau
07:15,ICE 1605,Hamburg-Altona (ab 04:36),Berlin-Spandau
07:15,ICE 1705,Hamburg-Altona (ab 04:36),Berlin-Spandau
07:23 (+2),ICE 1548,Berlin Ostbahnhof (ab 06:55),Berlin-Spandau
07:48 (+1),ICE 606,Erfurt Hbf (ab 05:25),Berlin-Spandau
07:58,ICE 944,Berlin Ostbahnhof (ab 07:32),Berlin-Spandau
07:58,ICE 954,Berlin Ostbahnhof (ab 07:32),Berlin-Spandau
08:05,ICE 505,Hamburg-Altona (ab 05:34),Berlin-Spandau
08:24 (+10),ICE 148,Berlin Südkreuz (ab 08:06),Berlin-Spandau
08:32 (+1),ICE 841,Hannover Hbf (ab 06:50),Berlin-Spandau
08:35,ICE 118,Graz Hbf (ab 08:03),Berlin-Spandau
08:40 (+2),ICE 1702,Berlin Hbf (ab 08:27),Berlin-Spandau
08:44,ICE 371,Berlin Ostbahnhof (ab 08:17),Berlin-Spandau
08:48, 1322,Berlin Südkreuz (ab 08:25),Berlin-Spandau
08:58 (+1),ICE 642,Berlin Ostbahnhof (ab 08:32),Berlin-Spandau
08:58 (+1),ICE 652,Berlin Ostbahnhof (ab 08:32),Berlin-Spandau
09:12 (+7),ICE 2920,Berlin Südkreuz (ab 08:52),Berlin-Spandau
09:15 (+26),ICE 1901,Hamburg-Altona (ab 06:35),Berlin-Spandau
09:24 (+1),ICE 1052,Berlin Ostbahnhof (ab 08:55),Berlin-Spandau
09:30 (+3),ICE 741,Münster(Westf)Hbf (ab 06:24),Berlin-Spandau
09:35 (+1),ICE 797,Berlin Ostbahnhof (ab 09:08),Berlin-Spandau
09:45 (+23),ICE 1031,Oldenburg(Oldb)Hbf (ab 06:40),Berlin-Spandau
09:47,ICE 604,Leipzig Hbf (ab 08:12),Berlin-Spandau
09:57 (+1),ICE 843,Köln Hbf (ab 05:26),Berlin-Spandau
09:57 (+1),ICE 853,Köln Hbf (ab 05:44),Berlin-Spandau
09:58,ICE 942,Berlin Ostbahnhof (ab 09:32),Berlin-Spandau
09:58,ICE 952,Berlin Ostbahnhof (ab 09:32),Berlin-Spandau
10:04 (+1),ICE 1155,Köln Hbf (ab 06:18),Berlin-Spandau
10:10,ICE 1044,Berlin Südkreuz (ab 09:49),Berlin-Spandau
10:11,ICE 507,Hamburg-Altona (ab 07:34),Berlin-Spandau
10:22 (+19),ICE 2824,Kassel-Wilhelmshöhe (ab 07:49),Berlin-Spandau
10:22 (+19),ICE 996,Kassel-Wilhelmshöhe (ab 07:49),Berlin-Spandau
10:24 (+4),ICE 146,Berlin Südkreuz (ab 10:06),Berlin-Spandau
10:36,ICE 116,Graz Hbf (ab 10:00),Berlin-Spandau
10:43,ICE 373,Berlin Ostbahnhof (ab 10:17),Berlin-Spandau
10:44 (+17),ICE 553,Köln Hbf (ab 06:45),Berlin-Spandau
10:47 (+28),ICE 1700,Berlin Hbf (ab 10:38),Berlin-Spandau
10:57 (+17),ICE 543,Köln Hbf (ab 06:25),Berlin-Spandau
10:58,ICE 640,Berlin Ostbahnhof (ab 10:32),Berlin-Spandau
10:58,ICE 650,Berlin Ostbahnhof (ab 10:32),Berlin-Spandau
11:15 (+5),ICE 1903,Hamburg-Altona (ab 08:38),Berlin-Spandau
11:22 (+10),ICE 378,Karlsruhe Hbf (ab 05:59),Berlin-Spandau
11:24 (+8),ICE 1546,Berlin Hbf (ab 11:13),Berlin-Spandau
11:24 (+8),ICE 2912,Berlin Hbf (ab 11:13),Berlin-Spandau
11:30 (+98),ICE 141,Amsterdam Centraal (ab 06:00),Berlin-Spandau
11:35 (+10),ICE 799,Berlin Ostbahnhof (ab 11:06),Berlin-Spandau
11:45 (+5),ICE 1138,Frankfurt(M) Flughafen Regionalbf (ab 07:41),Berlin-Spandau
11:46 (+18),ICE 602,Leipzig Hbf (ab 10:12),Berlin-Spandau
11:57 Ausfall,ICE 845,Köln Hbf (ab 07:26),Berlin-Spandau
11:57 (+64),ICE 855,Köln Hbf (ab 07:45),Berlin-Spandau
11:58,ICE 940,Berlin Ostbahnhof (ab 11:32),Berlin-Spandau
11:58,ICE 950,Berlin Ostbahnhof (ab 11:32),Berlin-Spandau
12:05,ICE 2823,Hamburg-Altona (ab 09:34),Berlin-Spandau
12:05,ICE 509,Hamburg-Altona (ab 09:34),Berlin-Spandau
12:22 (+6),ICE 2910,München Hbf (ab 04:03),Berlin-Spandau
12:22 (+5),ICE 994,Stuttgart Hbf (ab 06:36),Berlin-Spandau
12:24 (+9),ICE 144,Berlin Südkreuz (ab 12:04),Berlin-Spandau
12:24 (+9),ICE 2918,Berlin Südkreuz (ab 12:04),Berlin-Spandau
12:31 (+14),ICE 1545,Aachen Hbf (ab 07:07),Berlin-Spandau
12:38 (+34),ICE 1908,Berlin Hbf (ab 12:30),Berlin-Spandau
12:43,ICE 375,Berlin Ostbahnhof (ab 12:17),Berlin-Spandau
12:46, 1324,Berlin Südkreuz (ab 12:22),Berlin-Spandau
12:57 (+18),ICE 545,Köln Hbf (ab 08:25),Berlin-Spandau
12:57 (+18),ICE 555,Köln Hbf (ab 08:44),Berlin-Spandau
12:58,ICE 548,Berlin Ostbahnhof (ab 12:32),Berlin-Spandau
12:58,ICE 558,Berlin Ostbahnhof (ab 12:32),Berlin-Spandau
13:10, 1321,Köln Hbf (ab 08:14),Berlin-Spandau
13:15 (+2),ICE 1905,Hamburg-Altona (ab 10:38),Berlin-Spandau
13:22,ICE 376,Basel SBB (ab 06:16),Berlin-Spandau
13:24 (+12),ICE 1050,Berlin Hbf (ab 13:13),Berlin-Spandau
13:30 (+8),ICE 143,Amsterdam Centraal (ab 08:00),Berlin-Spandau
13:45 (+8),ICE 1043,Bremen Hbf (ab 11:15),Berlin-Spandau
13:47 (+23),ICE 600,Leipzig Hbf (ab 12:12),Berlin-Spandau
13:57 (+38),ICE 847,Köln Hbf (ab 09:25),Berlin-Spandau
13:57 (+38),ICE 857,Köln Hbf (ab 09:45),Berlin-Spandau
13:58,ICE 848,Berlin Ostbahnhof (ab 13:32),Berlin-Spandau
13:58,ICE 858,Berlin Ostbahnhof (ab 13:32),Berlin-Spandau
14:05 Ausfall,ICE 2835,Hamburg-Altona (ab 11:34),Berlin-Spandau
14:05 (+6),ICE 2941,Hamburg-Altona (ab 11:34),Berlin-Spandau
14:05 (+6),ICE 601,Hamburg-Altona (ab 11:34),Berlin-Spandau
14:10 (+10),ICE 1042,Berlin Südkreuz (ab 13:49),Berlin-Spandau
14:10 (+12),ICE 2832,Berlin Südkreuz (ab 13:49),Berlin-Spandau
14:22 (+16),ICE 992,Frankfurt(M) Flughafen Fernbf (ab 10:09),Berlin-Spandau
14:24 (+19),ICE 142,Berlin Südkreuz (ab 14:04),Berlin-Spandau
14:31 (+18),ICE 1547,Aachen Hbf (ab 09:06),Berlin-Spandau
14:35,RJ 112,Wien Hbf (ab 11:24),Berlin-Spandau
14:38 (+28),ICE 1906,Berlin Hbf (ab 14:30),Berlin-Spandau
14:44 (+1),ICE 377,Berlin Ostbahnhof (ab 14:16),Berlin-Spandau
14:44 (+29),ICE 547,Köln Hbf (ab 10:24),Berlin-Spandau
14:44 (+29),ICE 557,Köln Hbf (ab 10:44),Berlin-Spandau
15:12 (+4),ICE 546,Berlin Ostbahnhof (ab 14:32),Berlin-Spandau
15:12 (+4),ICE 556,Berlin Ostbahnhof (ab 14:32),Berlin-Spandau
15:15 (+1),ICE 1907,Hamburg-Altona (ab 12:38),Berlin-Spandau
15:15 (+1),ICE 2935,Hamburg-Altona (ab 12:38),Berlin-Spandau
15:22 (+1),ICE 374,Interlaken Ost (ab 05:59),Berlin-Spandau
15:24,ICE 1544,Berlin Hbf (ab 15:13),Berlin-Spandau
15:30 (+34),ICE 145,Amsterdam Centraal (ab 10:00),Berlin-Spandau
15:30 (+34),ICE 2921,Saarbrücken Hbf (ab 08:27),Berlin-Spandau
15:45 (+6),ICE 1134,Frankfurt(M) Flughafen Regionalbf (ab 11:39),Berlin-Spandau
15:47 (+13),ICE 508,Leipzig Hbf (ab 14:12),Berlin-Spandau
15:57 (+20),ICE 849,Düsseldorf Hbf (ab 11:50),Berlin-Spandau
15:57 (+20),ICE 859,Köln Hbf (ab 11:45),Berlin-Spandau
15:58 (+2),ICE 846,Berlin Ostbahnhof (ab 15:32),Berlin-Spandau
15:58 (+2),ICE 856,Berlin Ostbahnhof (ab 15:32),Berlin-Spandau
16:06,ICE 603,Hamburg-Altona (ab 13:34),Berlin-Spandau
16:10 (+12),ICE 1139,Berlin Südkreuz (ab 15:50),Berlin-Spandau
16:10 (+22),ICE 1157,Köln Hbf (ab 12:18),Berlin-Spandau
16:10 (+11),ICE 2929,Berlin Südkreuz (ab 15:50),Berlin-Spandau
16:22 Ausfall,ICE 798,Karlsruhe Hbf (ab 10:40),Berlin-Spandau
16:24,ICE 140,Berlin Südkreuz (ab 16:06),Berlin-Spandau
16:31 (+6),ICE 1053,Köln Hbf (ab 11:38),Berlin-Spandau
16:35,RJ 110,Wien Hbf (ab 13:24),Berlin-Spandau
16:41 (+6),ICE 379,Berlin Ostbahnhof (ab 16:15),Berlin-Spandau
16:44, 1328,Berlin Hbf (ab 16:32),Berlin-Spandau
16:44 (+14),ICE 549,Düsseldorf Hbf (ab 12:47),Berlin-Spandau
16:44 (+14),ICE 559,Köln Hbf (ab 12:44),Berlin-Spandau
16:47 (+7),ICE 1904,Berlin Hbf (ab 16:38),Berlin-Spandau
17:12 (+9),ICE 544,Berlin Ostbahnhof (ab 16:32),Berlin-Spandau
17:12 (+9),ICE 554,Berlin Ostbahnhof (ab 16:32),Berlin-Spandau
17:15 (+8),ICE 1909,Hamburg Dammtor (ab 14:29),Berlin-Spandau
17:22 (+7),ICE 372,Brig (ab 07:45),Berlin-Spandau
17:24 (+5),ICE 1542,Berlin Hbf (ab 17:13),Berlin-Spandau
17:30 (+13),ICE 147,Amsterdam Centraal (ab 12:00),Berlin-Spandau
17:46 (+4),ICE 1045,Bremen Hbf (ab 15:15),Berlin-Spandau
17:46 (+9),ICE 2812,Leipzig Hbf (ab 16:12),Berlin-Spandau
17:46 (+9),ICE 506,Leipzig Hbf (ab 16:12),Berlin-Spandau
17:49 (+32),ICE 1154,Berlin Südkreuz (ab 17:30),Berlin-Spandau
17:57 (+19),ICE 941,Düsseldorf Hbf (ab 13:50),Berlin-Spandau
17:57 (+19),ICE 951,Köln Hbf (ab 13:45),Berlin-Spandau
17:58 (+1),ICE 844,Berlin Ostbahnhof (ab 17:32),Berlin-Spandau
17:58 (+1),ICE 854,Berlin Ostbahnhof (ab 17:32),Berlin-Spandau
18:05 (+9),ICE 605,Hamburg-Altona (ab 15:34),Berlin-Spandau
18:10 (+15),ICE 1040,Berlin Südkreuz (ab 17:49),Berlin-Spandau
18:22 (+7),ICE 796,Frankfurt(M) Flughafen Fernbf (ab 14:09),Berlin-Spandau
18:24 (+20),ICE 742,Berlin Südkreuz (ab 18:04),Berlin-Spandau
18:31 Ausfall,ICE 1549,Köln Hbf (ab 13:34),Berlin-Spandau
18:31 Ausfall,ICE 2927,Köln Hbf (ab 13:34),Berlin-Spandau
18:38 (+30),ICE 1902,Berlin Hbf (ab 18:30),Berlin-Spandau
18:44 (+10),ICE 2925,Köln Hbf (ab 14:44),Berlin-Spandau
18:44 (+10),ICE 641,Düsseldorf Hbf (ab 14:48),Berlin-Spandau
18:44 (+10),ICE 651,Köln Hbf (ab 14:44),Berlin-Spandau
18:58,ICE 542,Berlin Ostbahnhof (ab 18:32),Berlin-Spandau
18:58,ICE 552,Berlin Ostbahnhof (ab 18:32),Berlin-Spandau
19:15 (+1),ICE 1701,Hamburg-Altona (ab 16:22),Berlin-Spandau
19:22,ICE 370,Zürich HB (ab 10:59),Berlin-Spandau
19:30 (+46),ICE 149,Amsterdam Centraal (ab 14:00),Berlin-Spandau
19:47,ICE 2820,Leipzig Hbf (ab 18:12),Berlin-Spandau
19:47 (+1),ICE 504,Leipzig Hbf (ab 18:12),Berlin-Spandau
19:48,ICE 1130,Frankfurt(Main)Hbf (ab 16:02),Berlin-Spandau
19:57 (+3),ICE 943,Düsseldorf Hbf (ab 15:50),Berlin-Spandau
19:57 (+3),ICE 953,Köln Hbf (ab 15:45),Berlin-Spandau
19:58,ICE 842,Berlin Ostbahnhof (ab 19:32),Berlin-Spandau
19:58,ICE 852,Berlin Ostbahnhof (ab 19:32),Berlin-Spandau
20:05 (+8),ICE 2833,Hamburg-Altona (ab 17:34),Berlin-Spandau
20:05 Ausfall,ICE 2933,Hamburg-Altona (ab 17:34),Berlin-Spandau
20:05 (+8),ICE 607,Hamburg-Altona (ab 17:34),Berlin-Spandau
20:13 (+63),ICE 1059,Köln Hbf (ab 16:18),Berlin-Spandau
20:13 (+62),ICE 2861,Hamburg Dammtor (ab 09:53),Berlin-Spandau
