Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:02 (+5),ICE 276,Brig (ab 13:45),Berlin Ostbahnhof
00:42 (+28),ICE 901,Hamburg-Altona (ab 21:26),Berlin Ostbahnhof
00:52 (+32),ICE 947,Düsseldorf Hbf (ab 19:49),Berlin Ostbahnhof
00:52 (+32),ICE 957,Köln Hbf (ab 19:46),Berlin Ostbahnhof
01:40 (+35),ICE 1707,Hamburg-Altona (ab 22:34),Berlin Ostbahnhof
01:40 (+35),ICE 2929,Wiener Neustadt Hbf (ab 12:02),Berlin Ostbahnhof
02:07 (+26),ICE 274,Basel SBB (ab 18:16),Berlin Ostbahnhof
06:05 (+18),EC 430,Opalenica (ab 03:43),Berlin Ostbahnhof
07:02,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),Berlin Ostbahnhof
08:03 (+10),ICE 649,Hannover Hbf (ab 05:50),Berlin Ostbahnhof
08:28 (+24),ICE 851,Hannover Hbf (ab 06:09),Berlin Ostbahnhof
08:42,IC 2231,Magdeburg Hbf (ab 06:50),Berlin Ostbahnhof
09:03 (+12),ICE 841,Hannover Hbf (ab 06:50),Berlin Ostbahnhof
09:28 (+22),ICE 541,Köln Hbf (ab 04:25),Berlin Ostbahnhof
09:51 (+2),ICE 676,Kassel-Wilhelmshöhe (ab 06:45),Berlin Ostbahnhof
10:06 (+85),EC 248,Warszawa Wschodnia (ab 04:49),Berlin Ostbahnhof
10:29 (+21),ICE 843,Köln Hbf (ab 05:26),Berlin Ostbahnhof
10:29 (+21),ICE 853,Köln Hbf (ab 05:44),Berlin Ostbahnhof
10:49 (+10),ICE 996,Kassel-Wilhelmshöhe (ab 07:49),Berlin Ostbahnhof
11:01 (+1),EC 54,Krakow Glowny (ab 04:10),Berlin Ostbahnhof
11:09,REX 2300,Wien Meidling (ab 04:54),Berlin Ostbahnhof
11:28 (+1),ICE 543,Köln Hbf (ab 06:25),Berlin Ostbahnhof
11:50 (+15),ICE 378,Karlsruhe Hbf (ab 05:59),Berlin Ostbahnhof
12:06 (+10),EC 246,Warszawa Wschodnia (ab 06:49),Berlin Ostbahnhof
12:28 (+9),ICE 845,Köln Hbf (ab 07:26),Berlin Ostbahnhof
12:28 (+9),ICE 855,Köln Hbf (ab 07:45),Berlin Ostbahnhof
12:39 (+21),IC 2035,Norddeich Mole (ab 05:36),Berlin Ostbahnhof
12:50 (+13),ICE 994,Stuttgart Hbf (ab 06:36),Berlin Ostbahnhof
13:06 (+10),EC 230,Gdynia Glowna (ab 07:15),Berlin Ostbahnhof
13:28 (+51),ICE 545,Köln Hbf (ab 08:25),Berlin Ostbahnhof
13:40, 1321,Köln Hbf (ab 08:14),Berlin Ostbahnhof
13:50 (+1),ICE 376,Basel SBB (ab 06:16),Berlin Ostbahnhof
14:06 (+26),EC 48,Warszawa Wschodnia (ab 08:49),Berlin Ostbahnhof
14:28 (+1),ICE 847,Köln Hbf (ab 09:25),Berlin Ostbahnhof
14:28 (+1),ICE 857,Köln Hbf (ab 09:45),Berlin Ostbahnhof
14:49 (+14),ICE 992,Frankfurt(M) Flughafen Fernbf (ab 10:09),Berlin Ostbahnhof
15:01 (+28),EC 56,Przemysl Glowny (ab 05:11),Berlin Ostbahnhof
15:28 (+13),ICE 547,Düsseldorf Hbf (ab 10:48),Berlin Ostbahnhof
15:50 (+1),ICE 374,Interlaken Ost (ab 05:59),Berlin Ostbahnhof
