Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:28,RE 3,Duisburg Hbf (an 23:50),Berlin Südkreuz
00:28 (+1),RE 3366,Eberswalde Hbf (an 01:15),Berlin Südkreuz
00:28,RE3,Dresden Hbf (an 09:03),Berlin Südkreuz
00:31 (+5),ICE 376,Berlin Gesundbrunnen (an 00:44),Berlin Südkreuz
00:51,RE 3361,Bitterfeld (an 02:40),Berlin Südkreuz
00:51,RE 3363,Halle(Saale)Hbf (an 02:58),Berlin Südkreuz
00:51,RE 94087,Halle(Saale)Hbf (an 02:58),Berlin Südkreuz
01:49 (+1),RE 3362,Berlin Hbf (an 01:56),Berlin Südkreuz
04:37,ICE 501,München Hbf (an 09:17),Berlin Südkreuz
05:02,RB 18500,Nauen (an 05:49),Berlin Südkreuz
05:11,ICE 571,Stuttgart Hbf (an 10:38),Berlin Südkreuz
05:14,RE 3144,Falkenberg(Elster) (an 06:33),Berlin Südkreuz
05:21,RE 3340,Angermünde (an 06:29),Berlin Südkreuz
05:33,ICE 71,Basel SBB (an 13:10),Berlin Südkreuz
05:36,RE 3504,Stralsund Hbf (an 08:51),Berlin Südkreuz
05:44,RE 3301,Jüterbog (an 06:26),Berlin Südkreuz
05:46 (+1),RE 3167,Frankfurt(Oder) (an 07:31),Berlin Südkreuz
05:46,RE 92101,Berlin-Spandau (an 06:07),Berlin Südkreuz
06:03,RB 18502,Nauen (an 06:50),Berlin Südkreuz
06:07,ICE 1001,München Hbf (an 10:02),Berlin Südkreuz
06:10 (+1),RE 3164,Berlin Zoologischer Garten (an 07:46),Berlin Südkreuz
06:23,IC 257,Dresden Hbf (an 08:07),Berlin Südkreuz
06:23 (+2),RE 3304,Stralsund Hbf (an 09:43),Berlin Südkreuz
06:23 (+1),RJ 257,Graz Hbf (an 17:39),Berlin Südkreuz
06:28 (+1),IC 2904,Flughafen BER (an 20:53),Berlin Südkreuz
06:28,ICE 808,Hamburg-Altona (an 08:40),Berlin Südkreuz
06:36,ICE 2921,Dresden Hbf (an 17:38),Berlin Südkreuz
06:36,ICE 503,München Hbf (an 11:02),Berlin Südkreuz
06:36,RE 4352,Rostock Hbf (an 09:23),Berlin Südkreuz
06:41 (+11),RE 3341,Lutherstadt Wittenberg Hbf (an 07:57),Berlin Südkreuz
06:46,RE 3147,Rathenow (an 07:56),Berlin Südkreuz
06:46,RE 4471,Hamburg Hbf (an 22:43),Berlin Südkreuz
06:57 (+1),IC 2070,Hamburg Hbf (an 09:12),Berlin Südkreuz
07:03,RB 18504,Nauen (an 07:50),Berlin Südkreuz
07:08 (+1),EC 171,Praha hl.n. (an 11:35),Berlin Südkreuz
07:11,ICE 2803,Stuttgart Hbf (an 12:38),Berlin Südkreuz
07:11 (+2),ICE 573,Stuttgart Hbf (an 12:38),Berlin Südkreuz
07:14 (+1),RE 3146,Falkenberg(Elster) (an 08:35),Berlin Südkreuz
07:15 (+1),IC 60409,Berlin Hbf (tief) (an 07:20),Berlin Südkreuz
07:15 (+1),NJ 409,Berlin Hbf (tief) (an 07:20),Berlin Südkreuz
07:21,RE 3342,Angermünde (an 08:29),Berlin Südkreuz
07:21,RE 99668,Angermünde (an 08:29),Berlin Südkreuz
07:24 (+2),ICE 1606,Hamburg-Altona (an 09:39),Berlin Südkreuz
07:27,IC 17,Rostock Hbf (an 09:37),Berlin Südkreuz
07:27 (+2),IC 2274,Rostock Hbf (an 09:37),Berlin Südkreuz
07:27,RE 52274,Berlin Hbf (tief) (an 07:32),Berlin Südkreuz
07:33 (+1),ICE 73,Zürich HB (an 16:00),Berlin Südkreuz
07:36,RE 3506,Herisau (an 23:54),Berlin Südkreuz
07:37 (+1),FLX 1241,Stuttgart Hbf (an 13:30),Berlin Südkreuz
07:37,ICE 1049,Bergen auf Rügen (an 11:04),Berlin Südkreuz
07:41,ICE 701,München Hbf (an 12:14),Berlin Südkreuz
07:44 (+1),RE 3303,Jüterbog (an 08:26),Berlin Südkreuz
07:46 (+2),RE 3169,Rathenow (an 08:53),Berlin Südkreuz
07:46,RE 62157,Berlin-Spandau (an 08:07),Berlin Südkreuz
07:50,ICE 698,Berlin Gesundbrunnen (an 08:10),Berlin Südkreuz
07:56 Ausfall,IC 2074,Westerland(Sylt) (an 13:37),Berlin Südkreuz
07:56,IC 2076,Dagebüll Mole (an 13:53),Berlin Südkreuz
08:03,RB 18506,Nauen (an 08:50),Berlin Südkreuz
08:04,FLX 1326,Hamburg Hbf (an 10:50),Berlin Südkreuz
08:11 (+1),ICE 1003,Garmisch-Partenkirchen (an 13:35),Berlin Südkreuz
08:12 (+1),FLX 1230,Aachen Hbf (an 14:24),Berlin Südkreuz
08:14 (+1),RE 3166,Jüterbog (an 08:56),Berlin Südkreuz
08:19 (+1),FLX 1230,Aachen Hbf (an 14:24),Berlin Südkreuz
08:24,RE 3306,Stralsund Hbf (an 11:43),Berlin Südkreuz
08:27,ICE 806,Hamburg-Altona (an 10:38),Berlin Südkreuz
08:33 (+3),IC 2173,Flughafen BER - Terminal 1-2 (an 08:53),Berlin Südkreuz
