Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:10 (+34),00:44,ICE 947,Berlin Südkreuz (an 00:29),5
00:10 (+34),00:44,ICE 957,Berlin Südkreuz (an 00:29),5
00:23,00:23,RE 62038,Berlin Hbf (an 00:36),
00:29,00:29,RE 95788,Haste(b Wunstorf) (an 23:27),
01:38 (+1),01:39,RB 62087,Berlin Hbf (an 01:49),
02:36,02:36,RB 62089,Berlin Hbf (an 02:47),
03:33,03:33,RB 62091,Berlin Hbf (an 03:44),
04:29,04:29,RE 62040,Elsterwerda (an 06:29),6
04:30,04:30,RB 18241,Potsdam Hbf (an 05:23),
04:37 (+1),04:38,RE 62001,Wismar (an 07:27),3
04:37,04:37,RE 8,Hannover Hbf (an 21:38),
04:40,04:40,ICE 646,Wolfsburg Hbf (an 05:46),
04:44,04:44,ICE 277,Zürich HB (an 13:00),
05:06,05:06,RE 3102,Cottbus Hbf (an 06:57),
05:06,05:06,RE 3145,Stendal Hbf (an 06:13),
05:06,05:06,RE 4,Hagen Hbf (an 23:25),
05:15,05:15,RE 3604,Wittenberge (an 07:53),
05:22,05:22,RE 62000,Elsterwerda (an 07:15),5
05:23,05:23,RB 18600,Nauen (an 05:48),4
05:30,05:30,RB 18243,Potsdam Hbf (an 06:23),4
05:37,05:37,RE 62003,Wittenberge (an 06:56),4
05:44 (+1),05:45,RE 3601,Berlin-Charlottenburg (an 05:54),5
05:46 (+1),05:47,ICE 946,Düsseldorf Hbf (an 10:08),4
05:54,05:54,RE 3164,Jüterbog (an 06:54),6
05:54,05:54,RE 4,Singen(Hohentwiel) (an 20:43),
06:06,06:06,RE 3104,Cottbus Hbf (an 07:57),
06:06,06:06,RE 3167,Stendal Hbf (an 07:13),4
06:15,06:15,RE 3606,Wittenberge (an 08:54),3
06:22 (+1),06:23,RE 62002,Elsterwerda (an 08:31),5
06:23,06:23,RB 18602,Nauen (an 06:49),4
06:26,06:26,ICE 240,Utrecht Centraal (an 11:43),3
06:29,06:29,ICE 2972,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),
06:30,06:30,RB 18245,Potsdam Hbf (an 07:23),
06:37,06:37,RB 18603,Berlin-Charlottenburg (an 06:50),5
06:37,06:37,RE 62005,Wismar (an 09:37),3
06:45 (+4),06:49,ICE 279,Bern (an 14:56),4
06:54,06:54,RE 3146,Berlin Südkreuz (an 07:15),
06:54,06:54,RE 62154,Berlin Hbf (an 07:06),
07:03 (+1),07:04,IC 2432,Norddeich Mole (an 14:20),
07:06,07:06,RE 3106,Vetschau (an 08:42),
07:06,07:06,RE 3147,Rathenow (an 07:52),4
07:14 (+1),07:15,ICE 644,Düsseldorf Hbf (an 11:09),
07:14 (+1),07:15,ICE 654,Köln Hbf (an 11:14),4
07:15,07:15,RE 3608,Wittenberge (an 09:54),3
07:22 (+6),07:28,RE 62004,Elsterwerda (an 09:14),5
07:23,07:23,RB 18604,Nauen (an 07:49),4
07:26 (+1),07:27,ICE 1548,Köln Hbf (an 12:09),3
07:29,07:29,RB 18244,Berlin-Charlottenburg (an 07:34),5
07:29,07:29,RE 95775,Braunschweig Hbf (an 09:40),
07:30,07:30,RB 18247,Potsdam Hbf (an 08:23),4
07:37,07:37,ICE 795,Karlsruhe Hbf (an 13:07),4
07:37,07:37,RE 62007,Wittenberge (an 08:56),3
07:54,07:54,RE 3166,Berlin Südkreuz (an 08:13),
07:59 (+2),08:01,ICE 944,Düsseldorf Hbf (an 12:08),4
07:59 (+2),08:01,ICE 954,Köln Hbf (an 12:22),4
08:06,08:06,RE 3108,Lübbenau(Spreewald) (an 09:32),
08:06 (+1),08:07,RE 3169,Stendal Hbf (an 09:13),4
08:15,08:15,RE 3610,Wittenberge (an 10:54),
08:22 (+1),08:23,RE 62006,Elsterwerda (an 10:31),5
08:26 (+2),08:28,ICE 148,Utrecht Centraal (an 13:44),3
08:29,08:29,RE 95772,Rheine (an 09:22),
08:33 (+1),08:34,ICE 841,Berlin Südkreuz (an 08:54),6
08:37,08:37,RE 62009,Wismar (an 11:37),3
08:45 (+1),08:46,ICE 371,Basel SBB (an 15:48),4
08:50,08:50,DRF 1322,Köln Hbf (an 13:42),3
08:50 (+6),08:56,FLX 1322,Köln Hbf (an 13:41),3
08:54,08:54,RE 3148,Berlin Hbf (an 09:06),
09:06,09:06,RE 3110,Vetschau (an 10:42),
09:06 (+14),09:20,RE 3149,Rathenow (an 09:54),4
09:14 (+1),09:15,ICE 642,Düsseldorf Hbf (an 13:11),
09:14 (+1),09:15,ICE 652,Köln Hbf (an 13:15),4
09:15 (+1),09:16,RE 3612,Wittenberge (an 11:54),3
09:22,09:22,RE 62008,Baruth(Mark) (an 10:36),5
09:26 (+1),09:27,ICE 1052,Münster(Westf)Hbf (an 12:31),3
09:27 (+107),11:14,FLX 1237,Berlin Südkreuz (an 10:02),6
09:28,09:28,RE 95777,Braunschweig Hbf (an 11:40),
09:29,09:29,RB 18248,Berlin-Charlottenburg (an 09:35),5
09:30,09:30,RB 18251,Potsdam Hbf (an 10:23),4
09:34 Ausfall,--:--,ICE 741,Berlin Hbf (an 09:45),6
09:37 (+2),09:39,ICE 797,Frankfurt(M) Flughafen Fernbf (an 13:52),4
09:37 (+1),09:38,RB 18609,Berlin-Charlottenburg (an 09:50),5
09:37,09:37,RE 62011,Wittenberge (an 10:56),3
09:44 (+2),09:46,RE 3611,Berlin-Charlottenburg (an 09:54),5
09:54 (+1),09:55,RE 3168,Jüterbog (an 10:54),6
09:59 (+69),11:08,ICE 843,Berlin Südkreuz (an 10:20),5
09:59 (+1),10:00,ICE 942,Düsseldorf Hbf (an 14:08),4
09:59 (+1),10:00,ICE 952,Köln Hbf (an 14:22),4
10:06,10:06,RE 3171,Stendal Hbf (an 11:13),4
10:15,10:15,RE 3614,Wittenberge (an 12:54),
10:22 (+1),10:23,RE 62010,Elsterwerda (an 12:31),5
10:23,10:23,RB 18610,Nauen (an 10:49),4
10:24 (+2),10:26,ICE 996,Berlin-Charlottenburg (an 10:32),6
10:26 (+1),10:27,ICE 146,Utrecht Centraal (an 15:44),3
10:29,10:29,RE 95774,Rheine (an 11:22),
10:30,10:30,RB 18253,Potsdam Hbf (an 11:23),4
10:31 (+35),11:06,FLX 1234,Hamburg Hbf (an 12:21),3
10:33 (+43),11:16,ICE 1543,Berlin-Charlottenburg (an 10:47),6
10:37 (+3),10:40,RB 18611,Berlin-Charlottenburg (an 10:50),5
10:37 (+1),10:38,RE 62013,Wismar (an 13:37),3
10:45 (+1),10:46,RE 3613,Berlin-Charlottenburg (an 10:55),5
10:46 (+67),11:53,ICE 543,Berlin Südkreuz (an 11:18),
10:46 (+67),11:53,ICE 553,Berlin Südkreuz (an 11:04),6
10:47 (+2),10:49,ICE 373,Chur (an 20:22),4
10:54 (+1),10:55,RE 3150,Falkenberg(Elster) (an 12:44),6
11:06 (+14),11:20,RE 3151,Rathenow (an 11:54),4
11:14 (+10),11:24,ICE 650,Köln Hbf (an 15:15),4
11:15 (+1),11:16,RE 3616,Wittenberge (an 13:54),3
11:17,11:17,ICE 378,Berlin Hbf (an 11:34),6
11:22 (+5),11:27,RE 62012,Baruth(Mark) (an 12:35),5
11:26 (+7),11:33,FLX 1239,Stuttgart Hbf (an 17:46),6
11:26 (+1),11:27,ICE 1546,Essen Hbf (an 15:13),3
11:28 (+1),11:29,RE 95779,Braunschweig Hbf (an 13:40),
11:29,11:29,RB 18252,Berlin-Charlottenburg (an 11:34),5
11:30,11:30,RB 18255,Potsdam Hbf (an 12:23),
11:33 (+23),11:56,ICE 141,Berlin Hbf (an 11:45),6
11:37 (+1),11:38,ICE 799,Karlsruhe Hbf (an 17:05),4
11:37 (+2),11:39,RB 18613,Berlin-Charlottenburg (an 11:50),5
11:37 (+1),11:38,RE 62015,Wittenberge (an 12:56),3
11:44 (+2),11:46,RE 3615,Berlin-Charlottenburg (an 11:54),5
11:54 (+2),11:56,RE 3170,Jüterbog (an 12:54),6
11:56,11:56,RE 3115,Nauen (an 12:21),3
11:59 (+31),12:30,ICE 845,Berlin Südkreuz (an 12:20),5
11:59 (+31),12:30,ICE 855,Berlin Südkreuz (an 12:20),5
11:59 (+6),12:05,ICE 940,Düsseldorf Hbf (an 16:08),4
11:59 (+6),12:05,ICE 950,Köln Hbf (an 16:21),4
12:06 (+1),12:07,RE 3116,Vetschau (an 13:42),5
12:06 (+9),12:15,RE 3173,Stendal Hbf (an 13:13),4
12:15 (+1),12:16,RE 3618,Wittenberge (an 14:54),3
12:22 (+1),12:23,RE 62014,Elsterwerda (an 14:31),5
12:24 (+10),12:34,ICE 994,Berlin-Charlottenburg (an 12:31),6
12:26 (+8),12:34,ICE 144,Utrecht Centraal (an 17:44),3
12:29,12:29,RB 18254,Berlin-Charlottenburg (an 12:34),5
12:29,12:29,RE 95776,Rheine (an 13:22),
12:31 (+8),12:39,FLX 1236,Hamburg Hbf (an 14:21),3
12:33 (+7),12:40,ICE 1545,Berlin-Charlottenburg (an 12:47),6
12:37 (+2),12:39,RB 18615,Berlin-Charlottenburg (an 12:50),5
12:37 (+5),12:42,RE 62017,Wismar (an 15:37),3
12:45 (+17),13:02,ICE 375,Interlaken Ost (an 22:00),4
12:45 (+1),12:46,RE 3617,Berlin-Charlottenburg (an 12:55),5
12:46 (+21),13:07,ICE 545,Berlin Südkreuz (an 13:18),
12:46 (+21),13:07,ICE 555,Berlin Südkreuz (an 13:04),6
12:49,12:49,DRF 1324,Köln Hbf (an 17:43),3
12:49 (+36),13:25,FLX 1324,Köln Hbf (an 17:43),3
12:54 (+4),12:58,RE 3152,Falkenberg(Elster) (an 14:44),6
12:56 (+7),13:03,IC 2035,Berlin-Charlottenburg (an 13:24),
12:56,12:56,RE 3117,Nauen (an 13:21),3
13:06,13:06,RE 3118,Vetschau (an 14:42),5
13:06 (+30),13:36,RE 3153,Rathenow (an 13:54),4
13:12,13:12,DRF 1321,Berlin Südkreuz (an 13:31),6
13:12 (+48),14:00,FLX 1321,Berlin Südkreuz (an 13:31),5
13:14 (+36),13:50,ICE 558,Köln Hbf (an 17:15),4
13:15,13:15,RE 3620,Wittenberge (an 15:54),3
13:17 (+36),13:53,ICE 376,Berlin Hbf (an 13:34),6
13:22,13:22,RE 62016,Baruth(Mark) (an 14:36),5
13:26 (+29),13:55,FLX 1241,Basel Bad Bf (an 21:11),5
13:26,13:26,ICE 1050,Münster(Westf)Hbf (an 16:31),
13:33,13:33,ICE 143,Berlin Hbf (an 13:45),6
13:37 (+4),13:41,ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),4
13:37 (+1),13:38,RE 62019,Wittenberge (an 14:56),3
13:54,13:54,RE 3172,Berlin Südkreuz (an 14:13),
