Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:20,RE 3366,Ludwigsfelde (ab 00:04),Berlin-Lichterfelde Ost
00:56,RE 3363,Berlin Hbf (tief) (ab 00:42),Berlin-Lichterfelde Ost
05:12,RE 3340,Ludwigsfelde (ab 04:56),Berlin-Lichterfelde Ost
05:18,RE 3144,Rathenow (ab 04:03),Berlin-Lichterfelde Ost
05:39,RE 3167,Magdeburg Hbf (ab 04:19),Berlin-Lichterfelde Ost
05:48,RE 3301,Angermünde (ab 04:27),Berlin-Lichterfelde Ost
05:53,RE 62053,Elsterwerda (ab 04:12),Berlin-Lichterfelde Ost
05:58,RE 62054,Berlin Hbf (tief) (ab 05:42),Berlin-Lichterfelde Ost
06:15,RE 3164,Stendal Hbf (ab 04:44),Berlin-Lichterfelde Ost
06:15,RE 3304,Ludwigsfelde (ab 06:01),Berlin-Lichterfelde Ost
06:38,RE 3147,Ludwigsfelde (ab 06:30),Berlin-Lichterfelde Ost
06:46 (+1),RE 3341,Schwedt(Oder) (ab 05:06),Berlin-Lichterfelde Ost
06:56,RE 62055,Finsterwalde(Niederlausitz) (ab 05:35),Berlin-Lichterfelde Ost
07:14 (+9),RE 3342,Jüterbog (ab 06:33),Berlin-Lichterfelde Ost
07:18,RE 3146,Rathenow (ab 06:03),Berlin-Lichterfelde Ost
07:39,RE 3169,Magdeburg Hbf (ab 05:12),Berlin-Lichterfelde Ost
07:48,RE 3303,Greifswald (ab 04:39),Berlin-Lichterfelde Ost
07:53,RE 62057,Elsterwerda (ab 06:12),Berlin-Lichterfelde Ost
07:58,RE 62058,Berlin Hbf (tief) (ab 07:42),Berlin-Lichterfelde Ost
08:18,RE 3166,Rathenow (ab 07:03),Berlin-Lichterfelde Ost
08:18 (+2),RE 3306,Lutherstadt Wittenberg Hbf (ab 06:59),Berlin-Lichterfelde Ost
08:38,RE 3149,Falkenberg(Elster) (ab 06:55),Berlin-Lichterfelde Ost
08:46,RE 3343,Schwedt(Oder) (ab 07:06),Berlin-Lichterfelde Ost
08:56,RE 62059,Finsterwalde(Niederlausitz) (ab 07:27),Berlin-Lichterfelde Ost
08:58,RE 62060,Berlin Hbf (tief) (ab 08:44),Berlin-Lichterfelde Ost
09:12 (+11),RE 3344,Jüterbog (ab 08:33),Berlin-Lichterfelde Ost
09:18 (+8),RE 3148,Rathenow (ab 08:03),Berlin-Lichterfelde Ost
09:37 (+4),RE 3171,Jüterbog (ab 09:03),Berlin-Lichterfelde Ost
