Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
07:27,07:27,RB 61007,Groß Schönebeck (an 08:07),1
09:27,09:27,RB 61011,Klosterfelde (an 09:51),1
10:27,10:27,RB 61013,Groß Schönebeck (an 11:07),1
11:27,11:27,RB 61015,Klosterfelde (an 11:51),1
12:27,12:27,RB 61017,Groß Schönebeck (an 13:07),1
13:27,13:27,RB 61019,Klosterfelde (an 13:51),1
14:27,14:27,RB 61021,Groß Schönebeck (an 15:07),1
15:27,15:27,RB 61023,Groß Schönebeck (an 16:07),1
16:27,16:27,RB 61025,Groß Schönebeck (an 17:07),1
17:27,17:27,RB 61027,Groß Schönebeck (an 18:07),1
18:27,18:27,RB 61029,Groß Schönebeck (an 19:07),1
19:27,19:27,RB 61031,Klosterfelde (an 19:51),1
20:27,20:27,RB 61033,Groß Schönebeck (an 21:07),1
