Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:28,00:28,RE 62038,Wismar (ab 21:21),3
00:57,00:57,RE 3165,Berlin Hbf (ab 00:53),4
02:41,02:41,RB 62089,Nauen (ab 02:11),3
03:01,03:01,RE 62090,Berlin Hbf (ab 02:57),4
04:27,04:27,RE 62001,Berlin Hbf (ab 04:22),4
04:34,04:34,RE 62040,Nauen (ab 04:03),3
04:45,04:45,RE 3101,Berlin Gesundbrunnen (ab 04:38),4
05:11,05:11,RE 3102,Nauen (ab 04:39),3
05:27 (+1),05:28,RE 62000,Wittenberge (ab 04:05),3
05:29,05:29,RE 62003,Baruth(Mark) (ab 04:19),4
05:45,05:45,RE 3103,Berlin-Schöneweide (ab 05:17),4
06:10,06:10,RE 3104,Nauen (ab 05:39),3
06:27 (+1),06:28,RE 62002,Wittenberge (ab 05:05),3
06:29,06:29,RE 62005,Elsterwerda (ab 04:29),4
06:48,06:48,RE 3105,Cottbus Hbf (ab 04:57),4
06:58 (+1),06:59,RE 3146,Stendal Hbf (ab 05:48),3
06:59,06:59,RE 3147,Falkenberg(Elster) (ab 05:14),4
07:10,07:10,RE 3106,Nauen (ab 06:39),3
07:24,07:24,RE 62007,Elsterwerda (ab 05:29),4
07:27 (+12),07:39,RE 62004,Wismar (ab 04:26),3
07:46,07:46,RE 3107,Cottbus Hbf (ab 06:00),4
07:57,07:57,RE 3169,Jüterbog (ab 07:02),4
07:59,07:59,RE 3166,Stendal Hbf (ab 06:47),3
08:11,08:11,RE 3108,Nauen (ab 07:39),3
08:27 (+37),09:04,RE 62006,Wittenberge (ab 07:05),3
08:28,08:28,RE 62009,Elsterwerda (ab 06:40),4
08:58,08:58,RE 3148,Rathenow (ab 08:05),3
08:59,08:59,RE 3149,Falkenberg(Elster) (ab 07:18),4
09:24 (+2),09:26,RE 62011,Elsterwerda (ab 07:29),4
09:26 (+1),09:27,RE 62008,Wismar (ab 06:21),3
10:27 (+15),10:42,RE 62010,Wittenberge (ab 09:05),3
10:29 (+1),10:30,RE 62013,Elsterwerda (ab 08:40),4
10:58,10:58,RE 3150,Rathenow (ab 10:02),3
10:59,10:59,RE 3151,Falkenberg(Elster) (ab 09:18),4
11:24 (+13),11:37,RE 62015,Elsterwerda (ab 09:29),4
11:26 (+8),11:34,RE 62012,Wismar (ab 08:21),3
11:59,11:59,RE 3170,Stendal Hbf (ab 10:47),3
12:27,12:27,RE 62014,Wittenberge (ab 11:05),3
12:28 (+6),12:34,RE 62017,Baruth(Mark) (ab 11:21),4
12:58 (+3),13:01,RE 3152,Rathenow (ab 12:02),3
12:59,12:59,RE 3153,Falkenberg(Elster) (ab 11:18),4
13:24 (+1),13:25,RE 62019,Elsterwerda (ab 11:29),4
13:27 (+1),13:28,RE 62016,Wismar (ab 10:21),3
13:59,13:59,RE 3175,Jüterbog (ab 13:02),4
14:27,14:27,RB 62018,Wittenberge (ab 13:05),3
14:29 (+8),14:37,RE 62021,Baruth(Mark) (ab 13:20),4
15:24 (+1),15:25,RE 62023,Elsterwerda (ab 13:29),4
15:26 (+9),15:35,RE 62020,Wismar (ab 12:21),3
16:27,16:27,RE 62022,Wittenberge (ab 15:05),3
16:30,16:30,RE 62025,Elsterwerda (ab 14:41),4
16:58 (+1),16:59,RE 3156,Rathenow (ab 16:02),3
16:59 (+9),17:08,RE 3157,Falkenberg(Elster) (ab 15:18),4
17:24 (+15),17:39,RE 62027,Elsterwerda (ab 15:29),4
17:27 (+1),17:28,RE 62024,Wismar (ab 14:21),3
17:59,17:59,RE 3176,Stendal Hbf (ab 16:47),3
17:59,17:59,RE 3179,Jüterbog (ab 17:02),4
18:27 (+2),18:29,RE 62026,Wittenberge (ab 17:05),3
18:29 (+1),18:30,RE 62029,Elsterwerda (ab 16:41),4
19:25 (+6),19:31,RE 62031,Elsterwerda (ab 17:29),4
19:27 (+1),19:28,RE 62028,Wismar (ab 16:21),3
19:59,19:59,RE 3178,Stendal Hbf (ab 18:47),3
20:27 (+48),21:15,RE 62030,Wittenberge (ab 19:05),3
20:29 (+3),20:32,RE 62033,Elsterwerda (ab 18:41),4
20:59,20:59,RE 3161,Falkenberg(Elster) (ab 19:18),4
21:27 (+6),21:33,RE 62032,Wismar (ab 18:21),3
21:46,21:46,RE 3135,Cottbus Hbf (ab 20:00),4
21:58,21:58,RE 3180,Stendal Hbf (ab 20:47),3
21:59 (+5),22:04,RE 3183,Jüterbog (ab 21:02),4
22:40,22:40,RE 3136,Nauen (ab 22:08),3
22:47,22:47,RE 3137,Cottbus Hbf (ab 21:00),4
22:58,22:58,RE 3162,Rathenow (ab 22:09),3
23:13,23:13,RE 3185,Jüterbog (ab 22:04),4
23:27,23:27,RE 62036,Wismar (ab 20:21),3
23:29 (+9),23:38,RE 62039,Elsterwerda (ab 21:30),4
23:59,23:59,RE 3182,Stendal Hbf (ab 22:50),3
