Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:21 (+2),RE 62038,Wismar (ab 21:25),Berlin-Spandau
00:21,RE8,Berlin Ostkreuz (ab 00:02),Berlin-Spandau
00:26 Ausfall,ICE 790,Frankfurt(Main)Hbf (ab 19:53),Berlin-Spandau
00:33 (+3),RE 3100,Nauen (ab 00:07),Berlin-Spandau
00:49,RE 3165,Berlin Hbf (tief) (ab 00:27),Berlin-Spandau
02:26,RE 62046,Nauen (ab 02:02),Berlin-Spandau
02:31 (+3),RE 62047,Flughafen BER - Terminal 1-2 (ab 01:39),Berlin-Spandau
03:31,RE 62043,Flughafen BER - Terminal 1-2 (ab 02:40),Berlin-Spandau
04:23 (+1),RE 62048,Nauen (ab 04:01),Berlin-Spandau
04:27,RB 18241,Berlin Gesundbrunnen (ab 04:13),Berlin-Spandau
04:33,RE 62001,Flughafen BER - Terminal 1-2 (ab 03:44),Berlin-Spandau
04:38 (+2),ICE 646,Berlin Ostbahnhof (ab 04:13),Berlin-Spandau
04:47,RE 3144,Rathenow (ab 04:03),Berlin-Spandau
04:47,RE 62150,Rathenow (ab 04:03),Berlin-Spandau
04:54,RE 3101,Berlin Ostkreuz (ab 04:19),Berlin-Spandau
04:54,RE 63957,Berlin Ostkreuz (ab 04:19),Berlin-Spandau
05:03,RE 3102,Nauen (ab 04:37),Berlin-Spandau
05:07,RE 3145,Berlin Zoologischer Garten (ab 04:05),Berlin-Spandau
05:07,RE 62151,Berlin Hbf (tief) (ab 04:56),Berlin-Spandau
05:17 (+1),RE 62000,Wittenberge (ab 04:06),Berlin-Spandau
05:19,RE 3602,Berlin-Charlottenburg (ab 05:12),Berlin-Spandau
05:22,RB 18500,Eberswalde Hbf (ab 04:04),Berlin-Spandau
05:24 (+4),RB 18240,Potsdam Hbf (ab 04:35),Berlin-Spandau
05:27 Ausfall,RB 18243,Berlin Gesundbrunnen (ab 05:13),Berlin-Spandau
05:32 (+1),RB 18501,Nauen (ab 05:08),Berlin-Spandau
05:35,RE 62003,Flughafen BER - Terminal 1-2 (ab 04:44),Berlin-Spandau
05:36 (+2),ICE 993,Berlin Ostbahnhof (ab 05:11),Berlin-Spandau
05:39,ICE 608,Berlin Südkreuz (ab 05:20),Berlin-Spandau
05:39,RE 3601,Neuruppin West (ab 04:23),Berlin-Spandau
05:45,ICE 946,Berlin Ostbahnhof (ab 05:18),Berlin-Spandau
05:47,RE 3164,Stendal Hbf (ab 04:44),Berlin-Spandau
05:49,ICE 1158,Berlin Ostbahnhof (ab 05:21),Berlin-Spandau
05:52,RB 18601,Nauen (ab 05:18),Berlin-Spandau
05:53,RE 2,Lubolz (ab 00:06),Berlin-Spandau
05:54,RE 3103,Cottbus Hbf (ab 03:47),Berlin-Spandau
05:54,RE 63959,Cottbus Hbf (ab 03:47),Berlin-Spandau
06:00 (+1),RB 18600,Berlin Südkreuz (ab 05:40),Berlin-Spandau
06:03,RE 3104,Frankfurt(Oder) (ab 03:43),Berlin-Spandau
06:07,RE 3167,Magdeburg Hbf (ab 04:19),Berlin-Spandau
