Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:21,00:21,RB 62086,Baruth(Mark) (ab 23:19),4
00:28 (+6),00:34,RE 62038,Wismar (ab 21:21),3
05:29,05:29,RE 62003,Berlin Hbf (ab 05:25),4
06:27 (+1),06:28,RE 62002,Wittenberge (ab 05:05),3
06:29,06:29,RE 62005,Baruth(Mark) (ab 05:20),4
06:58,06:58,RE 3146,Rathenow (ab 06:09),3
06:59,06:59,RE 3147,Falkenberg(Elster) (ab 05:14),4
07:24 (+3),07:27,RE 62007,Elsterwerda (ab 05:29),4
07:57,07:57,RE 3169,Jüterbog (ab 07:02),4
07:59,07:59,RE 3166,Stendal Hbf (ab 06:47),3
08:27 (+5),08:32,RE 62006,Wittenberge (ab 07:05),3
08:28 (+1),08:29,RE 62009,Baruth(Mark) (ab 07:20),4
09:24 (+1),09:25,RE 62011,Elsterwerda (ab 07:29),4
09:26 (+1),09:27,RE 62008,Wismar (ab 06:21),3
10:27,10:27,RE 62010,Wittenberge (ab 09:05),3
10:29 (+4),10:33,RE 62013,Baruth(Mark) (ab 09:20),4
10:59,10:59,RE 3151,Falkenberg(Elster) (ab 09:18),4
11:26 (+5),11:31,RE 62012,Wismar (ab 08:21),3
11:59,11:59,RE 3173,Jüterbog (ab 11:02),4
12:27 (+4),12:31,RE 62014,Wittenberge (ab 11:05),3
12:28 (+12),12:40,RE 62017,Baruth(Mark) (ab 11:21),4
12:58,12:58,RE 3152,Rathenow (ab 12:02),3
12:59,12:59,RE 3153,Falkenberg(Elster) (ab 11:18),4
13:24 (+12),13:36,RE 62019,Elsterwerda (ab 11:29),4
13:27,13:27,RE 62016,Wismar (ab 10:21),3
13:59,13:59,RE 3172,Stendal Hbf (ab 12:47),3
13:59,13:59,RE 3175,Jüterbog (ab 13:02),4
14:27 (+12),14:39,RB 62018,Wittenberge (ab 13:05),3
14:29 (+1),14:30,RE 62021,Baruth(Mark) (ab 13:20),4
14:58,14:58,RE 3154,Rathenow (ab 14:02),3
14:59,14:59,RE 3155,Falkenberg(Elster) (ab 13:18),4
15:24 (+1),15:25,RE 62023,Elsterwerda (ab 13:29),4
15:26,15:26,RE 62020,Wismar (ab 12:21),3
15:59,15:59,RE 3174,Stendal Hbf (ab 14:47),3
15:59,15:59,RE 3177,Jüterbog (ab 15:02),4
16:30 (+1),16:31,RE 62025,Baruth(Mark) (ab 15:21),4
16:59,16:59,RE 3157,Falkenberg(Elster) (ab 15:18),4
17:24 (+2),17:26,RE 62027,Elsterwerda (ab 15:29),4
17:27 (+3),17:30,RE 62024,Wismar (ab 14:21),3
17:59,17:59,RE 3176,Stendal Hbf (ab 16:47),3
17:59,17:59,RE 3179,Jüterbog (ab 17:02),4
18:27,18:27,RE 62026,Wittenberge (ab 17:05),3
18:29 (+2),18:31,RE 62029,Baruth(Mark) (ab 17:21),4
18:58,18:58,RE 3158,Rathenow (ab 18:02),3
19:25 (+1),19:26,RE 62031,Elsterwerda (ab 17:29),4
19:27 (+7),19:34,RE 62028,Wismar (ab 16:21),3
19:59,19:59,RE 3178,Stendal Hbf (ab 18:47),3
19:59,19:59,RE 3181,Jüterbog (ab 19:02),4
21:46,21:46,RE 3135,Cottbus Hbf (ab 20:03),4
21:59,21:59,RE 3183,Jüterbog (ab 21:02),4
22:40,22:40,RE 3136,Falkensee (ab 22:24),3
23:40 (+41),00:21,RE 3138,Nauen (ab 23:08),3
