Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:27 (+9),RE 62045,Nauen (an 00:57),Berlin-Charlottenburg
00:43,RE 3100,Berlin Ostbahnhof (an 01:04),Berlin-Charlottenburg
00:49 (+27),RE 3742,Berlin Ostkreuz (an 01:14),Berlin-Charlottenburg
00:51,RE 3154,Falkenberg(Elster) (an 16:35),Berlin-Charlottenburg
00:51,RE 73797,Brandenburg Hbf (an 01:39),Berlin-Charlottenburg
00:54 (+1),RE 3640,Neuruppin West (an 02:20),Berlin-Charlottenburg
01:11 (+2),RE 73794,Frankfurt(Oder) (an 02:36),Berlin-Charlottenburg
01:36,RE 62042,Flughafen BER - Terminal 1-2 (an 02:21),Berlin-Charlottenburg
01:51,RE 3150,Falkenberg(Elster) (an 12:35),Berlin-Charlottenburg
01:51 (+4),RE 73753,Brandenburg Hbf (an 02:40),Berlin-Charlottenburg
02:25,RE 62047,Nauen (an 02:56),Berlin-Charlottenburg
02:27,RE 3143,Frankfurt(Oder) (an 03:54),Berlin-Charlottenburg
02:27 (+7),RE 73798,Frankfurt(Oder) (an 03:54),Berlin-Charlottenburg
02:30 (+15),RE 3703,Bad Belzig (an 03:23),Berlin-Charlottenburg
02:35 (+1),RE 62046,Flughafen BER - Terminal 1-2 (an 03:16),Berlin-Charlottenburg
03:18,RE 73755,Magdeburg Hbf (an 05:08),Berlin-Charlottenburg
03:34,RE 62044,Flughafen BER - Terminal 1-2 (an 04:17),Berlin-Charlottenburg
04:01 (+1),RE 73752,Frankfurt(Oder) (an 05:31),Berlin-Charlottenburg
04:23,RE 73800,Frankfurt(Oder) (an 05:39),Berlin-Charlottenburg
04:31 (+1),RE 62048,Flughafen BER - Terminal 1-2 (an 05:14),Berlin-Charlottenburg
04:47,RE 63957,Ostseebad Binz (an 14:55),Berlin-Charlottenburg
04:57,RB 18141,Flughafen BER - Terminal 1-2 (an 05:45),Berlin-Charlottenburg
05:05,RE 73717,Magdeburg Hbf (an 06:47),Berlin-Charlottenburg
05:12,RE 3602,Wittenberge (an 07:55),Berlin-Charlottenburg
05:13,RE 3102,Berlin Ostbahnhof (an 05:33),Berlin-Charlottenburg
05:47 (+1),RE 3103,Nauen (an 06:23),Berlin-Charlottenburg
05:59,RB 18140,Potsdam Hbf (an 06:16),Berlin-Charlottenburg
06:00,RB 18143,Flughafen BER - Terminal 1-2 (an 06:46),Berlin-Charlottenburg
06:00,RB23,Züssow (an 18:48),Berlin-Charlottenburg
06:12,RE 3622,Wittenberge (an 08:55),Berlin-Charlottenburg
06:13,RE 3104,Magdeburg Hbf (an 06:47),Berlin-Charlottenburg
06:13 (+4),RE 3106,Berlin-Wannsee (an 06:22),Berlin-Charlottenburg
06:13,RE 73719,Magdeburg Hbf (an 07:47),Berlin-Charlottenburg
06:47 (+2),RE 3105,Potsdam Hbf (an 07:48),Berlin-Charlottenburg
07:12,RE 3604,Wittenberge (an 09:54),Berlin-Charlottenburg
07:13,RE 3108,Brandenburg Hbf (an 07:53),Berlin-Charlottenburg
07:13,RE 73721,Magdeburg Hbf (an 08:47),Berlin-Charlottenburg
07:47 (+1),RE 3107,Frankfurt(Oder) (an 10:03),Berlin-Charlottenburg
08:12,RE 3624,Wittenberge (an 10:55),Berlin-Charlottenburg
08:13,RE 73723,Magdeburg Hbf (an 09:47),Berlin-Charlottenburg
08:13,RE1,Homburg(Saar)Hbf (an 22:08),Berlin-Charlottenburg
08:47 (+3),RE 3109,Berlin-Wannsee (an 09:36),Berlin-Charlottenburg
09:12,RE 3606,Wittenberge (an 11:54),Berlin-Charlottenburg
09:13 (+1),RE 3110,Berlin Ostbahnhof (an 09:33),Berlin-Charlottenburg
09:47 (+2),RE 3111,Potsdam Hbf (an 10:28),Berlin-Charlottenburg
10:12,RE 3626,Wittenberge (an 12:55),Berlin-Charlottenburg
10:13,RE 3112,Brandenburg Hbf (an 09:53),Berlin-Charlottenburg
10:47,RE 3113,Potsdam Hbf (an 11:28),Berlin-Charlottenburg
11:13 (+1),RE 3114,Brandenburg Hbf (an 10:53),Berlin-Charlottenburg
11:47 (+1),RE 3115,Potsdam Hbf (an 12:28),Berlin-Charlottenburg
12:12,RE6,Karlsruhe Hbf (an 21:54),Berlin-Charlottenburg
12:13 (+1),RE 3116,Magdeburg Hbf (an 12:47),Berlin-Charlottenburg
12:47 (+1),RE 3117,Nauen (an 13:23),Berlin-Charlottenburg
13:13 (+1),RE 3118,Berlin Ostbahnhof (an 13:33),Berlin-Charlottenburg
13:47 (+1),RE 3119,Nauen (an 14:23),Berlin-Charlottenburg
14:13,RE 3120,Magdeburg Hbf (an 14:47),Berlin-Charlottenburg
14:47 (+1),RE 3121,Nauen (an 15:23),Berlin-Charlottenburg
15:12,RE 3612,Wittenberge (an 17:54),Berlin-Charlottenburg
15:13 (+4),RE 3122,Berlin Ostbahnhof (an 15:33),Berlin-Charlottenburg
15:47 (+1),RE 3123,Potsdam Hbf (an 16:28),Berlin-Charlottenburg
16:12,RE 3632,Wittenberge (an 18:55),Berlin-Charlottenburg
16:13,RE 3124,Magdeburg Hbf (an 16:47),Berlin-Charlottenburg
16:47 (+1),RE 3125,Nauen (an 17:23),Berlin-Charlottenburg
17:12,RE 3614,Wittenberge (an 19:55),Berlin-Charlottenburg
17:13,RE 18444,Berlin Ostbahnhof (an 17:33),Berlin-Charlottenburg
17:13 (+6),RE 3126,Magdeburg Hbf (an 17:47),Berlin-Charlottenburg
17:47 (+1),RE 3127,Frankfurt(Oder) (an 20:03),Berlin-Charlottenburg
18:12 (+4),RE 3634,Wittenberge (an 20:55),Berlin-Charlottenburg
18:13 (+3),RE 3128,Magdeburg Hbf (an 18:47),Berlin-Charlottenburg
18:13 (+13),RE 73743,Magdeburg Hbf (an 19:47),Berlin-Charlottenburg
18:40,NJ 457,Graz Hbf (an 10:02),Berlin-Charlottenburg
18:46 (+6),RE 73740,Eisenhüttenstadt (an 20:22),Berlin-Charlottenburg
18:47 (+2),RE 3129,Frankfurt(Oder) (an 21:03),Berlin-Charlottenburg
19:12 (+1),RE 3616,Wittenberge (an 21:54),Berlin-Charlottenburg
19:13,RE 3130,Berlin Ostbahnhof (an 19:33),Berlin-Charlottenburg
19:13,RE 62198,Berlin Ostbahnhof (an 19:33),Berlin-Charlottenburg
19:13 (+4),RE 73745,Magdeburg Hbf (an 20:47),Berlin-Charlottenburg
19:13,RE 91007,Magdeburg Hbf (an 20:47),Berlin-Charlottenburg
19:46 (+5),RE 73742,Frankfurt(Oder) (an 21:03),Berlin-Charlottenburg
19:47,RE 3131,Nauen (an 20:23),Berlin-Charlottenburg
20:12,RE 3636,Wittenberge (an 22:54),Berlin-Charlottenburg
20:13,RE 3132,Berlin Ostbahnhof (an 20:33),Berlin-Charlottenburg
20:13,RE 73747,Magdeburg Hbf (an 21:47),Berlin-Charlottenburg
20:13,RE 91009,Magdeburg Hbf (an 21:47),Berlin-Charlottenburg
20:46,RE 73744,Frankfurt(Oder) (an 22:03),Berlin-Charlottenburg
20:47,RE 3133,Frankfurt(Oder) (an 23:12),Berlin-Charlottenburg
21:12,RE 3618,Neuruppin West (an 22:27),Berlin-Charlottenburg
21:13 (+2),RE 3134,Magdeburg Hbf (an 21:47),Berlin-Charlottenburg
21:13,RE 73749,Magdeburg Hbf (an 22:47),Berlin-Charlottenburg
21:46,RE 73746,Frankfurt(Oder) (an 23:12),Berlin-Charlottenburg
21:47,RE 3135,Nauen (an 22:23),Berlin-Charlottenburg
21:51,RE 3192,Magdeburg Hbf (an 23:40),Berlin-Charlottenburg
21:51,RE 73791,Magdeburg Hbf (an 23:40),Berlin-Charlottenburg
22:12,RE 3638,Neuruppin West (an 23:37),Berlin-Charlottenburg
22:41,RE 3136,Berlin Ostbahnhof (an 23:01),Berlin-Charlottenburg
22:46,RE 73748,Frankfurt(Oder) (an 00:12),Berlin-Charlottenburg
22:47,RE 3137,Nauen (an 23:24),Berlin-Charlottenburg
22:51,RE 3196,Brandenburg Hbf (an 23:39),Berlin-Charlottenburg
22:51 (+21),RE 73793,Magdeburg Hbf (an 00:34),Berlin-Charlottenburg
23:13,RE 3620,Neuruppin West (an 00:38),Berlin-Charlottenburg
23:41,RE 3138,Berlin Ostbahnhof (an 00:01),Berlin-Charlottenburg
23:41,RE 4255,Rüsselsheim (an 08:55),Berlin-Charlottenburg
23:46 (+1),RE 73750,Frankfurt(Oder) (an 01:12),Berlin-Charlottenburg
23:47,RE 3139,Frankfurt(Oder) (an 02:36),Berlin-Charlottenburg
23:51,RE 73795,Brandenburg Hbf (an 00:40),Berlin-Charlottenburg
