Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:03 (+2),FEX19876,Flughafen BER (ab 23:28),Berlin Hbf
00:03 (+6),RE 3182,Stendal Hbf (ab 22:45),Berlin Hbf
00:21 (+31),ICE 805,Hamburg-Altona (ab 21:35),Berlin Hbf
00:28,RE 3361,Schwedt(Oder) (ab 23:06),Berlin Hbf
00:34,RE 3360,Ludwigsfelde (ab 00:04),Berlin Hbf
00:34 (+3),RE 3366,Lutherstadt Wittenberg Hbf (ab 23:00),Berlin Hbf
00:39,RE 56382,Erkner (ab 00:10),Berlin Hbf
00:39,RE 73797,Erkner (ab 00:10),Berlin Hbf
00:45 (+53),ICE 947,Köln Hbf (ab 19:26),Berlin Hbf
00:57 (+23),EC 258,Praha hl.n. (ab 20:28),Berlin Hbf
01:08 (+57),ICE 657,Aachen Hbf (ab 19:57),Berlin Hbf
01:11,RE 62089,Baruth(Mark) (ab 00:07),Berlin Hbf
01:21,RE 73794,Groß Kreutz (ab 00:34),Berlin Hbf
01:25 (+103),ICE 292,Zürich HB (ab 16:59),Berlin Hbf
01:25 (+156),ICE 592,München Hbf (ab 16:21),Berlin Hbf
01:31,ICE 907,Hamburg-Altona (ab 22:36),Berlin Hbf
01:39,RE 33711,Erkner (ab 01:10),Berlin Hbf
01:39,RE 73753,Erkner (ab 01:10),Berlin Hbf
02:00 (+1),RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),Berlin Hbf
02:10 (+1),ICE 600,München Hbf (ab 20:55),Berlin Hbf
02:35,RE 73798,Groß Kreutz (ab 01:52),Berlin Hbf
02:40,RB 18339,Berlin Gesundbrunnen (ab 02:36),Berlin Hbf
03:05,RE 33713,Berlin Ostkreuz (ab 02:51),Berlin Hbf
03:05,RE 73755,Berlin Ostkreuz (ab 02:51),Berlin Hbf
04:09,RE 73752,Groß Kreutz (ab 03:26),Berlin Hbf
04:31 Ausfall,RE 73800,Berlin-Charlottenburg (ab 04:23),Berlin Hbf
04:38 (+1),RB 18338,Wünsdorf-Waldstadt (ab 03:44),Berlin Hbf
04:38,RB 18340,Wünsdorf-Waldstadt (ab 03:44),Berlin Hbf
04:39,RE 73757,Berlin Ostkreuz (ab 04:25),Berlin Hbf
04:44 (+1),RE 3369,Eberswalde Hbf (ab 04:03),Berlin Hbf
04:59,RE 33646,Erkner (ab 04:26),Berlin Hbf
04:59,RE 73717,Frankfurt(Oder) (ab 03:41),Berlin Hbf
05:04,FEX19800,Flughafen BER (ab 04:25),Berlin Hbf
05:09,RB 18500,Berlin Südkreuz (ab 05:02),Berlin Hbf
05:12,RE 73754,Groß Kreutz (ab 04:28),Berlin Hbf
05:27,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Hbf
05:28 (+1),RE 3301,Angermünde (ab 04:27),Berlin Hbf
05:33 (+1),FEX19802,Ludwigsfelde (ab 04:39),Berlin Hbf
05:39,RE 33717,Erkner (ab 05:10),Berlin Hbf
05:39 (+1),RE 73759,Erkner (ab 05:10),Berlin Hbf
05:45 (+1),RB 18501,Nauen (ab 05:08),Berlin Hbf
05:55 (+1),RE 3167,Jüterbog (ab 05:03),Berlin Hbf
05:59,RE 33648,Erkner (ab 05:29),Berlin Hbf
05:59,RE 73719,Eisenhüttenstadt (ab 04:26),Berlin Hbf
06:02 (+4),RE 3164,Stendal Hbf (ab 04:44),Berlin Hbf
06:03,FEX19804,Flughafen BER (ab 05:28),Berlin Hbf
06:09,RB 18502,Berlin Südkreuz (ab 06:02),Berlin Hbf
06:11,RE 62053,Elsterwerda (ab 04:13),Berlin Hbf
06:12,RE 73756,Magdeburg Hbf (ab 04:19),Berlin Hbf
06:21,RE 92404,Nauen (ab 05:37),Berlin Hbf
06:23,ICE 277,Berlin Südkreuz (ab 06:17),Berlin Hbf
06:23,ICE 503,Berlin Gesundbrunnen (ab 06:19),Berlin Hbf
06:28 (+1),RE 3341,Schwedt(Oder) (ab 05:06),Berlin Hbf
06:29 (+21),ICE 674,Frankfurt(Main)Hbf (ab 23:35),Berlin Hbf
06:30,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:05),Berlin Hbf
06:31 (+1),IC 494,Wien Hbf (ab 19:13),Berlin Hbf
06:33,FEX19806,Ludwigsfelde (ab 05:39),Berlin Hbf
06:39,RE 33719,Erkner (ab 06:10),Berlin Hbf
06:39,RE 73761,Erkner (ab 06:10),Berlin Hbf
06:44,RE 3706,Dessau Hbf (ab 05:05),Berlin Hbf
06:45 (+1),RB 18503,Nauen (ab 06:08),Berlin Hbf
06:53,RE 3147,Herzberg(Elster) (ab 05:23),Berlin Hbf
06:57,RE 73716,Magdeburg Hbf (ab 05:12),Berlin Hbf
06:59 (+13),RE 73721,Eisenhüttenstadt (ab 05:36),Berlin Hbf
07:02,IC 2070,Berlin Südkreuz (ab 06:56),Berlin Hbf
07:02 (+1),RE 3146,Stendal Hbf (ab 05:46),Berlin Hbf
07:03,FEX19808,Flughafen BER (ab 06:28),Berlin Hbf
07:09,RB 18504,Berlin Südkreuz (ab 07:01),Berlin Hbf
