Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
05:23 (+1),RB 61042,Klosterfelde (ab 04:57),Berlin-Karow
05:53 (+2),RB 61002,Groß Schönebeck (ab 05:12),Berlin-Karow
06:53 (+2),RB 61004,Groß Schönebeck (ab 06:12),Berlin-Karow
07:53 (+1),RB 61006,Groß Schönebeck (ab 07:12),Berlin-Karow
08:53 (+2),RB 61008,Groß Schönebeck (ab 08:12),Berlin-Karow
09:53 (+4),RB 61010,Groß Schönebeck (ab 09:12),Berlin-Karow
10:53 (+3),RB 61012,Klosterfelde (ab 10:27),Berlin-Karow
11:23 (+1),RB 61054,Basdorf (ab 11:10),Berlin-Karow
11:53 (+2),RB 61014,Groß Schönebeck (ab 11:12),Berlin-Karow
12:23 (+1),RB 61056,Wensickendorf (ab 12:02),Berlin-Karow
12:53 (+2),RB 61016,Klosterfelde (ab 12:27),Berlin-Karow
13:23,RB 61058,Wensickendorf (ab 13:02),Berlin-Karow
13:53,RB 61018,Groß Schönebeck (ab 13:12),Berlin-Karow
