Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:13 (+31),ICE 1018,Berlin Gesundbrunnen (an 00:25),Berlin Südkreuz
00:28,RE 3360,Bernau(b Berlin) (an 00:56),Berlin Südkreuz
00:28 (+1),RE 3366,Eberswalde Hbf (an 01:16),Berlin Südkreuz
00:31,ICE 592,Berlin Gesundbrunnen (an 00:43),Berlin Südkreuz
00:51,RE 3363,Jüterbog (an 01:41),Berlin Südkreuz
00:59,RE 62090,Wünsdorf-Waldstadt (an 01:44),Berlin Südkreuz
01:04,RE 62089,Berlin Hbf (an 01:11),Berlin Südkreuz
01:09 (+44),ICE 1100,Berlin Gesundbrunnen (an 01:25),Berlin Südkreuz
01:23,ICE 2912,Berlin Gesundbrunnen (an 01:35),Berlin Südkreuz
01:23,ICE 600,Berlin Gesundbrunnen (an 01:35),Berlin Südkreuz
01:53,RE 3362,Berlin Hbf (an 02:00),Berlin Südkreuz
04:30,ICE 908,Hamburg-Altona (an 07:26),Berlin Südkreuz
04:47,RE 62052,Neuhof(b Zossen) (an 05:39),Berlin Südkreuz
05:01,RE 52821,Schwerin Hbf (an 07:47),Berlin Südkreuz
05:14,RE 3144,Jüterbog (an 05:53),Berlin Südkreuz
05:20,RE 3340,Schwedt(Oder) (an 06:56),Berlin Südkreuz
05:33,ICE 593,München Hbf (an 13:16),Berlin Südkreuz
05:33,ICE 608,Stendal Hbf (an 06:31),Berlin Südkreuz
05:34 (+1),ICE 1608,Hamburg Hbf (an 08:14),Berlin Südkreuz
05:36,RE 3504,Stralsund Hbf (an 08:51),Berlin Südkreuz
05:41,RB 18600,Wustermark (an 06:19),Berlin Südkreuz
05:44,RE 3301,Jüterbog (an 06:26),Berlin Südkreuz
05:49 (+2),RE 3167,Stendal Hbf (an 07:15),Berlin Südkreuz
05:54,RE 62054,Elsterwerda (an 07:46),Berlin Südkreuz
06:02,RE 62053,Berlin Hbf (an 06:11),Berlin Südkreuz
06:12,RE 3164,Jüterbog (an 06:54),Berlin Südkreuz
06:23,RE 3304,Stralsund Hbf (an 09:41),Berlin Südkreuz
06:26 (+1),IC 494,Rostock Hbf (an 08:36),Berlin Südkreuz
06:29,ICE 808,Hamburg-Altona (an 09:21),Berlin Südkreuz
06:35,ICE 503,München Hbf (an 11:10),Berlin Südkreuz
06:35,RE 4352,Rostock Hbf (an 09:21),Berlin Südkreuz
06:41,RB 18602,Wustermark (an 07:20),Berlin Südkreuz
