Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:01 (+29),ICE 947,Berlin Ostbahnhof (an 00:28),Berlin-Spandau
00:01 (+29),ICE 957,Berlin Ostbahnhof (an 00:28),Berlin-Spandau
00:02,RB 18636,Wustermark (an 00:19),Berlin-Spandau
00:23,RE 62038,Flughafen BER (an 01:15),Berlin-Spandau
00:28 (+23),ICE 790,Berlin Ostbahnhof (an 00:55),Berlin-Spandau
00:35,RE 3140,Lübbenau(Spreewald) (an 02:15),Berlin-Spandau
01:15 (+6),ICE 292,Berlin Ostbahnhof (an 01:42),Berlin-Spandau
01:18 (+5),ICE 809,Berlin Südkreuz (an 01:34),Berlin-Spandau
01:29,RE 62042,Berlin Hbf (an 01:46),Berlin-Spandau
01:33,RE 62041,Wustermark (an 01:49),Berlin-Spandau
02:29,RE 62046,Flughafen BER (an 03:18),Berlin-Spandau
02:32,RE 62047,Wustermark (an 02:48),Berlin-Spandau
03:29,RE 62044,Berlin Hbf (an 03:44),Berlin-Spandau
03:31,RE 62043,Wustermark (an 03:48),Berlin-Spandau
04:24,RE 62048,Berlin Hbf (an 04:39),Berlin-Spandau
04:41,ICE 646,Minden(Westf) (an 06:48),Berlin-Spandau
04:46,ICE 275,Interlaken Ost (an 13:59),Berlin-Spandau
04:50,ICE 908,Hamburg-Altona (an 07:26),Berlin-Spandau
04:52,RE 3144,Jüterbog (an 05:53),Berlin-Spandau
05:04,RE 3102,Lübbenau(Spreewald) (an 06:32),Berlin-Spandau
05:08,RE 3145,Stendal Hbf (an 06:13),Berlin-Spandau
05:18,RE 62000,Berlin Ostbahnhof (an 05:43),Berlin-Spandau
05:47,ICE 956,Düsseldorf Hbf (an 10:21),Berlin-Spandau
05:51,RE 3164,Jüterbog (an 06:54),Berlin-Spandau
05:58,RB 18601,Berlin Südkreuz (an 06:17),Berlin-Spandau
05:59,ICE 1608,Hamburg Hbf (an 08:14),Berlin-Spandau
06:03,RB 18600,Wustermark (an 06:19),Berlin-Spandau
06:04 (+1),RE 3104,Lübbenau(Spreewald) (an 07:32),Berlin-Spandau
06:09 (+2),RE 3167,Stendal Hbf (an 07:15),Berlin-Spandau
06:23,RE 62002,Berlin Hbf (an 06:38),Berlin-Spandau
06:26 (+1),IC 240,Amsterdam Centraal (an 11:59),Berlin-Spandau
06:29,ICE 674,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),Berlin-Spandau
06:45,ICE 277,Basel SBB (an 13:50),Berlin-Spandau
06:49,ICE 808,Hamburg-Altona (an 09:21),Berlin-Spandau
06:52,RE 3146,Falkenberg(Elster) (an 08:34),Berlin-Spandau
06:58,RB 18603,Berlin Hbf (an 07:09),Berlin-Spandau
07:00 (+1),ICE 644,Salzburg Hbf (an 15:49),Berlin-Spandau
07:03,RB 18602,Wustermark (an 07:20),Berlin-Spandau
07:04,RE 3106,Lübbenau(Spreewald) (an 08:32),Berlin-Spandau
07:08 (+1),RE 3147,Rathenow (an 07:55),Berlin-Spandau
07:23,RE 62004,Berlin Hbf (an 07:38),Berlin-Spandau
07:26 (+3),ICE 1052,Aachen Hbf (an 13:11),Berlin-Spandau
07:30,RB 18247,Potsdam Hbf (an 08:23),Berlin-Spandau
07:35 (+5),ICE 791,Frankfurt(M) Flughafen Fernbf (an 11:53),Berlin-Spandau
07:49 (+1),ICE 1606,Hamburg-Altona (an 10:25),Berlin-Spandau
07:51,RE 3166,Jüterbog (an 08:56),Berlin-Spandau
07:58,RB 18605,Berlin Hbf (an 08:09),Berlin-Spandau
08:00 (+10),ICE 944,Düsseldorf Hbf (an 12:07),Berlin-Spandau
08:00 (+10),ICE 954,Düsseldorf Hbf (an 12:07),Berlin-Spandau
08:04 (+1),RE 3108,Lübbenau(Spreewald) (an 09:32),Berlin-Spandau
08:09 (+7),RE 3169,Stendal Hbf (an 09:27),Berlin-Spandau
08:10,ICE 2815,München Hbf (an 13:10),Berlin-Spandau
08:10,ICE 505,München Hbf (an 13:10),Berlin-Spandau
08:11 (+3),ICE 1035,Saarbrücken Hbf (an 14:43),Berlin-Spandau
08:13,ICE 841,Berlin Hbf (an 08:29),Berlin-Spandau
