Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:16 (+9),ICE 907,Hamburg-Altona (ab 21:21),Berlin Südkreuz
00:26,RE 3360,Ludwigsfelde (ab 00:04),Berlin Südkreuz
00:26 (+5),RE 3366,Ludwigsfelde (ab 00:04),Berlin Südkreuz
00:49,RE 3324,Berlin Potsdamer Platz (ab 00:45),Berlin Südkreuz
00:49 (+8),RE 3363,Bernau(b Berlin) (ab 00:08),Berlin Südkreuz
00:50 (+10),EC 258,Praha hl.n. (ab 20:28),Berlin Südkreuz
00:55,RE 62090,Berlin Hbf (ab 00:48),Berlin Südkreuz
01:02,RE 62089,Baruth(Mark) (ab 00:07),Berlin Südkreuz
01:08 (+1),RE 52836,Schwerin Hbf (ab 22:13),Berlin Südkreuz
01:51 (+1),RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),Berlin Südkreuz
04:35 (+30),ICE 501,Berlin Gesundbrunnen (ab 04:22),Berlin Südkreuz
04:52 (+2),RE 3369,Eberswalde Hbf (ab 04:03),Berlin Südkreuz
05:11,RE 3144,Berlin Hbf (ab 05:05),Berlin Südkreuz
05:17,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Südkreuz
05:20,RE 4351,Berlin Hbf (ab 05:12),Berlin Südkreuz
05:31,ICE 593,Berlin Hbf (ab 05:26),Berlin Südkreuz
05:41,RE 91801,Eberswalde Hbf (ab 04:48),Berlin Südkreuz
05:47,RE 3167,Jüterbog (ab 05:03),Berlin Südkreuz
05:50,RE 62054,Berlin Hbf (ab 05:42),Berlin Südkreuz
05:59,RE 62053,Elsterwerda (ab 04:13),Berlin Südkreuz
06:05,ICE 938,Frankfurt(Main)Hbf (ab 12:52),Berlin Südkreuz
06:10,RE 3164,Stendal Hbf (ab 04:44),Berlin Südkreuz
06:20,RE 3503,Neubrandenburg (ab 04:27),Berlin Südkreuz
06:21,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:05),Berlin Südkreuz
06:24 (+14),IC 494,Wien Hbf (ab 19:13),Berlin Südkreuz
06:33 (+1),ICE 503,Berlin Gesundbrunnen (ab 06:19),Berlin Südkreuz
06:39,RE 3341,Angermünde (ab 05:33),Berlin Südkreuz
06:43 (+16),RE 3147,Falkenberg(Elster) (ab 05:14),Berlin Südkreuz
