Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:28,ICE 790,Berlin Ostbahnhof (an 01:29),Berlin-Spandau
00:32 (+88),ICE 947,Berlin Ostbahnhof (an 00:59),Berlin-Spandau
00:32 (+88),ICE 957,Berlin Ostbahnhof (an 00:59),Berlin-Spandau
04:41,ICE 2506,Düsseldorf Hbf (an 09:09),Berlin-Spandau
04:41 (+1),ICE 646,Düsseldorf Hbf (an 09:09),Berlin-Spandau
05:18,RE 62000,Flughafen BER (an 06:11),Berlin-Spandau
05:29,RB 18243,Potsdam Hbf (an 06:23),Berlin-Spandau
05:38,RE 62003,Elstal (an 05:51),Berlin-Spandau
05:47 (+1),ICE 946,Düsseldorf Hbf (an 10:13),Berlin-Spandau
05:47 (+1),ICE 956,Köln Hbf (an 10:12),Berlin-Spandau
05:51 Ausfall,ICE 1158,Bonn Hbf (an 10:10),Berlin-Spandau
05:51,RE 3164,Jüterbog (an 06:54),Berlin-Spandau
05:59,ICE 1608,Hamburg Hbf (an 08:14),Berlin-Spandau
06:09,RE 3167,Stendal Hbf (an 07:15),Berlin-Spandau
06:23,RE 62002,Flughafen BER (an 07:15),Berlin-Spandau
06:26 (+1),IC 240,Amsterdam Centraal (an 12:00),Berlin-Spandau
06:38,RE 62005,Elstal (an 06:52),Berlin-Spandau
06:45,ICE 277,Basel SBB (an 13:48),Berlin-Spandau
06:49,ICE 808,Hamburg-Altona (an 09:21),Berlin-Spandau
06:52,RE 3146,Falkenberg(Elster) (an 08:34),Berlin-Spandau
06:52,RE 62154,Berlin Südkreuz (an 07:11),Berlin-Spandau
07:00 (+1),ICE 644,Salzburg Hbf (an 15:49),Berlin-Spandau
07:08 (+18),RE 3147,Rathenow (an 07:55),Berlin-Spandau
07:12 Ausfall,ICE 654,Köln Hbf (an 11:15),Berlin-Spandau
07:23,RE 62004,Flughafen BER (an 08:15),Berlin-Spandau
07:26 Ausfall,ICE 1052,Aachen Hbf (an 13:11),Berlin-Spandau
07:27,RB 18244,Berlin Gesundbrunnen (an 07:39),Berlin-Spandau
07:30,RB 18247,Potsdam Park Sanssouci (an 08:15),Berlin-Spandau
07:35 (+1),ICE 791,Frankfurt(M) Flughafen Fernbf (an 11:51),Berlin-Spandau
07:38,RE 62007,Elstal (an 07:52),Berlin-Spandau
07:49 (+20),ICE 1606,Hamburg-Altona (an 10:25),Berlin-Spandau
07:51,RE 3166,Jüterbog (an 08:56),Berlin-Spandau
08:00 (+30),ICE 944,Düsseldorf Hbf (an 12:15),Berlin-Spandau
08:00 (+30),ICE 954,Köln Hbf (an 12:12),Berlin-Spandau
08:09 (+8),RE 3169,Stendal Hbf (an 09:27),Berlin-Spandau
08:10,ICE 505,München Hbf (an 13:01),Berlin-Spandau
08:13 Ausfall,ICE 2941,Berlin Ostbahnhof (an 08:40),Berlin-Spandau
08:13 (+23),ICE 841,Berlin Ostbahnhof (an 08:40),Berlin-Spandau
08:23,RE 62006,Flughafen BER (an 09:15),Berlin-Spandau
08:26 Ausfall,IC 148,Amsterdam Centraal (an 13:59),Berlin-Spandau
08:38,RE 62009,Elstal (an 08:53),Berlin-Spandau
08:41 (+80),ICE 751,Berlin Ostbahnhof (an 09:04),Berlin-Spandau
08:45 Ausfall,ICE 279,Basel SBB (an 15:48),Berlin-Spandau
08:49 (+1),ICE 806,Hamburg-Altona (an 11:20),Berlin-Spandau
08:53 (+19),RE 3148,Falkenberg(Elster) (an 10:34),Berlin-Spandau
09:00 (+50),ICE 541,Berlin Ostbahnhof (an 09:27),Berlin-Spandau
09:00 Ausfall,ICE 642,Düsseldorf Hbf (an 13:09),Berlin-Spandau
09:08 (+6),RE 3149,Rathenow (an 09:55),Berlin-Spandau
09:12 Ausfall,ICE 652,Köln Hbf (an 13:19),Berlin-Spandau
09:13 (+9),ICE 703,München Hbf (an 14:02),Berlin-Spandau
09:17 (+14),ICE 876,Berlin Ostbahnhof (an 09:44),Berlin-Spandau
09:23,RE 62008,Flughafen BER (an 10:15),Berlin-Spandau
09:27 Ausfall,ICE 1050,Köln Hbf (an 14:21),Berlin-Spandau
09:27 (+1),RB 18248,Berlin Gesundbrunnen (an 09:39),Berlin-Spandau
09:30,RB 18251,Potsdam Park Sanssouci (an 10:15),Berlin-Spandau
09:32 (+3),ICE 741,Berlin Ostbahnhof (an 10:02),Berlin-Spandau
09:36 Ausfall,ICE 793,Frankfurt(M) Flughafen Fernbf (an 13:51),Berlin-Spandau
09:39,RE 62011,Elstal (an 09:52),Berlin-Spandau
09:49 (+1),ICE 1604,Hamburg-Altona (an 12:25),Berlin-Spandau
