Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:25,RE 3154,Falkenberg(Elster) (an 16:35),Berlin Ostkreuz
00:25,RE 73797,Brandenburg Hbf (an 01:39),Berlin Ostkreuz
01:25,RE 73753,Berlin Zoologischer Garten (an 01:46),Berlin Ostkreuz
01:36,RE 3139,Frankfurt(Oder) (an 02:36),Berlin Ostkreuz
01:36,RE 73794,Frankfurt(Oder) (an 02:36),Berlin Ostkreuz
01:58,RE 62047,Nauen (an 02:56),Berlin Ostkreuz
02:04,RE 62042,Flughafen BER - Terminal 1-2 (an 02:21),Berlin Ostkreuz
02:58,RE 62043,Berlin Zoologischer Garten (an 03:20),Berlin Ostkreuz
03:00,RE 62046,Flughafen BER - Terminal 1-2 (an 03:16),Berlin Ostkreuz
03:58,RE 3700,Berlin Zoologischer Garten (an 04:19),Berlin Ostkreuz
03:58,RE 93049,Berlin Hbf (an 04:12),Berlin Ostkreuz
03:58,RE 94749,Berlin Zoologischer Garten (an 04:19),Berlin Ostkreuz
04:03 (+2),RE 62001,Wismar (an 07:26),Berlin Ostkreuz
04:19,RE 2,Baden-Baden (an 16:27),Berlin Ostkreuz
04:19 Ausfall,RE 3101,Potsdam Hbf (an 05:28),Berlin Ostkreuz
04:19,RE 63957,Ostseebad Binz (an 14:55),Berlin Ostkreuz
04:25,RE 73757,Brandenburg Hbf (an 05:40),Berlin Ostkreuz
04:25,RE 93757,Berlin Hbf (an 04:39),Berlin Ostkreuz
04:28,RE 3145,Rathenow (an 05:52),Berlin Ostkreuz
04:28,RE 73752,Frankfurt(Oder) (an 05:31),Berlin Ostkreuz
04:33,SBB87735,Schaffhausen (an 06:24),Berlin Ostkreuz (S)
04:47,RE 3104,Berlin Ostbahnhof (an 06:33),Berlin Ostkreuz
04:47,RE 73717,Magdeburg Hbf (an 06:47),Berlin Ostkreuz
04:47,RE 93717,Berlin Hbf (an 05:01),Berlin Ostkreuz
04:50 (+1),RB 61101,Templin Stadt (an 06:19),Berlin Ostkreuz
04:57,RE 62048,Flughafen BER - Terminal 1-2 (an 05:14),Berlin Ostkreuz
05:03 (+2),RE 62003,Wismar (an 08:37),Berlin Ostkreuz
05:08 Ausfall,RB 18300,Berlin-Lichtenberg (an 05:12),Berlin Ostkreuz
05:17,RB 61143,Werneuchen (an 05:55),Berlin Ostkreuz
05:23 Ausfall,RB 18141,Flughafen BER - Terminal 1-2 (an 05:45),Berlin Ostkreuz
05:25,RE 3160,Jüterbog (an 21:54),Berlin Ostkreuz
05:25,RE 73759,Brandenburg Hbf (an 06:40),Berlin Ostkreuz
05:25 (+12),RE 93759,Berlin Hbf (an 05:39),Berlin Ostkreuz
05:28,RE 3140,Frankfurt(Oder) (an 06:28),Berlin Ostkreuz
05:28 (+11),RE 93754,Frankfurt(Oder) (an 06:28),Berlin Ostkreuz
05:31 Ausfall,RB 18140,Golm (an 06:29),Berlin Ostkreuz
05:33,RB 5151,Küstrin-Kietz (an 06:48),Berlin Ostkreuz
05:37 Ausfall,RB 18200,Oranienburg (an 06:09),Berlin Ostkreuz
05:37,RB32,Stendal Hbf (an 16:44),Berlin Ostkreuz
05:47,RE 3106,Berlin-Wannsee (an 06:22),Berlin Ostkreuz
05:47 (+1),RE 73719,Magdeburg Hbf (an 07:47),Berlin Ostkreuz
05:50,RB 61103,Templin Stadt (an 07:19),Berlin Ostkreuz
05:51,RE 62000,Flughafen BER - Terminal 1-2 (an 06:10),Berlin Ostkreuz
06:03,RE 62005,Wittenberge (an 07:57),Berlin Ostkreuz
06:06 Ausfall,EC 41,Warszawa Wschodnia (an 11:42),Berlin Ostkreuz
06:08 Ausfall,RB 18302,Berlin-Lichtenberg (an 06:12),Berlin Ostkreuz
06:12,RE 73714,Frankfurt(Oder) (an 07:03),Berlin Ostkreuz
06:12,RE 93714,Frankfurt(Oder) (an 07:03),Berlin Ostkreuz
06:20,RB 61145,Werneuchen (an 06:55),Berlin Ostkreuz
06:25,RE 73805,Brandenburg Hbf (an 07:16),Berlin Ostkreuz
06:25 (+1),RE 93761,Berlin Hbf (an 06:39),Berlin Ostkreuz
06:26 Ausfall,RB 18143,Flughafen BER - Terminal 1-2 (an 06:46),Berlin Ostkreuz
06:31 Ausfall,RB 18142,Berlin Hbf (an 06:48),Berlin Ostkreuz
06:31,RE 73756,Frankfurt(Oder) (an 07:31),Berlin Ostkreuz
06:31,RE 93167,Frankfurt(Oder) (an 07:31),Berlin Ostkreuz
06:31,RE 93756,Frankfurt(Oder) (an 07:31),Berlin Ostkreuz
06:33 (+8),RB 5153,Küstrin-Kietz (an 07:39),Berlin Ostkreuz
06:37 Ausfall,RB 18202,Oranienburg (an 07:09),Berlin Ostkreuz
06:47,RE 3108,Brandenburg Hbf (an 07:53),Berlin Ostkreuz
06:47 (+3),RE 73721,Magdeburg Hbf (an 08:47),Berlin Ostkreuz
06:50 (+1),RB 61105,Templin Stadt (an 08:19),Berlin Ostkreuz
06:57,RE 62002,Flughafen BER - Terminal 1-2 (an 07:15),Berlin Ostkreuz
07:03 (+1),RE 62007,Wismar (an 10:37),Berlin Ostkreuz
07:08 Ausfall,RB 18304,Berlin-Lichtenberg (an 07:12),Berlin Ostkreuz
07:12,RE 3169,Rathenow (an 08:53),Berlin Ostkreuz
07:13,RE 62432,Berlin Hbf (an 07:25),Berlin Ostkreuz
07:20,RB 61147,Werneuchen (an 07:55),Berlin Ostkreuz
07:25,RE 3164,Berlin Zoologischer Garten (an 07:46),Berlin Ostkreuz
07:25,RE 73807,Brandenburg Hbf (an 08:16),Berlin Ostkreuz
07:25,RE 93763,Berlin Zoologischer Garten (an 07:46),Berlin Ostkreuz
07:26 Ausfall,RB 18145,Flughafen BER - Terminal 1-2 (an 07:46),Berlin Ostkreuz
07:31 Ausfall,RB 18144,Berlin Zoologischer Garten (an 07:55),Berlin Ostkreuz
07:31,RE 18541,Frankfurt(Oder) (an 08:31),Berlin Ostkreuz
07:31,RE 93758,Frankfurt(Oder) (an 08:31),Berlin Ostkreuz
07:31,RE1,Homburg(Saar)Hbf (an 17:08),Berlin Ostkreuz
07:33 (+4),RB 5155,Küstrin-Kietz (an 08:48),Berlin Ostkreuz
07:37 Ausfall,RB 18204,Berlin-Lichtenberg (an 07:41),Berlin Ostkreuz
07:47 (+1),RE 73723,Magdeburg Hbf (an 09:47),Berlin Ostkreuz
07:50,RB 91757,Berlin-Lichtenberg (an 07:53),Berlin Ostkreuz
07:54 Ausfall,RB 18307,Flughafen BER - Terminal 5 (Schönefeld) (an 08:10),Berlin Ostkreuz
08:03,RE 62009,Wittenberge (an 09:57),Berlin Ostkreuz
08:08 Ausfall,RB 18306,Berlin-Lichtenberg (an 08:12),Berlin Ostkreuz
08:12 (+5),RE 73718,Frankfurt(Oder) (an 09:03),Berlin Ostkreuz
08:12,RE 73760,Frankfurt(Oder) (an 09:03),Berlin Ostkreuz
08:18 (+54),RB 18209,Flughafen BER - Terminal 5 (Schönefeld) (an 08:34),Berlin Ostkreuz
08:20,RB 61149,Werneuchen (an 08:55),Berlin Ostkreuz
08:25,RE 3166,Jüterbog (an 08:56),Berlin Ostkreuz
08:25,RE 73809,Brandenburg Hbf (an 09:40),Berlin Ostkreuz
08:25 (+1),RE 93765,Berlin Hbf (an 08:39),Berlin Ostkreuz
08:31 Ausfall,RB 18146,Berlin Hbf (an 08:47),Berlin Ostkreuz
08:31,RE 3105,Frankfurt(Oder) (an 09:31),Berlin Ostkreuz
08:31,RE 93760,Frankfurt(Oder) (an 09:31),Berlin Ostkreuz
08:37 Ausfall,RB 18206,Berlin-Lichtenberg (an 08:41),Berlin Ostkreuz
08:47,RE 3112,Magdeburg Hbf (an 10:47),Berlin Ostkreuz
08:47 (+3),RE 73725,Magdeburg Hbf (an 10:47),Berlin Ostkreuz
08:57,RE 62006,Flughafen BER - Terminal 1-2 (an 09:15),Berlin Ostkreuz
09:03 (+2),RE 62011,Wismar (an 12:37),Berlin Ostkreuz
09:03,RE 92010,Schwerin Hbf (an 11:57),Berlin Ostkreuz
09:12,RE 3107,Frankfurt(Oder) (an 10:03),Berlin Ostkreuz
09:12 (+4),RE 73720,Frankfurt(Oder) (an 10:03),Berlin Ostkreuz
09:20,RB 61151,Werneuchen (an 09:55),Berlin Ostkreuz
09:25,RE 3168,Jüterbog (an 10:56),Berlin Ostkreuz
09:25,RE 73811,Brandenburg Hbf (an 10:16),Berlin Ostkreuz
09:25 (+1),RE 93767,Berlin Zoologischer Garten (an 09:46),Berlin Ostkreuz
09:26 Ausfall,RB 18149,Flughafen BER - Terminal 1-2 (an 09:46),Berlin Ostkreuz
09:31 Ausfall,RB 18148,Golm (an 10:28),Berlin Ostkreuz
09:31,RE 73762,Frankfurt(Oder) (an 10:31),Berlin Ostkreuz
09:31,RE 93762,Frankfurt(Oder) (an 10:31),Berlin Ostkreuz
09:33,RB 5159,Küstrin-Kietz (an 10:48),Berlin Ostkreuz
09:37 Ausfall,RE 18759,Bad Belzig (an 10:54),Berlin Ostkreuz
09:47,RE 3114,Magdeburg Hbf (an 11:47),Berlin Ostkreuz
09:47,RE 73727,Magdeburg Hbf (an 11:47),Berlin Ostkreuz
09:57,RE 62008,Flughafen BER - Terminal 1-2 (an 10:15),Berlin Ostkreuz
10:03,RE 62013,Wittenberge (an 11:57),Berlin Ostkreuz
10:12,RE 3109,Frankfurt(Oder) (an 11:03),Berlin Ostkreuz
10:12 (+11),RE 73722,Frankfurt(Oder) (an 11:03),Berlin Ostkreuz
10:20,RB 61153,Werneuchen (an 10:55),Berlin Ostkreuz
10:25,RE 3170,Jüterbog (an 12:56),Berlin Ostkreuz
10:25,RE 73769,Brandenburg Hbf (an 11:40),Berlin Ostkreuz
10:25 (+1),RE 93769,Berlin Zoologischer Garten (an 10:46),Berlin Ostkreuz
10:26 Ausfall,RB 18151,Flughafen BER - Terminal 1-2 (an 10:46),Berlin Ostkreuz
10:31 Ausfall,RB 18150,Golm (an 11:28),Berlin Ostkreuz
10:31,RE 73764,Frankfurt(Oder) (an 11:31),Berlin Ostkreuz
10:31,RE 93764,Frankfurt(Oder) (an 11:31),Berlin Ostkreuz
10:47,RE 3116,Magdeburg Hbf (an 12:47),Berlin Ostkreuz
10:47 (+2),RE 73729,Magdeburg Hbf (an 12:47),Berlin Ostkreuz
10:57,RE 62010,Flughafen BER - Terminal 1-2 (an 11:15),Berlin Ostkreuz
11:03 (+2),RE 62015,Wismar (an 14:37),Berlin Ostkreuz
11:12,RE 3111,Frankfurt(Oder) (an 12:03),Berlin Ostkreuz
11:12,RE 73724,Frankfurt(Oder) (an 12:03),Berlin Ostkreuz
11:20,RB 61155,Werneuchen (an 11:55),Berlin Ostkreuz
11:25,RE 3172,Jüterbog (an 14:56),Berlin Ostkreuz
11:25,RE 73771,Brandenburg Hbf (an 12:40),Berlin Ostkreuz
11:25 (+2),RE 93771,Berlin Zoologischer Garten (an 11:46),Berlin Ostkreuz
11:26 Ausfall,RB 18153,Flughafen BER - Terminal 1-2 (an 11:46),Berlin Ostkreuz
11:31 Ausfall,RB 18152,Golm (an 12:28),Berlin Ostkreuz
11:31,RE 73766,Frankfurt(Oder) (an 12:31),Berlin Ostkreuz
11:31,RE 93766,Frankfurt(Oder) (an 12:31),Berlin Ostkreuz
11:33 (+1),RB 5163,Küstrin-Kietz (an 12:48),Berlin Ostkreuz
11:47,RE 73731,Magdeburg Hbf (an 13:47),Berlin Ostkreuz
