Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:24,00:24,RE 3319,Berlin Hbf (an 00:30),6
00:29,00:29,RE 3360,Angermünde (an 01:26),
02:15,02:15,RE 3362,Eberswalde Hbf (an 02:48),
04:02,04:02,RB 18241,Potsdam Hbf (an 05:23),
04:25,04:25,RE 3340,Schwedt(Oder) (an 05:50),9
04:54,04:54,RE 4350,Waren(Müritz) (an 06:28),
04:54,04:54,RE 5,Kassel-Wilhelmshöhe (an 20:18),
05:14,05:14,RB 18243,Wustermark (an 05:46),8
05:16 (+3),05:19,ICE 2843,München Hbf (an 13:15),7
05:16 (+3),05:19,ICE 593,München Hbf (an 13:15),7
05:22,05:22,RE 3102,Cottbus Hbf (an 06:57),10
05:24,05:24,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:26,05:26,ICE 1501,München Hbf (an 11:22),7
05:32,05:32,RE 3302,Stralsund Hbf (an 08:45),
05:54,05:54,RE 3504,Grimmen (an 08:29),10
06:06,06:06,RE 3503,Sargans (an 22:24),6
06:11,06:11,RE 3376,Eberswalde Hbf (an 06:41),
06:16 (+1),06:17,ICE 503,Erlangen (an 09:36),7
06:21,06:21,RE 3104,Lübbenau(Spreewald) (an 07:32),
06:24,06:24,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:26 (+3),06:29,ICE 1003,München Hbf (an 12:23),7
06:26 (+3),06:29,ICE 2823,München Hbf (an 12:23),7
06:32,06:32,RE 3342,Angermünde (an 07:23),
06:54,06:54,RE 4352,Rostock Hbf (an 09:23),10
06:56 (+1),06:57,ICE 750,Halle(Saale)Hbf (an 08:16),8
07:06,07:06,RE 4353,Berlin Südkreuz (an 07:23),
07:22,07:22,RE 3106,Lübbenau(Spreewald) (an 08:32),
07:24,07:24,RE 3343,Berlin Südkreuz (an 07:39),
07:26 (+18),07:44,ICE 1503,München Hbf (an 13:22),7
07:33,07:33,RE 3304,Stralsund Hbf (an 10:44),
