Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:16 (+3),ICE 901,Berlin Ostbahnhof (an 00:23),Berlin Hbf
00:29 (+63),ICE 947,Berlin Ostbahnhof (an 00:36),Berlin Hbf
00:29 (+63),ICE 957,Berlin Ostbahnhof (an 00:36),Berlin Hbf
00:53 (+1),ICE 2936,Berlin Gesundbrunnen (an 00:57),Berlin Hbf
00:53 (+1),ICE 700,Berlin Gesundbrunnen (an 00:57),Berlin Hbf
01:08 (+44),ICE 657,Berlin Ostbahnhof (an 01:17),Berlin Hbf
01:32 (+13),ICE 1707,Berlin Ostbahnhof (an 01:40),Berlin Hbf
02:47 (+9),ICE 1500,Berlin Gesundbrunnen (an 02:51),Berlin Hbf
04:23 (+9),ICE 646,Düsseldorf Hbf (an 09:11),Berlin Hbf
04:28 (+1),ICE 277,Chur (an 14:22),Berlin Hbf
04:39 (+30),ICE 1706,Hamburg Hbf (an 07:11),Berlin Hbf
04:39 (+28),ICE 2804,Ulm Hbf (an 07:31),Berlin Hbf
05:27,ICE 593,München Hbf (an 13:15),Berlin Hbf
05:27 (+18),ICE 946,Düsseldorf Hbf (an 10:07),Berlin Hbf
05:27 (+18),ICE 956,Köln Hbf (an 10:12),Berlin Hbf
05:33,ICE 1158,Köln Hbf (an 09:40),Berlin Hbf
05:36 (+1),ICE 1501,München Hbf (an 10:09),Berlin Hbf
05:42 (+1),ICE 608,Hamburg Hbf (an 08:15),Berlin Hbf
05:51 (+1),EC 41,Warszawa Wschodnia (an 11:15),Berlin Hbf
05:51,EC 41,Venezia Santa Lucia (an 12:42),Berlin Hbf
05:52 (+1),ICE 2823,München Hbf (an 10:42),Berlin Hbf
05:52,ICE 701,München Hbf (an 10:42),Berlin Hbf
06:11,ES 453,Usti nad Labem hl.n. (an 10:00),Berlin Hbf
06:12,RJ 251,Breclav (an 13:47),Berlin Hbf
06:12,RJX 251,Villach Hbf (an 18:27),Berlin Hbf
06:13 (+57),ICE 1541,Berlin Südkreuz (an 06:18),Berlin Hbf
06:13 (+1),ICE 240,Amsterdam Centraal (an 11:59),Berlin Hbf
06:29 (+1),ICE 279,Interlaken Ost (an 15:59),Berlin Hbf
06:29 (+1),ICE 503,München Hbf (an 11:48),Berlin Hbf
06:36 (+1),ICE 1003,München Hbf (an 11:04),Berlin Hbf
06:37 (+4),ICE 1604,Berlin Gesundbrunnen (an 10:31),Berlin Hbf
06:37 (+4),ICE 1704,Hamburg Hbf (an 09:11),Berlin Hbf
06:46 (+2),ICE 644,Salzburg Hbf (an 15:49),Berlin Hbf
06:51,ICE 1272,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),Berlin Hbf
06:58,ICE 938,Ostseebad Binz (an 10:33),Berlin Hbf
