Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),Berlin Potsdamer Platz
04:49,RE 3369,Eberswalde Hbf (ab 04:03),Berlin Potsdamer Platz
05:04,RB 56801,Berlin Südkreuz (ab 05:00),Berlin Potsdamer Platz
05:14,RE 3302,Jüterbog (ab 04:22),Berlin Potsdamer Platz
05:34,RE 3341,Schwedt(Oder) (ab 04:04),Berlin Potsdamer Platz
05:34,RE 3704,Schwedt(Oder) (ab 04:04),Berlin Potsdamer Platz
05:45,RE 62000,Elstal (ab 05:07),Berlin Potsdamer Platz
05:47,RE 3167,Jüterbog (ab 05:02),Berlin Potsdamer Platz
05:49,RB 18501,Cottbus Hbf (ab 04:24),Berlin Potsdamer Platz
06:00,RB 18500,Berlin Hbf (ab 05:58),Berlin Potsdamer Platz
06:09,RE 3164,Stendal Hbf (ab 04:48),Berlin Potsdamer Platz
06:15,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),Berlin Potsdamer Platz
06:39,RE 4352,Berlin Südkreuz (ab 06:34),Berlin Potsdamer Platz
06:42,RE 3301,Pasewalk (ab 04:44),Berlin Potsdamer Platz
06:46,RE 3147,Falkenberg(Elster) (ab 05:14),Berlin Potsdamer Platz
06:47,RE 62002,Elstal (ab 06:07),Berlin Potsdamer Platz
06:49,RB 18503,Cottbus Hbf (ab 05:23),Berlin Potsdamer Platz
07:03,RB 18502,Berlin Hbf (ab 07:00),Berlin Potsdamer Platz
07:11,RE 3146,Stendal Hbf (ab 05:48),Berlin Potsdamer Platz
07:14,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),Berlin Potsdamer Platz
07:34,RE 3343,Schwedt(Oder) (ab 06:04),Berlin Potsdamer Platz
07:45,RE 62004,Elstal (ab 07:07),Berlin Potsdamer Platz
07:49,RB 18505,Cottbus Hbf (ab 06:12),Berlin Potsdamer Platz
08:03,RB 18504,Berlin Hbf (ab 08:00),Berlin Potsdamer Platz
