Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:05,RE 73750,Brandenburg Hbf (an 22:57),Berlin Alexanderplatz
00:34,RE 56382,Potsdam Hbf (an 01:09),Berlin Alexanderplatz
01:29,RE 56380,Frankfurt(Oder) (an 02:37),Berlin Alexanderplatz
01:34,RE 33711,Berlin Hbf (an 01:39),Berlin Alexanderplatz
01:34,RE 73753,Berlin Zoologischer Garten (an 01:46),Berlin Alexanderplatz
01:34,RE 91453,Berlin Zoologischer Garten (an 01:46),Berlin Alexanderplatz
04:18,RE 73752,Frankfurt(Oder) (an 05:31),Berlin Alexanderplatz
04:34,RE 73757,Potsdam Park Sanssouci (an 05:12),Berlin Alexanderplatz
04:40,RE 73800,Frankfurt(Oder) (an 05:39),Berlin Alexanderplatz
04:54,RE 63446,Potsdam Hbf (an 05:29),Berlin Alexanderplatz
04:54,RE 73717,Groß Kreutz (an 05:45),Berlin Alexanderplatz
05:34,RE 33717,Potsdam Hbf (an 06:05),Berlin Alexanderplatz
05:34,RE 73759,Potsdam Park Sanssouci (an 06:12),Berlin Alexanderplatz
05:54,RE 63448,Potsdam Hbf (an 06:29),Berlin Alexanderplatz
05:54,RE 73719,Groß Kreutz (an 06:45),Berlin Alexanderplatz
06:21,RE 73756,Erkner (an 06:48),Berlin Alexanderplatz
06:34,RE 33719,Potsdam Hbf (an 07:05),Berlin Alexanderplatz
06:34,RE 73761,Potsdam Hbf (an 07:05),Berlin Alexanderplatz
06:54,RE 33680,Berlin-Wannsee (an 07:20),Berlin Alexanderplatz
06:54,RE 93721,Berlin-Wannsee (an 07:20),Berlin Alexanderplatz
07:34,RE 33721,Berlin-Wannsee (an 07:58),Berlin Alexanderplatz
07:34,RE 73763,Berlin Hbf (an 07:39),Berlin Alexanderplatz
07:54,RE 73723,Berlin-Wannsee (an 08:20),Berlin Alexanderplatz
07:54,RE 93723,Berlin-Wannsee (an 08:20),Berlin Alexanderplatz
08:34,RE 33723,Berlin Hbf (an 08:39),Berlin Alexanderplatz
08:34,RE 73765,Potsdam Hbf (an 09:05),Berlin Alexanderplatz
08:54,RE 73725,Groß Kreutz (an 09:45),Berlin Alexanderplatz
09:34,RE 33725,Potsdam Hbf (an 10:05),Berlin Alexanderplatz
09:34,RE 73767,Potsdam Park Sanssouci (an 10:12),Berlin Alexanderplatz
09:54,RE 33686,Potsdam Hbf (an 10:29),Berlin Alexanderplatz
09:54,RE 73727,Potsdam Hbf (an 10:29),Berlin Alexanderplatz
10:05,RE 33681,Frankfurt(Oder) (an 11:05),Berlin Alexanderplatz
10:05,RE 73722,Frankfurt(Oder) (an 11:05),Berlin Alexanderplatz
