Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:05,RE 73794,Frankfurt(Oder) (ab 22:32),Berlin-Charlottenburg
01:09 (+54),RE 73791,Magdeburg Hbf (ab 23:21),Berlin-Charlottenburg
05:04,RE 73753,Brandenburg Hbf (ab 04:17),Berlin-Charlottenburg
05:12,RE 73716,Frankfurt(Oder) (ab 03:38),Berlin-Charlottenburg
06:11,RE 73718,Eisenhüttenstadt (ab 04:21),Berlin-Charlottenburg
06:25,RE 73755,Brandenburg Hbf (ab 05:44),Berlin-Charlottenburg
06:27 (+7),EC 430,Opalenica (ab 03:43),Berlin-Charlottenburg
06:47,RE 73715,Magdeburg Hbf (ab 05:01),Berlin-Charlottenburg
07:04,RE 73805,Magdeburg Hbf (ab 05:31),Berlin-Charlottenburg
07:11,RE 73720,Frankfurt(Oder) (ab 05:42),Berlin-Charlottenburg
07:25,RE 73757,Brandenburg Hbf (ab 06:44),Berlin-Charlottenburg
07:47 (+1),RE 73717,Magdeburg Hbf (ab 06:12),Berlin-Charlottenburg
07:59,RB 18145,Golm (ab 07:27),Berlin-Charlottenburg
08:01,RB 18146,Berlin Ostbahnhof (ab 07:39),Berlin-Charlottenburg
08:04,RE 73807,Brandenburg Hbf (ab 07:22),Berlin-Charlottenburg
08:08 (+4),RB 62055,Wustermark (ab 07:39),Berlin-Charlottenburg
08:11,RE 73722,Eisenhüttenstadt (ab 06:20),Berlin-Charlottenburg
08:25,RE 73759,Brandenburg Hbf (ab 07:44),Berlin-Charlottenburg
08:32 (+3),RE 73764,Eisenhüttenstadt (ab 06:20),Berlin-Charlottenburg
08:34 (+9),RE 3710,Dessau Hbf (ab 07:05),Berlin-Charlottenburg
08:46,RE 3109,Cottbus Hbf (ab 07:03),Berlin-Charlottenburg
08:47 (+14),RE 73719,Magdeburg Hbf (ab 07:12),Berlin-Charlottenburg
08:50,RE 73808,Berlin Ostbahnhof (ab 08:30),Berlin-Charlottenburg
08:59,RB 18147,Golm (ab 08:27),Berlin-Charlottenburg
09:01,RB 18148,Berlin Ostbahnhof (ab 08:39),Berlin-Charlottenburg
09:04,RE 73809,Brandenburg Hbf (ab 08:22),Berlin-Charlottenburg
09:08 (+4),RB 62057,Wustermark (ab 08:39),Berlin-Charlottenburg
09:11,RE 73724,Frankfurt(Oder) (ab 07:41),Berlin-Charlottenburg
09:14,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),Berlin-Charlottenburg
09:24,RE 3715,Senftenberg (Sachs) (ab 07:14),Berlin-Charlottenburg
09:32,RE 73766,Frankfurt(Oder) (ab 08:11),Berlin-Charlottenburg
09:47 (+18),RE 73721,Magdeburg Hbf (ab 08:12),Berlin-Charlottenburg
10:11,RE 73726,Frankfurt(Oder) (ab 08:38),Berlin-Charlottenburg
10:25,RE 73763,Brandenburg Hbf (ab 09:44),Berlin-Charlottenburg
10:32,RE 73768,Frankfurt(Oder) (ab 09:08),Berlin-Charlottenburg
10:47 (+18),RE 73723,Magdeburg Hbf (ab 09:12),Berlin-Charlottenburg
11:08 (+4),RB 62061,Wustermark (ab 10:39),Berlin-Charlottenburg
11:11,RE 73728,Frankfurt(Oder) (ab 09:38),Berlin-Charlottenburg
11:14,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),Berlin-Charlottenburg
11:24 (+2),RE 3719,Senftenberg (Sachs) (ab 09:14),Berlin-Charlottenburg
11:25 (+4),RE 73765,Brandenburg Hbf (ab 10:44),Berlin-Charlottenburg
11:32,RE 73770,Frankfurt(Oder) (ab 10:08),Berlin-Charlottenburg
