Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 73749,Magdeburg Hbf (ab 22:07),1
00:20,00:20,RE 3745,Senftenberg (ab 22:26),2
00:42,00:42,RE 3141,Cottbus Hbf (ab 23:03),2
00:56,00:56,RB 21968,Flughafen BER (ab 00:30),2
03:34,03:34,RB 21805,Berlin-Charlottenburg (ab 03:18),1
04:11,04:11,RB 21809,Berlin-Charlottenburg (ab 03:55),1
04:26,04:26,RE 3101,Berlin Ostkreuz (ab 04:16),2
04:45,04:45,RB 21813,Berlin-Charlottenburg (ab 04:29),1
04:51,04:51,RE 3702,Bad Belzig (ab 03:41),1
04:55,04:55,RE 73716,Frankfurt(Oder) (ab 03:38),2
05:07,05:07,RE 3707,Lübbenau(Spreewald) (ab 03:53),2
05:15,05:15,RE 73758,Frankfurt(Oder) (ab 04:15),2
05:16,05:16,RB 21817,Berlin-Charlottenburg (ab 05:00),1
05:28,05:28,RE 3103,Cottbus Hbf (ab 04:00),2
05:31,05:31,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:51,05:51,RE 3704,Dessau Hbf (ab 04:05),1
05:53,05:53,RE 73718,Eisenhüttenstadt (ab 04:21),2
06:07,06:07,RE 3709,Senftenberg (ab 04:11),2
06:15,06:15,RE 73760,Frankfurt(Oder) (ab 05:08),2
06:20 (+8),06:28,RB 73803,Brandenburg Hbf (ab 05:22),1
06:28,06:28,RE 3105,Cottbus Hbf (ab 04:57),2
06:31,06:31,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:33,06:33,RE 73804,Berlin Ostbahnhof (ab 06:30),2
06:42,06:42,RE 73755,Brandenburg Hbf (ab 05:44),1
06:51 (+4),06:55,RE 3706,Dessau Hbf (ab 05:05),1
06:53,06:53,RE 73720,Frankfurt(Oder) (ab 05:42),2
07:05,07:05,RE 73715,Magdeburg Hbf (ab 05:01),1
07:07,07:07,RE 3711,Senftenberg (ab 05:11),2
