Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
10:32 (+6),10:38,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),4
10:47 (+82),12:09,ICE 1543,Essen Hbf (ab 06:44),2
10:48,10:48,RE 73723,Burg(Magdeburg) (ab 09:28),4
11:34,11:34,RB 18252,Potsdam Hbf (ab 10:36),3
12:31 (+9),12:40,ICE 994,Stuttgart Hbf (ab 06:36),4
12:34,12:34,RB 18254,Potsdam Hbf (ab 11:36),2
12:38,12:38,RE 3718,Bad Belzig (ab 11:41),1
12:47 Ausfall,--:--,ICE 1545,Essen Hbf (ab 08:44),2
12:48,12:48,RE 73727,Burg(Magdeburg) (ab 11:28),4
13:24 (+3),13:27,IC 2035,Norddeich (ab 05:39),1
13:26,13:26,RE 73769,Brandenburg Hbf (ab 12:44),2
13:34,13:34,RB 18256,Potsdam Hbf (ab 12:36),3
13:35,13:35,RE 3720,Bad Belzig (ab 12:41),1
13:48,13:48,RE 73729,Burg(Magdeburg) (ab 12:28),4
13:50,13:50,RB 18617,Nauen (ab 13:10),3
13:54 (+1),13:55,RE 3619,Wittenberge (ab 11:05),2
14:25,14:25,RE 73771,Brandenburg Hbf (ab 13:44),1
14:31 (+17),14:48,ICE 992,Frankfurt(M) Flughafen Fernbf (ab 10:09),3
14:34 (+1),14:35,RB 18258,Potsdam Hbf (ab 13:36),2
14:35,14:35,RE 3722,Bad Belzig (ab 13:41),4
14:47 Ausfall,--:--,ICE 1547,Aachen Hbf (ab 09:06),2
14:47,14:47,ICE 2821,Saarbrücken Hbf (ab 08:27),
14:50 (+7),14:57,RE 73731,Burg(Magdeburg) (ab 13:28),4
14:52,14:52,RB 18619,Nauen (ab 14:11),1
14:55 (+4),14:59,RE 3621,Wittenberge (ab 12:05),3
15:07,15:07,RB 73813,Brandenburg Hbf (ab 14:22),3
15:26,15:26,RE 73773,Brandenburg Hbf (ab 14:44),4
15:34,15:34,RB 18260,Potsdam Hbf (ab 14:36),1
15:38,15:38,RE 3724,Bad Belzig (ab 14:41),2
15:48,15:48,RE 73733,Burg(Magdeburg) (ab 14:28),1
15:50,15:50,RB 18621,Nauen (ab 15:10),3
15:54,15:54,RE 3623,Wittenberge (ab 13:05),2
16:04,16:04,RE 73815,Brandenburg Hbf (ab 15:22),4
16:25,16:25,RE 73775,Brandenburg Hbf (ab 15:44),1
16:31 (+14),16:45,ICE 798,Karlsruhe Hbf (ab 10:40),3
16:34,16:34,RB 18262,Potsdam Hbf (ab 15:36),3
16:42 Ausfall,--:--,ICE 1053,Münster(Westf)Hbf (ab 13:25),2
16:43,16:43,RE 3726,Bad Belzig (ab 15:41),4
16:49,16:49,RE 73735,Burg(Magdeburg) (ab 15:28),4
16:51,16:51,RB 18623,Nauen (ab 16:11),1
16:55 (+5),17:00,RE 3625,Wittenberge (ab 14:05),3
17:07,17:07,RE 73817,Brandenburg Hbf (ab 16:22),3
17:26,17:26,RE 73777,Brandenburg Hbf (ab 16:44),4
17:34,17:34,RB 18264,Potsdam Hbf (ab 16:36),3
17:35,17:35,RE 3728,Bad Belzig (ab 16:41),1
17:48,17:48,RE 73737,Burg(Magdeburg) (ab 16:28),4
17:50,17:50,RB 18625,Nauen (ab 17:10),3
17:54 (+1),17:55,RE 3627,Wittenberge (ab 15:05),2
18:04,18:04,RE 73819,Brandenburg Hbf (ab 17:22),1
18:26,18:26,RE 73779,Brandenburg Hbf (ab 17:45),3
18:31 (+11),18:42,ICE 796,Frankfurt(M) Flughafen Fernbahnhof (ab 14:09),
18:34,18:34,RB 18266,Potsdam Hbf (ab 17:36),2
18:37,18:37,RE 3730,Bad Belzig (ab 17:41),3
18:48,18:48,RE 73739,Burg(Magdeburg) (ab 17:28),4
18:50,18:50,RB 18627,Nauen (ab 18:11),3
18:55 (+3),18:58,RB 3629,Diekirch (ab 04:51),2
19:04,19:04,RE 73821,Brandenburg Hbf (ab 18:21),1
19:25,19:25,RE 73781,Brandenburg Hbf (ab 18:44),1
19:34,19:34,RB 18268,Potsdam Hbf (ab 18:36),2
19:37,19:37,RE 3732,Bad Belzig (ab 18:41),3
19:48,19:48,RE 73741,Burg(Magdeburg) (ab 18:28),4
19:50,19:50,RB 18629,Nauen (ab 19:10),3
19:56,19:56,RB 3631,Diekirch (ab 06:51),2
20:30 (+20),20:50,ICE 794,Karlsruhe Hbf (ab 14:40),4
20:37,20:37,RE 3734,Bad Belzig (ab 19:41),3
20:48,20:48,RE 73743,Burg(Magdeburg) (ab 19:28),4
21:26,21:26,RE 73785,Brandenburg Hbf (ab 20:44),1
21:37,21:37,RE 3736,Bad Belzig (ab 20:41),3
