Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:01 (+4),ICE 805,Hamburg-Altona (ab 21:34),Berlin Südkreuz
00:15 (+14),ICE 500,München Hbf (ab 18:52),Berlin Südkreuz
00:26,RE 3360,Birkengrund (ab 00:07),Berlin Südkreuz
00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 23:00),Berlin Südkreuz
00:49,RE 3361,Ludwigsfelde (ab 01:13),Berlin Südkreuz
00:49 (+1),RE 3363,Schwedt(Oder) (ab 23:06),Berlin Südkreuz
00:56,RE 62090,Berlin Hbf (ab 00:49),Berlin Südkreuz
01:02,RE 62089,Baruth(Mark) (ab 00:07),Berlin Südkreuz
01:51,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),Berlin Südkreuz
04:29 (+5),ICE 501,S+U Gesundbrunnen Bhf (ab 04:17),Berlin Südkreuz
04:53,RE 3369,Eberswalde Hbf (ab 04:03),Berlin Südkreuz
05:12,RE 3144,Berlin Hbf (ab 05:06),Berlin Südkreuz
05:17,RE 3340,Falkenberg(Elster) (ab 03:50),Berlin Südkreuz
05:25,ICE 593,Berlin Hbf (ab 05:19),Berlin Südkreuz
05:41,RE 3301,Eberswalde Hbf (ab 04:48),Berlin Südkreuz
05:47,RE 3167,Jüterbog (ab 05:03),Berlin Südkreuz
05:54,RB 18501,Nauen (ab 05:08),Berlin Südkreuz
06:07,ICE 1001,Berlin Gesundbrunnen (ab 05:51),Berlin Südkreuz
06:07,ICE 938,Berlin Gesundbrunnen (ab 05:51),Berlin Südkreuz
06:12,RE 3164,Rathenow (ab 05:08),Berlin Südkreuz
06:21 (+1),RE 3304,Lutherstadt Wittenberg Hbf (ab 05:07),Berlin Südkreuz
06:31,ICE 503,Berlin Gesundbrunnen (ab 06:17),Berlin Südkreuz
06:39,RE 3341,Schwedt(Oder) (ab 05:06),Berlin Südkreuz
06:43,RE 3147,Falkenberg(Elster) (ab 05:14),Berlin Südkreuz
06:54,RB 18503,Nauen (ab 06:08),Berlin Südkreuz
07:02,RE 62055,Baruth(Mark) (ab 06:05),Berlin Südkreuz
07:06 (+61),IC 60409,Fulda (ab 01:24),Berlin Südkreuz
07:06 (+69),NJ 409,Zürich HB (ab 19:59),Berlin Südkreuz
07:08,ICE 1103,Berlin Hbf (ab 07:02),Berlin Südkreuz
07:12,RE 3146,Rathenow (ab 06:06),Berlin Südkreuz
07:17,IC 494,Wien Hbf (ab 19:13),Berlin Südkreuz
07:19,RE 3342,Jüterbog (ab 06:33),Berlin Südkreuz
07:22 (+1),ICE 1606,Leipzig Hbf (ab 06:17),Berlin Südkreuz
07:25,ICE 595,Berlin Hbf (ab 07:20),Berlin Südkreuz
07:38,ICE 701,Berlin Hbf (ab 07:31),Berlin Südkreuz
07:42 (+2),RE 3303,Stralsund Hbf (ab 04:16),Berlin Südkreuz
07:43 (+7),RE 3169,Jüterbog (ab 07:03),Berlin Südkreuz
07:47 (+2),ICE 698,München Hbf (ab 21:51),Berlin Südkreuz
07:55,FLX 1360,Leipzig Hbf (ab 06:41),Berlin Südkreuz
07:55,RB 18505,Nauen (ab 07:08),Berlin Südkreuz
08:00,RE 62057,Elsterwerda (ab 06:13),Berlin Südkreuz
08:05,EN 40476,Budapest-Nyugati (ab 19:30),Berlin Südkreuz
08:05,NJ 456,Graz Hbf (ab 19:20),Berlin Südkreuz
08:09,RE 3166,Rathenow (ab 07:06),Berlin Südkreuz
08:17 (+19),ICE 1003,Berlin Hbf (ab 08:12),Berlin Südkreuz
08:22 (+2),RE 3306,Halle(Saale)Hbf (ab 05:51),Berlin Südkreuz
08:26 (+6),ICE 806,Leipzig Hbf (ab 07:16),Berlin Südkreuz
08:30 (+10),ICE 505,Hamburg-Altona (ab 06:17),Berlin Südkreuz
08:39 (+8),RE 3343,Schwedt(Oder) (ab 07:06),Berlin Südkreuz
08:43,RE 3149,Falkenberg(Elster) (ab 07:14),Berlin Südkreuz
08:50,ICE 1636,Eisenach Hbf (ab 06:38),Berlin Südkreuz
08:55,RB 18507,Nauen (ab 08:08),Berlin Südkreuz
09:02 (+5),ICE 2937,Berlin Hbf (ab 08:57),Berlin Südkreuz
09:02,RE 62059,Baruth(Mark) (ab 08:07),Berlin Südkreuz
09:07 (+4),ICE 1105,Berlin Hbf (ab 09:02),Berlin Südkreuz
09:12,RE 3148,Rathenow (ab 08:06),Berlin Südkreuz
09:18,RE 3344,Jüterbog (ab 08:33),Berlin Südkreuz
09:22,ICE 1604,Nürnberg Hbf (ab 05:42),Berlin Südkreuz
09:22,ICE 1714,Jena-Göschwitz (ab 06:21),Berlin Südkreuz
09:25 (+1),ICE 597,Berlin Gesundbrunnen (ab 09:08),Berlin Südkreuz
09:38,ICE 703,Hamburg-Altona (ab 07:18),Berlin Südkreuz
09:41 (+1),RE 3171,Jüterbog (ab 09:03),Berlin Südkreuz
09:42 (+9),ICE 1008,München Hbf (ab 05:43),Berlin Südkreuz
09:42,RE 3305,Stralsund Hbf (ab 06:16),Berlin Südkreuz
09:54 (+2),RB 18509,Nauen (ab 09:08),Berlin Südkreuz
09:59,RE 62061,Elsterwerda (ab 08:13),Berlin Südkreuz
10:07 (+1),ICE 93,Hamburg-Altona (ab 07:51),Berlin Südkreuz
10:12 (+1),RE 3168,Rathenow (ab 09:06),Berlin Südkreuz
10:15,ICE 804,Nürnberg Hbf (ab 07:06),Berlin Südkreuz
10:22 (+3),RE 3308,Lutherstadt Wittenberg Hbf (ab 09:00),Berlin Südkreuz
10:25,ICE 696,Frankfurt(Main)Hbf (ab 06:14),Berlin Südkreuz
10:30 (+7),ICE 507,Hamburg-Altona (ab 08:18),Berlin Südkreuz
10:39,RE 3345,Schwedt(Oder) (ab 09:06),Berlin Südkreuz
10:43,RE 3151,Falkenberg(Elster) (ab 09:14),Berlin Südkreuz
10:47 (+1),ICE 1114,München Hbf (ab 06:45),Berlin Südkreuz
10:51 (+1),ICE 934,Darmstadt Hbf (ab 06:37),Berlin Südkreuz
10:55,RB 18511,Nauen (ab 10:08),Berlin Südkreuz
11:02 (+1),ICE 839,Berlin Gesundbrunnen (ab 10:48),Berlin Südkreuz
11:02,RE 62063,Baruth(Mark) (ab 10:07),Berlin Südkreuz
11:07 (+1),ICE 1107,Berlin Hbf (ab 11:02),Berlin Südkreuz
11:12 (+1),RE 3150,Rathenow (ab 10:02),Berlin Südkreuz
11:17,RE 3346,Jüterbog (ab 10:33),Berlin Südkreuz
11:22,ICE 1219,Berlin Hbf (ab 11:17),Berlin Südkreuz
11:22 (+2),ICE 602,München Hbf (ab 06:52),Berlin Südkreuz
11:33 (+18),ICE 1006,München Hbf (ab 07:46),Berlin Südkreuz
11:38,ICE 705,Hamburg-Altona (ab 09:19),Berlin Südkreuz
11:42 (+2),RE 3307,Stralsund Hbf (ab 08:16),Berlin Südkreuz
11:47 (+1),RE 3173,Jüterbog (ab 11:03),Berlin Südkreuz
11:54,RB 18513,Nauen (ab 11:08),Berlin Südkreuz
11:59,RE 62065,Elsterwerda (ab 10:13),Berlin Südkreuz
12:07,ICE 1005,Hamburg-Altona (ab 09:50),Berlin Südkreuz
12:13,RE 3170,Rathenow (ab 11:04),Berlin Südkreuz
12:13,RE 62164,Rathenow (ab 11:04),Berlin Südkreuz
12:15 (+1),ICE 802,München Hbf (ab 07:13),Berlin Südkreuz
12:16,ICE 1073,Ostseebad Binz (ab 08:19),Berlin Südkreuz
12:16,RE 51073,Prenzlau (ab 10:54),Berlin Südkreuz
12:22 (+1),RE 3310,Lutherstadt Wittenberg Hbf (ab 11:03),Berlin Südkreuz
12:25 (+4),ICE 694,Stuttgart Hbf (ab 06:50),Berlin Südkreuz
12:31 (+1),ICE 509,Hamburg-Altona (ab 10:17),Berlin Südkreuz
12:39 (+2),RE 3347,Schwedt(Oder) (ab 11:06),Berlin Südkreuz
12:43 (+1),RE 3153,Falkenberg(Elster) (ab 11:14),Berlin Südkreuz
12:47,ICE 1112,München Hbf (ab 08:42),Berlin Südkreuz
12:50 (+2),ICE 932,Saarbrücken Hbf (ab 06:28),Berlin Südkreuz
12:54,RB 18515,Nauen (ab 12:08),Berlin Südkreuz
13:03,RE 62067,Baruth(Mark) (ab 12:07),Berlin Südkreuz
13:07,ICE 1109,Berlin Gesundbrunnen (ab 12:52),Berlin Südkreuz
13:12 (+1),RE 3152,Rathenow (ab 12:02),Berlin Südkreuz
13:17,RE 3348,Luckenwalde (ab 12:39),Berlin Südkreuz
13:22 (+23),ICE 1600,München Hbf (ab 08:52),Berlin Südkreuz
13:22 (+23),ICE 1710,München Hbf (ab 08:52),Berlin Südkreuz
13:31 (+5),ICE 2911,Rostock Hbf (ab 11:16),Berlin Südkreuz
13:31 Ausfall,ICE 691,Rostock Hbf (ab 11:16),Berlin Südkreuz
13:38,ICE 707,Hamburg-Altona (ab 11:18),Berlin Südkreuz
13:41,RE 3175,Jüterbog (ab 13:03),Berlin Südkreuz
13:42 (+3),RE 3309,Stralsund Hbf (ab 10:16),Berlin Südkreuz
13:45 (+8),ICE 1694,München Hbf (ab 08:38),Berlin Südkreuz
13:45 (+8),ICE 94,Wien Hbf (ab 06:13),Berlin Südkreuz
13:55,RB 18517,Nauen (ab 13:08),Berlin Südkreuz
13:59 (+2),RE 62069,Elsterwerda (ab 12:13),Berlin Südkreuz
14:07,ICE 1695,Hamburg-Altona (ab 11:50),Berlin Südkreuz
14:07,ICE 95,Hamburg-Altona (ab 11:50),Berlin Südkreuz
14:12 (+9),RE 3172,Rathenow (ab 13:04),Berlin Südkreuz
14:15 (+1),ICE 800,München Hbf (ab 09:48),Berlin Südkreuz
14:22 (+2),RE 3312,Lutherstadt Wittenberg Hbf (ab 13:00),Berlin Südkreuz
14:25 (+2),ICE 692,München Hbf (ab 06:41),Berlin Südkreuz
14:33 (+1),ICE 1601,Hamburg-Altona (ab 12:15),Berlin Südkreuz
14:33 (+1),ICE 1711,Ostseebad Binz (ab 10:21),Berlin Südkreuz
14:33,RE 51711,Prenzlau (ab 12:54),Berlin Südkreuz
14:39 (+6),RE 3349,Schwedt(Oder) (ab 13:06),Berlin Südkreuz
14:43,RE 3155,Falkenberg(Elster) (ab 13:14),Berlin Südkreuz
14:47 (+5),ICE 1110,München Hbf (ab 10:41),Berlin Südkreuz
14:49 (+7),ICE 930,Frankfurt(Main)Hbf (ab 11:02),Berlin Südkreuz
14:54,RB 18519,Nauen (ab 14:08),Berlin Südkreuz
15:02 (+7),ICE 933,Ostseebad Binz (ab 10:56),Berlin Südkreuz
15:02 (+1),RE 50933,Prenzlau (ab 13:37),Berlin Südkreuz
15:02 (+1),RE 62071,Baruth(Mark) (ab 14:07),Berlin Südkreuz
15:07 (+4),ICE 1111,S+U Gesundbrunnen Bhf (ab 14:52),Berlin Südkreuz
15:12 (+4),RE 3154,Rathenow (ab 14:02),Berlin Südkreuz
15:17 (+1),RE 3350,Jüterbog (ab 14:35),Berlin Südkreuz
15:22 (+6),ICE 508,München Hbf (ab 10:52),Berlin Südkreuz
15:31,FLX 1245,Berlin Gesundbrunnen (ab 15:14),Berlin Südkreuz
15:35 (+26),ICE 1004,München Hbf (ab 11:46),Berlin Südkreuz
15:38 (+11),ICE 709,Hamburg-Altona (ab 13:18),Berlin Südkreuz
15:42,RE 3311,Stralsund Hbf (ab 12:19),Berlin Südkreuz
15:47,RE 3177,Jüterbog (ab 15:03),Berlin Südkreuz
15:54,RB 18521,Nauen (ab 15:08),Berlin Südkreuz
15:59 (+7),RE 62073,Elsterwerda (ab 14:13),Berlin Südkreuz
16:09 (+1),RE 3174,Rathenow (ab 15:04),Berlin Südkreuz
16:15 (+3),ICE 708,München Hbf (ab 11:13),Berlin Südkreuz
16:16 (+2),ICE 1007,Lübeck Hbf (ab 13:17),Berlin Südkreuz
16:22 (+2),RE 3314,Lutherstadt Wittenberg Hbf (ab 15:03),Berlin Südkreuz
16:25 (+3),ICE 690,München Hbf (ab 08:46),Berlin Südkreuz
16:31,ICE 603,Hamburg-Altona (ab 14:19),Berlin Südkreuz
16:39 (+1),RE 3351,Schwedt(Oder) (ab 15:06),Berlin Südkreuz
16:43,RE 3157,Falkenberg(Elster) (ab 15:14),Berlin Südkreuz
16:47,ICE 1108,München Hbf (ab 12:42),Berlin Südkreuz
16:55,RB 18523,Nauen (ab 16:08),Berlin Südkreuz
17:02 (+3),ICE 1113,S+U Gesundbrunnen Bhf (ab 16:42),Berlin Südkreuz
17:02,RE 62075,Baruth(Mark) (ab 16:07),Berlin Südkreuz
17:05 (+3),ICE 935,Hamburg-Altona (ab 14:38),Berlin Südkreuz
17:12,RE 3156,Rathenow (ab 16:02),Berlin Südkreuz
17:18,RE 3352,Jüterbog (ab 16:33),Berlin Südkreuz
17:22 Ausfall,ICE 506,München Hbf (ab 12:52),Berlin Südkreuz
17:29,ICE 695,Berlin Gesundbrunnen (ab 17:15),Berlin Südkreuz
17:38 (+52),ICE 801,Kiel Hbf (ab 14:13),Berlin Südkreuz
17:41,RE 26117,Jüterbog (ab 17:03),Berlin Südkreuz
17:41 (+1),RE 3179,Jüterbog (ab 17:03),Berlin Südkreuz
17:42,RE 3313,Stralsund Hbf (ab 14:16),Berlin Südkreuz
17:45 (+4),ICE 92,Wien Hbf (ab 10:13),Berlin Südkreuz
17:54,RB 18525,Nauen (ab 17:08),Berlin Südkreuz
17:59,RE 62077,Elsterwerda (ab 16:13),Berlin Südkreuz
18:09 (+27),RE 3176,Rathenow (ab 17:04),Berlin Südkreuz
18:15 (+31),ICE 706,München Hbf (ab 13:46),Berlin Südkreuz
18:17 (+26),ICE 1009,Hamburg-Altona (ab 15:37),Berlin Südkreuz
18:22 Ausfall,RE 3316,Lutherstadt Wittenberg Hbf (ab 17:00),Berlin Südkreuz
18:25 (+12),ICE 1218,Innsbruck Hbf (ab 08:42),Berlin Südkreuz
18:29 (+10),ICE 1715,Ostseebad Binz (ab 14:20),Berlin Südkreuz
18:29 (+9),RE 51715,Prenzlau (ab 16:55),Berlin Südkreuz
18:39 Ausfall,RE 3353,Schwedt(Oder) (ab 17:06),Berlin Südkreuz
18:43 (+9),RE 3159,Falkenberg(Elster) (ab 17:14),Berlin Südkreuz
