Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
01:03 (+13),RE 3363,Berlin Hbf (ab 00:46),Berlin Ostkreuz
01:14 Ausfall,RE 3742,Borkheide (ab 00:09),Berlin Ostkreuz
03:58,RE 62044,Berlin-Charlottenburg (ab 03:34),Berlin Ostkreuz
04:01,RE 62001,Flughafen BER (ab 03:44),Berlin Ostkreuz
04:10 (+3),FEX19805,Berlin Hbf (ab 03:51),Berlin Ostkreuz
04:39 (+4),FEX19807,Berlin Hbf (ab 04:21),Berlin Ostkreuz
04:45,RE 62052,Berlin Hbf (ab 04:38),Berlin Ostkreuz
04:47 (+35),RE 62048,Nauen (ab 04:01),Berlin Ostkreuz
04:52 (+5),RB 18301,Eberswalde Hbf (ab 04:08),Berlin Ostkreuz
04:55 (+2),RE 3707,Lübbenau(Spreewald) (ab 03:54),Berlin Ostkreuz
05:01,RE 3702,Bad Belzig (ab 03:41),Berlin Ostkreuz
05:01 (+2),RE 62003,Flughafen BER (ab 04:44),Berlin Ostkreuz
05:06,RB 18300,Schönefeld(bei Berlin) (ab 04:49),Berlin Ostkreuz
05:10 (+3),FEX19809,Berlin Hbf (ab 04:51),Berlin Ostkreuz
05:10,RE 62051,Baruth(Mark) (ab 04:08),Berlin Ostkreuz
05:15 (+12),FEX19802,Ludwigsfelde (ab 04:39),Berlin Ostkreuz
05:18 (+3),RE 3103,Cottbus Hbf (ab 03:47),Berlin Ostkreuz
05:21,RB 18141,Berlin-Charlottenburg (ab 04:57),Berlin Ostkreuz
05:29 (+1),RB 18140,Flughafen BER (ab 05:13),Berlin Ostkreuz
05:35 (+2),RB 18200,Schönefeld(bei Berlin) (ab 05:19),Berlin Ostkreuz
05:37,RE 3102,Nauen (ab 04:36),Berlin Ostkreuz
05:39 (+4),FEX19811,Berlin Hbf (ab 05:21),Berlin Ostkreuz
05:45,RE 62054,Berlin-Lichtenberg (ab 05:41),Berlin Ostkreuz
05:46,FEX19804,Rangsdorf (ab 04:47),Berlin Ostkreuz
05:49,RE 62000,Wittenberge (ab 04:03),Berlin Ostkreuz
05:52 Ausfall,RB 18303,Eberswalde Hbf (ab 05:08),Berlin Ostkreuz
05:55 (+6),RE 3709,Senftenberg (ab 04:14),Berlin Ostkreuz
05:59,RE 3704,Borkheide (ab 04:55),Berlin Ostkreuz
06:01 (+3),RE 62005,Flughafen BER (ab 05:44),Berlin Ostkreuz
06:03,RB 61102,Templin Stadt (ab 04:32),Berlin Ostkreuz
06:06,RB 18302,Schönefeld(bei Berlin) (ab 05:49),Berlin Ostkreuz
06:10,FEX19813,Berlin Hbf (ab 05:51),Berlin Ostkreuz
06:10,RE 62053,Elsterwerda (ab 04:13),Berlin Ostkreuz
06:15 (+2),FEX19806,Ludwigsfelde (ab 05:39),Berlin Ostkreuz
06:18 (+13),RE 3105,Cottbus Hbf (ab 05:01),Berlin Ostkreuz
06:19,RE 18754,Berlin-Wannsee (ab 05:46),Berlin Ostkreuz
06:24 (+9),RB 18143,Berlin-Charlottenburg (ab 06:00),Berlin Ostkreuz
06:29 (+6),RB 18142,Flughafen BER (ab 06:13),Berlin Ostkreuz
06:35 Ausfall,RB 18202,Schönefeld(bei Berlin) (ab 06:19),Berlin Ostkreuz
06:37 (+4),RE 18753,Cottbus Hbf (ab 05:26),Berlin Ostkreuz
06:37 (+8),RE 3104,Nauen (ab 05:37),Berlin Ostkreuz
06:39,FEX19815,Berlin Hbf (ab 06:21),Berlin Ostkreuz
06:45,RE 62056,Berlin-Lichtenberg (ab 06:41),Berlin Ostkreuz
06:46 (+3),FEX19808,Wünsdorf-Waldstadt (ab 05:30),Berlin Ostkreuz
06:52 (+2),RB 18305,Eberswalde Hbf (ab 06:08),Berlin Ostkreuz
06:55 (+61),RE 3711,Senftenberg (ab 05:10),Berlin Ostkreuz
