Ankunft,Zugnr.,von (Abfahrt),Ankunftsbhf.
00:26,RE 3366,Ludwigsfelde (ab 00:04),Berlin Südkreuz
00:49,RE 94087,Schwedt(Oder) (ab 23:06),Berlin Südkreuz
00:55,RE 62090,Berlin Hbf (ab 00:48),Berlin Südkreuz
01:02,RE 62089,Baruth(Mark) (ab 00:07),Berlin Südkreuz
01:03,ICE 907,Hamburg-Altona (ab 22:36),Berlin Südkreuz
01:22,ICE 1100,München Hbf (ab 20:52),Berlin Südkreuz
01:22,ICE 8,München Hbf (ab 20:52),Berlin Südkreuz
01:50,RE 3362,Luckenwalde (ab 01:10),Berlin Südkreuz
04:35,ICE 501,Berlin Gesundbrunnen (ab 04:23),Berlin Südkreuz
04:45,RE 62052,Berlin Hbf (ab 04:38),Berlin Südkreuz
04:52,RE 3369,Eberswalde Hbf (ab 04:03),Berlin Südkreuz
05:02,RE 62051,Baruth(Mark) (ab 04:08),Berlin Südkreuz
05:09,ICE 571,Berlin Hbf (ab 05:04),Berlin Südkreuz
05:11,RE 3144,Rathenow (ab 04:06),Berlin Südkreuz
05:17,RE 3340,Jüterbog (ab 04:32),Berlin Südkreuz
05:31,ICE 593,Berlin Gesundbrunnen (ab 05:16),Berlin Südkreuz
05:38 (+2),ICE 1701,Berlin Gesundbrunnen (ab 05:20),Berlin Südkreuz
05:41,RE 3301,Angermünde (ab 04:27),Berlin Südkreuz
05:41,RE3,Woltersdorf/Nuthe-Urstromtal (ab 01:13),Berlin Südkreuz
05:44 (+1),RE 3167,Jüterbog (ab 05:03),Berlin Südkreuz
05:44,RE 92101,Jüterbog (ab 05:03),Berlin Südkreuz
05:44,RE4,Luckenwalde (ab 05:11),Berlin Südkreuz
05:50,RE 62054,Berlin Hbf (ab 05:42),Berlin Südkreuz
05:55,RB 18501,Nauen (ab 05:08),Berlin Südkreuz
05:59,RE 62053,Elsterwerda (ab 04:13),Berlin Südkreuz
06:11,RE 3164,Stendal Hbf (ab 04:45),Berlin Südkreuz
06:17 (+1),RB 18601,Nauen (ab 05:31),Berlin Südkreuz
06:20,RE 3503,Neubrandenburg (ab 04:27),Berlin Südkreuz
06:21 (+2),RE 3304,Lutherstadt Wittenberg Hbf (ab 05:03),Berlin Südkreuz
06:24 (+1),IC 296,Fürth Hbf (ab 00:10),Berlin Südkreuz
06:39,RE 3341,Schwedt(Oder) (ab 05:06),Berlin Südkreuz
06:43,RE 3147,Falkenberg(Elster) (ab 05:14),Berlin Südkreuz
06:48,ICE 1201,Hamburg-Altona (ab 04:17),Berlin Südkreuz
06:52,RE 62056,Berlin Hbf (ab 06:45),Berlin Südkreuz
06:54 (+13),RB 18503,Nauen (ab 06:08),Berlin Südkreuz
07:04,RE 62055,Finsterwalde(Niederlausitz) (ab 05:35),Berlin Südkreuz
07:04,RE8,Glöwen (ab 00:40),Berlin Südkreuz
07:11 (+5),IC 60409,Zürich HB (ab 19:59),Berlin Südkreuz
07:11 (+4),NJ 409,Frankfurt(Main)Hbf (ab 00:52),Berlin Südkreuz
07:11 (+1),RE 3146,Rathenow (ab 06:06),Berlin Südkreuz
07:17,RE 3331,Pasewalk (ab 05:11),Berlin Südkreuz
07:17,RE 94461,Pasewalk (ab 05:11),Berlin Südkreuz
07:19 (+21),RE 3342,Jüterbog (ab 06:33),Berlin Südkreuz
07:20,RB 18603,Nauen (ab 06:28),Berlin Südkreuz
07:22 (+9),ICE 1606,Erfurt Hbf (ab 05:28),Berlin Südkreuz
07:26 (+3),IC 2274,Dresden Hbf (ab 05:30),Berlin Südkreuz
07:26,RE 4353,Rostock Hbf (ab 04:34),Berlin Südkreuz
07:26 (+3),RE 52274,Minden(Westf) (ab 06:02),Berlin Südkreuz
07:26,RE17,Chemnitz Hbf (ab 08:58),Berlin Südkreuz
07:34,FLX 1241,Berlin Hbf (ab 07:26),Berlin Südkreuz
07:39,ICE 701,Hamburg-Altona (ab 05:11),Berlin Südkreuz
07:42,RE 3303,Stralsund Hbf (ab 04:16),Berlin Südkreuz
07:44 (+1),RE 3169,Magdeburg Hbf (ab 05:12),Berlin Südkreuz
07:44,RE 62157,Jüterbog (ab 07:03),Berlin Südkreuz
07:47 (+3),ICE 698,München Hbf (ab 20:36),Berlin Südkreuz
07:50,RE 62058,Berlin Hbf (ab 07:42),Berlin Südkreuz
07:53,FLX 1360,Leipzig Hbf (ab 06:41),Berlin Südkreuz
07:55,RB 18505,Nauen (ab 07:08),Berlin Südkreuz
07:59,RE 62057,Elsterwerda (ab 06:13),Berlin Südkreuz
08:04,EN 40476,Budapest-Nyugati (ab 19:30),Berlin Südkreuz
08:04,NJ 456,Graz Hbf (ab 19:20),Berlin Südkreuz
08:05 (+1),RE 3335,Angermünde (ab 07:01),Berlin Südkreuz
08:10 (+6),RE 3166,Rathenow (ab 07:06),Berlin Südkreuz
08:20,RB 18605,Nauen (ab 07:18),Berlin Südkreuz
08:23 (+5),RE 3306,Lutherstadt Wittenberg Hbf (ab 07:00),Berlin Südkreuz
08:24,RE 3505,Stralsund Hbf (ab 05:01),Berlin Südkreuz
08:26 (+4),ICE 806,Eisenach (ab 05:53),Berlin Südkreuz
