Abfahrt,Zugnr.,nach (Ankunft),Abfahrtsbhf.
00:26,RE 62045,Nauen (an 00:57),Berlin-Charlottenburg
00:54,RE 56382,Potsdam Hbf (an 01:09),Berlin-Charlottenburg
01:12,RE 73794,Frankfurt(Oder) (an 02:37),Berlin-Charlottenburg
03:05,FEX19801,Flughafen BER (an 03:46),Berlin-Charlottenburg
03:20,FEX19803,Flughafen BER (an 04:00),Berlin-Charlottenburg
04:23,RE 73800,Eisenhüttenstadt (an 06:05),Berlin-Charlottenburg
04:36,RE 3702,Senftenberg (an 06:41),Berlin-Charlottenburg
04:36,RE 92402,Berlin Hbf (an 04:45),Berlin-Charlottenburg
05:11,RE 33646,Potsdam Hbf (an 05:29),Berlin-Charlottenburg
05:12,RE 3604,Wittenberge (an 07:54),Berlin-Charlottenburg
05:37,RE 94704,Berlin Hbf (an 05:45),Berlin-Charlottenburg
05:43,RE 63444,Frankfurt(Oder) (an 07:05),Berlin-Charlottenburg
05:43,RE 73714,Frankfurt(Oder) (an 07:05),Berlin-Charlottenburg
06:11,RE 63448,Potsdam Hbf (an 06:29),Berlin-Charlottenburg
06:12,RE 3606,Wittenberge (an 08:54),Berlin-Charlottenburg
06:13,RE 92404,Berlin Hbf (an 06:21),Berlin-Charlottenburg
06:35,RE 33719,Potsdam Hbf (an 07:05),Berlin-Charlottenburg
06:36,RE 94706,Berlin Hbf (an 06:44),Berlin-Charlottenburg
06:49,RE 73716,Frankfurt(Oder) (an 08:05),Berlin-Charlottenburg
07:11,RE 33680,Magdeburg Hbf (an 08:47),Berlin-Charlottenburg
07:12,RE 3608,Wittenberge (an 09:54),Berlin-Charlottenburg
07:13,RE 92406,Berlin Hbf (an 07:21),Berlin-Charlottenburg
07:34,RE 73807,Brandenburg Hbf (an 08:16),Berlin-Charlottenburg
07:36,RE 94708,Berlin Hbf (an 07:44),Berlin-Charlottenburg
07:49,RE 63447,Frankfurt(Oder) (an 09:05),Berlin-Charlottenburg
07:49,RE 73718,Frankfurt(Oder) (an 09:05),Berlin-Charlottenburg
08:11,RE 33682,Magdeburg Hbf (an 09:47),Berlin-Charlottenburg
08:12,RE 3610,Wittenberge (an 10:54),Berlin-Charlottenburg
08:13,RE 92408,Berlin Hbf (an 08:21),Berlin-Charlottenburg
08:34,RE 73809,Brandenburg Hbf (an 09:16),Berlin-Charlottenburg
08:36,RE 94710,Berlin Hbf (an 08:44),Berlin-Charlottenburg
08:51,RE 63449,Frankfurt(Oder) (an 10:05),Berlin-Charlottenburg
08:51,RE 73720,Frankfurt(Oder) (an 10:05),Berlin-Charlottenburg
09:11,RE 33684,Magdeburg Hbf (an 10:47),Berlin-Charlottenburg
09:12,RE 3612,Wittenberge (an 11:54),Berlin-Charlottenburg
09:13,RE 92410,Berlin Hbf (an 09:25),Berlin-Charlottenburg
09:34,RE 28066,Brandenburg Hbf (an 10:16),Berlin-Charlottenburg
09:36,RE 94712,Berlin Hbf (an 09:44),Berlin-Charlottenburg
09:48,RE 33681,Frankfurt(Oder) (an 11:05),Berlin-Charlottenburg
09:48,RE 73722,Frankfurt(Oder) (an 11:05),Berlin-Charlottenburg
10:11,RE 33686,Magdeburg Hbf (an 11:47),Berlin-Charlottenburg
10:12,RE 3614,Wittenberge (an 12:54),Berlin-Charlottenburg
10:13,RE 92412,Berlin Hbf (an 10:25),Berlin-Charlottenburg
10:36,RE 90214,Berlin Hbf (an 10:44),Berlin-Charlottenburg
10:36,RE 94714,Berlin Hbf (an 10:44),Berlin-Charlottenburg
10:49,RE 33683,Frankfurt(Oder) (an 12:05),Berlin-Charlottenburg
10:49,RE 73724,Frankfurt(Oder) (an 12:05),Berlin-Charlottenburg
11:11,RE 33688,Magdeburg Hbf (an 12:47),Berlin-Charlottenburg
11:12,RE 3616,Wittenberge (an 13:54),Berlin-Charlottenburg
11:13,RE 92414,Berlin Hbf (an 11:25),Berlin-Charlottenburg
11:36,RE 94716,Berlin Hbf (an 11:44),Berlin-Charlottenburg
11:49,RE 33685,Frankfurt(Oder) (an 13:05),Berlin-Charlottenburg
11:49,RE 73726,Frankfurt(Oder) (an 13:05),Berlin-Charlottenburg
12:12,RE 33690,Magdeburg Hbf (an 13:47),Berlin-Charlottenburg
12:12 (+1),RE 3618,Wittenberge (an 14:54),Berlin-Charlottenburg
12:13,RE 92416,Berlin Hbf (an 12:25),Berlin-Charlottenburg
12:24 Ausfall,RE 3721,Dessau Hbf (an 13:53),Berlin-Charlottenburg
12:36,RE 91918,Berlin Hbf (an 12:44),Berlin-Charlottenburg
12:49,RE 33687,Frankfurt(Oder) (an 14:05),Berlin-Charlottenburg
12:49,RE 73728,Frankfurt(Oder) (an 14:05),Berlin-Charlottenburg
13:11,RE 33692,Magdeburg Hbf (an 14:47),Berlin-Charlottenburg
13:12,RE 3620,Wittenberge (an 15:54),Berlin-Charlottenburg
13:13,RE 92418,Berlin Hbf (an 13:25),Berlin-Charlottenburg
13:36,RE 91720,Berlin Hbf (an 13:44),Berlin-Charlottenburg
13:36,RE 92520,Berlin Hbf (an 13:44),Berlin-Charlottenburg
13:49,RE 33689,Cottbus Hbf (an 16:05),Berlin-Charlottenburg
13:49,RE 73730,Cottbus Hbf (an 16:05),Berlin-Charlottenburg
14:11,RE 33694,Magdeburg Hbf (an 15:47),Berlin-Charlottenburg
14:12,RE 3622,Wittenberge (an 16:54),Berlin-Charlottenburg
14:13,RE 92420,Berlin Hbf (an 14:25),Berlin-Charlottenburg
14:34,RE 73815,Brandenburg Hbf (an 15:16),Berlin-Charlottenburg
14:36,RE 91722,Berlin Hbf (an 14:44),Berlin-Charlottenburg
14:36,RE 92522,Berlin Hbf (an 14:44),Berlin-Charlottenburg
14:49,RE 33691,Frankfurt(Oder) (an 16:05),Berlin-Charlottenburg
14:49,RE 73732,Berlin Ostbahnhof (an 15:08),Berlin-Charlottenburg
15:11,RE 33696,Magdeburg Hbf (an 16:47),Berlin-Charlottenburg
15:12,RE 3624,Wittenberge (an 17:54),Berlin-Charlottenburg
15:13,RE 92422,Berlin Hbf (an 15:25),Berlin-Charlottenburg
