Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
05:27,05:27,RB 61003,Ruhlsdorf-Zerpenschleuse (an 06:00),
06:27,06:27,RB 61005,Ruhlsdorf-Zerpenschleuse (an 07:00),
07:27,07:27,RB 61007,Groß Schönebeck (an 08:07),1
08:27,08:27,RB 61009,Ruhlsdorf-Zerpenschleuse (an 09:00),
10:27,10:27,RB 61013,Groß Schönebeck (an 11:07),1
11:27,11:27,RB 61015,Klosterfelde (an 11:51),1
11:57,11:57,RB 61057,Basdorf (an 12:09),1
12:27,12:27,RB 61017,Groß Schönebeck (an 13:07),1
12:57,12:57,RB 61059,Basdorf (an 13:09),
13:27,13:27,RB 61019,Klosterfelde (an 13:51),1
13:57,13:57,RB 61061,Basdorf (an 14:09),
14:27,14:27,RB 61021,Groß Schönebeck (an 15:07),1
14:57,14:57,RB 61063,Basdorf (an 15:09),
15:27,15:27,RB 61023,Groß Schönebeck (an 16:07),1
15:57,15:57,RB 61065,Basdorf (an 16:09),
16:27,16:27,RB 61025,Groß Schönebeck (an 17:07),1
17:07,17:07,RB 61067,Basdorf (an 17:25),
17:27,17:27,RB 61027,Groß Schönebeck (an 18:07),1
17:57,17:57,RB 61069,Basdorf (an 18:09),
18:27,18:27,RB 61029,Groß Schönebeck (an 19:07),1
18:57,18:57,RB 61071,Basdorf (an 19:09),
19:27,19:27,RB 61031,Klosterfelde (an 19:51),1
19:57,19:57,RB 61073,Basdorf (an 20:09),
20:27,20:27,RB 61033,Groß Schönebeck (an 21:07),1
20:57,20:57,RB 61075,Basdorf (an 21:09),
21:27,21:27,RB 61035,Basdorf (an 21:39),
22:27,22:27,RB 61037,Ruhlsdorf-Zerpenschleuse (an 23:00),
23:27,23:27,RB 61039,Klosterfelde (an 23:51),1
